REC_YEAR	ORG_CODE	SCHOOL	SAT_STU_GROUP_CODE	LABEL_STU	SAT_TAKEN	SAT_READ	SAT_WRITE	SAT_MATH	SORT
2011	04410000	04410505	MR	Multi-race, Non-Hisp.	4				11
2011	04410000	04410505	WH	White	41	491	473	509	13
2011	04410000		ALL	All Students	119	466	459	484	1
2011	04410000		LOWINC	Low Income	36	425	427	451	3
2011	04410000		SPED	Special Education	12	344	346	378	4
2011	04410000		F	Female	73	452	456	464	5
2011	04410000		M	Male	46	490	463	514	6
2011	04410000		AS	Asian	2				8
2011	04410000		BL	Black or Afr. Amer.	46	447	444	464	9
2011	04410000		HS	Hispanic	26	460	455	469	10
2011	04410000		MR	Multi-race, Non-Hisp.	4				11
2011	04410000		WH	White	41	491	473	509	13
2011	04450000	04450105	ALL	All Students	63	498	475	459	1
2011	04450000	04450105	LOWINC	Low Income	28	461	445	425	3
2011	04450000	04450105	SPED	Special Education	5				4
2011	04450000	04450105	F	Female	37	492	471	443	5
2011	04450000	04450105	M	Male	26	507	480	482	6
2011	04450000	04450105	AS	Asian	2				8
2011	04450000	04450105	BL	Black or Afr. Amer.	10	466	461	446	9
2011	04450000	04450105	HS	Hispanic	19	435	421	425	10
2011	04450000	04450105	MR	Multi-race, Non-Hisp.	3				11
2011	04450000	04450105	WH	White	29	531	507	457	13
2011	04450000		ALL	All Students	63	498	475	459	1
2011	04450000		LOWINC	Low Income	28	461	445	425	3
2011	04450000		SPED	Special Education	5				4
2011	04450000		F	Female	37	492	471	443	5
2011	04450000		M	Male	26	507	480	482	6
2011	04450000		AS	Asian	2				8
2011	04450000		BL	Black or Afr. Amer.	10	466	461	446	9
2011	04450000		HS	Hispanic	19	435	421	425	10
2011	04450000		MR	Multi-race, Non-Hisp.	3				11
2011	04450000		WH	White	29	531	507	457	13
2011	04460000	04460550	ALL	All Students	26	538	525	508	1
2011	04460000	04460550	LOWINC	Low Income	4				3
2011	04460000	04460550	SPED	Special Education	4				4
2011	04460000	04460550	F	Female	15	533	539	491	5
2011	04460000	04460550	M	Male	11	545	506	531	6
2011	04460000	04460550	AS	Asian	3				8
2011	04460000	04460550	BL	Black or Afr. Amer.	3				9
2011	04460000	04460550	HS	Hispanic	1				10
2011	04460000	04460550	WH	White	19	557	549	522	13
2011	04460000		ALL	All Students	26	538	525	508	1
2011	04460000		LOWINC	Low Income	4				3
2011	04460000		SPED	Special Education	4				4
2011	04460000		F	Female	15	533	539	491	5
2011	04460000		M	Male	11	545	506	531	6
2011	04460000		AS	Asian	3				8
2011	04460000		BL	Black or Afr. Amer.	3				9
2011	04460000		HS	Hispanic	1				10
2011	04460000		WH	White	19	557	549	522	13
2011	04490000	04490305	ALL	All Students	22	477	492	506	1
2011	04490000	04490305	LOWINC	Low Income	5				3
2011	04490000	04490305	SPED	Special Education	3				4
2011	04490000	04490305	F	Female	14	489	496	496	5
2011	04490000	04490305	M	Male	8				6
2011	04490000	04490305	AS	Asian	1				8
2011	04490000	04490305	BL	Black or Afr. Amer.	6				9
2011	04490000	04490305	HS	Hispanic	1				10
2011	04490000	04490305	WH	White	14	503	500	537	13
2011	04490000		ALL	All Students	22	477	492	506	1
2011	04490000		LOWINC	Low Income	5				3
2011	04490000		SPED	Special Education	3				4
2011	04490000		F	Female	14	489	496	496	5
2011	04490000		M	Male	8				6
2011	04490000		AS	Asian	1				8
2011	04490000		BL	Black or Afr. Amer.	6				9
2011	04490000		HS	Hispanic	1				10
2011	04490000		WH	White	14	503	500	537	13
2011	04520000	04520505	ALL	All Students	47	441	447	430	1
2011	04520000	04520505	LEP	Lim. English Prof.	1				2
2011	04520000	04520505	LOWINC	Low Income	36	450	449	435	3
2011	04520000	04520505	SPED	Special Education	1				4
2011	04520000	04520505	F	Female	38	444	459	431	5
2011	04520000	04520505	M	Male	9				6
2011	04520000	04520505	BL	Black or Afr. Amer.	14	451	463	436	9
2011	04520000	04520505	HS	Hispanic	22	433	434	418	10
2011	04520000	04520505	MR	Multi-race, Non-Hisp.	5				11
2011	04520000	04520505	HP	Nat. Haw. or Pac. Isl.	1				12
2011	04520000	04520505	WH	White	5				13
2011	04520000		ALL	All Students	47	441	447	430	1
2011	04520000		LEP	Lim. English Prof.	1				2
2011	04520000		LOWINC	Low Income	36	450	449	435	3
2011	04520000		SPED	Special Education	1				4
2011	04520000		F	Female	38	444	459	431	5
2011	04520000		M	Male	9				6
2011	04520000		BL	Black or Afr. Amer.	14	451	463	436	9
2011	04520000		HS	Hispanic	22	433	434	418	10
2011	04520000		MR	Multi-race, Non-Hisp.	5				11
2011	04520000		HP	Nat. Haw. or Pac. Isl.	1				12
2011	04520000		WH	White	5				13
2011	04580000	04580505	ALL	All Students	2				1
2011	04580000	04580505	LOWINC	Low Income	1				3
2011	04580000	04580505	M	Male	2				6
2011	04580000	04580505	HS	Hispanic	1				10
2011	04580000	04580505	WH	White	1				13
2011	04580000		ALL	All Students	2				1
2011	04580000		LOWINC	Low Income	1				3
2011	04580000		M	Male	2				6
2011	04580000		HS	Hispanic	1				10
2011	04580000		WH	White	1				13
2011	04660000	04660550	ALL	All Students	6				1
2011	04660000	04660550	LOWINC	Low Income	1				3
2011	04660000	04660550	SPED	Special Education	2				4
2011	04660000	04660550	F	Female	6				5
2011	04660000	04660550	BL	Black or Afr. Amer.	1				9
2011	04660000	04660550	HS	Hispanic	1				10
2011	04660000	04660550	WH	White	4				13
2011	04660000		ALL	All Students	6				1
2011	04660000		LOWINC	Low Income	1				3
2011	04660000		SPED	Special Education	2				4
2011	04660000		F	Female	6				5
2011	04660000		BL	Black or Afr. Amer.	1				9
2011	04660000		HS	Hispanic	1				10
2011	04660000		WH	White	4				13
2011	04680000	04680505	ALL	All Students	50	662	675	726	1
2011	04680000	04680505	F	Female	21	663	680	707	5
2011	04680000	04680505	M	Male	29	660	671	739	6
2011	04680000	04680505	AS	Asian	6				8
2011	04680000	04680505	BL	Black or Afr. Amer.	4				9
2011	04680000	04680505	WH	White	40	657	670	728	13
2011	04680000		ALL	All Students	50	662	675	726	1
2011	04680000		F	Female	21	663	680	707	5
2011	04680000		M	Male	29	660	671	739	6
2011	04680000		AS	Asian	6				8
2011	04680000		BL	Black or Afr. Amer.	4				9
2011	04680000		WH	White	40	657	670	728	13
2011	04690000	04690505	ALL	All Students	36	442	434	523	1
2011	04690000	04690505	LOWINC	Low Income	28	439	428	514	3
2011	04690000	04690505	SPED	Special Education	1				4
2011	04690000	04690505	F	Female	23	436	441	522	5
2011	04690000	04690505	M	Male	13	452	422	525	6
2011	04690000	04690505	BL	Black or Afr. Amer.	15	445	439	533	9
2011	04690000	04690505	HS	Hispanic	18	437	424	513	10
2011	04690000	04690505	MR	Multi-race, Non-Hisp.	1				11
2011	04690000	04690505	WH	White	2				13
2011	04690000		ALL	All Students	36	442	434	523	1
2011	04690000		LOWINC	Low Income	28	439	428	514	3
2011	04690000		SPED	Special Education	1				4
2011	04690000		F	Female	23	436	441	522	5
2011	04690000		M	Male	13	452	422	525	6
2011	04690000		BL	Black or Afr. Amer.	15	445	439	533	9
2011	04690000		HS	Hispanic	18	437	424	513	10
2011	04690000		MR	Multi-race, Non-Hisp.	1				11
2011	04690000		WH	White	2				13
2011	04700000	04700105	ALL	All Students	71	526	537	563	1
2011	04700000	04700105	LOWINC	Low Income	13	471	465	520	3
2011	04700000	04700105	SPED	Special Education	7				4
2011	04700000	04700105	F	Female	40	531	558	564	5
2011	04700000	04700105	M	Male	31	519	509	562	6
2011	04700000	04700105	AS	Asian	12	537	551	599	8
2011	04700000	04700105	BL	Black or Afr. Amer.	4				9
2011	04700000	04700105	HS	Hispanic	4				10
2011	04700000	04700105	WH	White	51	538	547	572	13
2011	04700000		ALL	All Students	71	526	537	563	1
2011	04700000		LOWINC	Low Income	13	471	465	520	3
2011	04700000		SPED	Special Education	7				4
2011	04700000		F	Female	40	531	558	564	5
2011	04700000		M	Male	31	519	509	562	6
2011	04700000		AS	Asian	12	537	551	599	8
2011	04700000		BL	Black or Afr. Amer.	4				9
2011	04700000		HS	Hispanic	4				10
2011	04700000		WH	White	51	538	547	572	13
2011	04710000	04710405	ALL	All Students	34	398	367	393	1
2011	04710000	04710405	LOWINC	Low Income	23	397	372	394	3
2011	04710000	04710405	F	Female	18	409	393	402	5
2011	04710000	04710405	M	Male	16	384	339	384	6
2011	04710000	04710405	BL	Black or Afr. Amer.	27	391	357	382	9
2011	04710000	04710405	HS	Hispanic	6				10
2011	04710000	04710405	WH	White	1				13
2011	04710000		ALL	All Students	34	398	367	393	1
2011	04710000		LOWINC	Low Income	23	397	372	394	3
2011	04710000		F	Female	18	409	393	402	5
2011	04710000		M	Male	16	384	339	384	6
2011	04710000		BL	Black or Afr. Amer.	27	391	357	382	9
2011	04710000		HS	Hispanic	6				10
2011	04710000		WH	White	1				13
2011	04740000	04740505	ALL	All Students	23	489	469	454	1
2011	04740000	04740505	LOWINC	Low Income	9				3
2011	04740000	04740505	SPED	Special Education	3				4
2011	04740000	04740505	F	Female	16	486	468	440	5
2011	04740000	04740505	M	Male	7				6
2011	04740000	04740505	BL	Black or Afr. Amer.	2				9
2011	04740000	04740505	HS	Hispanic	3				10
2011	04740000	04740505	WH	White	18	498	469	450	13
2011	04740000		ALL	All Students	23	489	469	454	1
2011	04740000		LOWINC	Low Income	9				3
2011	04740000		SPED	Special Education	3				4
2011	04740000		F	Female	16	486	468	440	5
2011	04740000		M	Male	7				6
2011	04740000		BL	Black or Afr. Amer.	2				9
2011	04740000		HS	Hispanic	3				10
2011	04740000		WH	White	18	498	469	450	13
2011	04780000	04780505	ALL	All Students	54	604	567	562	1
2011	04780000	04780505	LOWINC	Low Income	1				3
2011	04780000	04780505	SPED	Special Education	4				4
2011	04780000	04780505	F	Female	22	561	529	513	5
2011	04780000	04780505	M	Male	32	633	593	595	6
2011	04780000	04780505	AS	Asian	1				8
2011	04780000	04780505	HS	Hispanic	1				10
2011	04780000	04780505	MR	Multi-race, Non-Hisp.	2				11
2011	04780000	04780505	WH	White	50	604	561	563	13
2011	04780000		ALL	All Students	54	604	567	562	1
2011	04780000		LOWINC	Low Income	1				3
2011	04780000		SPED	Special Education	4				4
2011	04780000		F	Female	22	561	529	513	5
2011	04780000		M	Male	32	633	593	595	6
2011	04780000		AS	Asian	1				8
2011	04780000		HS	Hispanic	1				10
2011	04780000		MR	Multi-race, Non-Hisp.	2				11
2011	04780000		WH	White	50	604	561	563	13
2011	04790000	04790505	ALL	All Students	56	572	541	514	1
2011	04790000	04790505	LOWINC	Low Income	4				3
2011	04790000	04790505	SPED	Special Education	7				4
2011	04790000	04790505	F	Female	30	519	514	452	5
2011	04790000	04790505	M	Male	26	632	571	586	6
2011	04790000	04790505	BL	Black or Afr. Amer.	3				9
2011	04790000	04790505	HS	Hispanic	3				10
2011	04790000	04790505	MR	Multi-race, Non-Hisp.	2				11
2011	04790000	04790505	WH	White	48	585	548	528	13
2011	04790000		ALL	All Students	56	572	541	514	1
2011	04790000		LOWINC	Low Income	4				3
2011	04790000		SPED	Special Education	7				4
2011	04790000		F	Female	30	519	514	452	5
2011	04790000		M	Male	26	632	571	586	6
2011	04790000		BL	Black or Afr. Amer.	3				9
2011	04790000		HS	Hispanic	3				10
2011	04790000		MR	Multi-race, Non-Hisp.	2				11
2011	04790000		WH	White	48	585	548	528	13
2011	04850000	04850485	ALL	All Students	29	497	474	492	1
2011	04850000	04850485	LEP	Lim. English Prof.	2				2
2011	04850000	04850485	LOWINC	Low Income	12	441	401	432	3
2011	04850000	04850485	SPED	Special Education	5				4
2011	04850000	04850485	F	Female	18	491	470	477	5
2011	04850000	04850485	M	Male	11	505	480	518	6
2011	04850000	04850485	BL	Black or Afr. Amer.	1				9
2011	04850000	04850485	HS	Hispanic	10	410	388	411	10
2011	04850000	04850485	WH	White	18	553	528	548	13
2011	04850000		ALL	All Students	29	497	474	492	1
2011	04850000		LEP	Lim. English Prof.	2				2
2011	04850000		LOWINC	Low Income	12	441	401	432	3
2011	04850000		SPED	Special Education	5				4
2011	04850000		F	Female	18	491	470	477	5
2011	04850000		M	Male	11	505	480	518	6
2011	04850000		BL	Black or Afr. Amer.	1				9
2011	04850000		HS	Hispanic	10	410	388	411	10
2011	04850000		WH	White	18	553	528	548	13
2011	04870000	04870550	ALL	All Students	60	519	528	509	1
2011	04870000	04870550	LOWINC	Low Income	26	478	486	473	3
2011	04870000	04870550	SPED	Special Education	6				4
2011	04870000	04870550	F	Female	32	512	527	487	5
2011	04870000	04870550	M	Male	28	526	529	534	6
2011	04870000	04870550	BL	Black or Afr. Amer.	19	488	486	485	9
2011	04870000	04870550	HS	Hispanic	15	471	501	482	10
2011	04870000	04870550	MR	Multi-race, Non-Hisp.	4				11
2011	04870000	04870550	WH	White	22	579	590	563	13
2011	04870000		ALL	All Students	60	519	528	509	1
2011	04870000		LOWINC	Low Income	26	478	486	473	3
2011	04870000		SPED	Special Education	6				4
2011	04870000		F	Female	32	512	527	487	5
2011	04870000		M	Male	28	526	529	534	6
2011	04870000		BL	Black or Afr. Amer.	19	488	486	485	9
2011	04870000		HS	Hispanic	15	471	501	482	10
2011	04870000		MR	Multi-race, Non-Hisp.	4				11
2011	04870000		WH	White	22	579	590	563	13
2011	04880000	04880550	ALL	All Students	26	511	494	508	1
2011	04880000	04880550	LOWINC	Low Income	6				3
2011	04880000	04880550	SPED	Special Education	4				4
2011	04880000	04880550	F	Female	12	537	502	494	5
2011	04880000	04880550	M	Male	14	489	488	521	6
2011	04880000	04880550	BL	Black or Afr. Amer.	7				9
2011	04880000	04880550	HS	Hispanic	1				10
2011	04880000	04880550	MR	Multi-race, Non-Hisp.	1				11
2011	04880000	04880550	WH	White	17	513	492	521	13
2011	04880000		ALL	All Students	26	511	494	508	1
2011	04880000		LOWINC	Low Income	6				3
2011	04880000		SPED	Special Education	4				4
2011	04880000		F	Female	12	537	502	494	5
2011	04880000		M	Male	14	489	488	521	6
2011	04880000		BL	Black or Afr. Amer.	7				9
2011	04880000		HS	Hispanic	1				10
2011	04880000		MR	Multi-race, Non-Hisp.	1				11
2011	04880000		WH	White	17	513	492	521	13
2011	04890000	04890505	ALL	All Students	86	578	548	543	1
2011	04890000	04890505	LOWINC	Low Income	2				3
2011	04890000	04890505	SPED	Special Education	13	468	430	430	4
2011	04890000	04890505	F	Female	46	558	539	501	5
2011	04890000	04890505	M	Male	40	601	559	590	6
2011	04890000	04890505	AS	Asian	1				8
2011	04890000	04890505	BL	Black or Afr. Amer.	2				9
2011	04890000	04890505	HS	Hispanic	3				10
2011	04890000	04890505	MR	Multi-race, Non-Hisp.	6				11
2011	04890000	04890505	WH	White	74	585	557	546	13
2011	04890000		ALL	All Students	86	578	548	543	1
2011	04890000		LOWINC	Low Income	2				3
2011	04890000		SPED	Special Education	13	468	430	430	4
2011	04890000		F	Female	46	558	539	501	5
2011	04890000		M	Male	40	601	559	590	6
2011	04890000		AS	Asian	1				8
2011	04890000		BL	Black or Afr. Amer.	2				9
2011	04890000		HS	Hispanic	3				10
2011	04890000		MR	Multi-race, Non-Hisp.	6				11
2011	04890000		WH	White	74	585	557	546	13
2011	04930000	04930505	ALL	All Students	16	386	363	406	1
2011	04930000	04930505	LEP	Lim. English Prof.	1				2
2011	04930000	04930505	LOWINC	Low Income	13	382	352	399	3
2011	04930000	04930505	F	Female	9				5
2011	04930000	04930505	M	Male	7				6
2011	04930000	04930505	BL	Black or Afr. Amer.	2				9
2011	04930000	04930505	HS	Hispanic	10	400	381	406	10
2011	04930000	04930505	WH	White	4				13
2011	04930000		ALL	All Students	16	386	363	406	1
2011	04930000		LEP	Lim. English Prof.	1				2
2011	04930000		LOWINC	Low Income	13	382	352	399	3
2011	04930000		F	Female	9				5
2011	04930000		M	Male	7				6
2011	04930000		BL	Black or Afr. Amer.	2				9
2011	04930000		HS	Hispanic	10	400	381	406	10
2011	04930000		WH	White	4				13
2011	04960000	04960305	ALL	All Students	5				1
2011	04960000	04960305	LOWINC	Low Income	1				3
2011	04960000	04960305	F	Female	3				5
2011	04960000	04960305	M	Male	2				6
2011	04960000	04960305	BL	Black or Afr. Amer.	1				9
2011	04960000	04960305	HS	Hispanic	2				10
2011	04960000	04960305	WH	White	2				13
2011	04960000		ALL	All Students	5				1
2011	04960000		LOWINC	Low Income	1				3
2011	04960000		F	Female	3				5
2011	04960000		M	Male	2				6
2011	04960000		BL	Black or Afr. Amer.	1				9
2011	04960000		HS	Hispanic	2				10
2011	04960000		WH	White	2				13
2011	06000000	06000505	ALL	All Students	488	602	610	636	1
2011	06000000	06000505	LOWINC	Low Income	6				3
2011	06000000	06000505	SPED	Special Education	40	510	492	517	4
2011	06000000	06000505	F	Female	233	607	624	627	5
2011	06000000	06000505	M	Male	255	598	598	643	6
2011	06000000	06000505	AS	Asian	97	642	655	702	8
2011	06000000	06000505	BL	Black or Afr. Amer.	3				9
2011	06000000	06000505	HS	Hispanic	10	527	539	550	10
2011	06000000	06000505	MR	Multi-race, Non-Hisp.	8				11
2011	06000000	06000505	WH	White	370	594	601	622	13
2011	06000000		ALL	All Students	488	602	610	636	1
2011	06000000		LOWINC	Low Income	6				3
2011	06000000		SPED	Special Education	40	510	492	517	4
2011	06000000		F	Female	233	607	624	627	5
2011	06000000		M	Male	255	598	598	643	6
2011	06000000		AS	Asian	97	642	655	702	8
2011	06000000		BL	Black or Afr. Amer.	3				9
2011	06000000		HS	Hispanic	10	527	539	550	10
2011	06000000		MR	Multi-race, Non-Hisp.	8				11
2011	06000000		WH	White	370	594	601	622	13
2011	06030000	06030505	ALL	All Students	64	478	488	513	1
2011	06030000	06030505	LOWINC	Low Income	8				3
2011	06030000	06030505	SPED	Special Education	2				4
2011	06030000	06030505	F	Female	33	455	469	469	5
2011	06030000	06030505	M	Male	31	501	508	560	6
2011	06030000	06030505	WH	White	64	478	488	513	13
2011	06030000		ALL	All Students	64	478	488	513	1
2011	06030000		LOWINC	Low Income	8				3
2011	06030000		SPED	Special Education	2				4
2011	06030000		F	Female	33	455	469	469	5
2011	06030000		M	Male	31	501	508	560	6
2011	06030000		WH	White	64	478	488	513	13
2011	06050000	06050505	ALL	All Students	227	588	579	590	1
2011	06050000	06050505	LEP	Lim. English Prof.	1				2
2011	06050000	06050505	LOWINC	Low Income	29	503	491	529	3
2011	06050000	06050505	SPED	Special Education	18	441	404	428	4
2011	06050000	06050505	F	Female	114	591	595	571	5
2011	06050000	06050505	M	Male	113	584	564	610	6
2011	06050000	06050505	AI	Amer. Ind. or Alaska Nat.	1				7
2011	06050000	06050505	AS	Asian	18	518	546	634	8
2011	06050000	06050505	BL	Black or Afr. Amer.	26	522	500	513	9
2011	06050000	06050505	HS	Hispanic	19	486	502	486	10
2011	06050000	06050505	MR	Multi-race, Non-Hisp.	8				11
2011	06050000	06050505	WH	White	155	617	605	610	13
2011	06050000		ALL	All Students	228	587	578	589	1
2011	06050000		LEP	Lim. English Prof.	1				2
2011	06050000		LOWINC	Low Income	29	503	491	529	3
2011	06050000		SPED	Special Education	19	436	394	422	4
2011	06050000		F	Female	115	589	592	569	5
2011	06050000		M	Male	113	584	564	610	6
2011	06050000		AI	Amer. Ind. or Alaska Nat.	1				7
2011	06050000		AS	Asian	18	518	546	634	8
2011	06050000		BL	Black or Afr. Amer.	27	516	489	506	9
2011	06050000		HS	Hispanic	19	486	502	486	10
2011	06050000		MR	Multi-race, Non-Hisp.	8				11
2011	06050000		WH	White	155	617	605	610	13
2011	06100000	06100505	ALL	All Students	142	516	509	528	1
2011	06100000	06100505	LEP	Lim. English Prof.	1				2
2011	06100000	06100505	LOWINC	Low Income	21	469	463	501	3
2011	06100000	06100505	SPED	Special Education	5				4
2011	06100000	06100505	F	Female	74	511	517	522	5
