Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2012,03160505,Webster,"Bartlett Jr Sr High School",PHY,"High Needs",1,2,19,33,20,35,17,30,57
2012,03160505,Webster,"Bartlett Jr Sr High School",PHY,Hispanic/Latino,0,0,4,40,3,30,3,30,10
2012,03160505,Webster,"Bartlett Jr Sr High School",PHY,White,10,11,37,42,29,33,12,14,88
2012,03160505,Webster,"Bartlett Jr Sr High School",PHY,"Students with Disabilities",0,0,2,17,4,33,6,50,12
2012,03160505,Webster,"Bartlett Jr Sr High School",PHY,"Title I",10,9,43,39,39,35,19,17,111
2012,03170000,Wellesley,District,CHE,"All Students",109,31,152,43,82,23,10,3,353
2012,03170000,Wellesley,District,CHE,"Non-Low Income",108,32,147,44,75,22,7,2,337
2012,03170000,Wellesley,District,CHE,"Low Income",1,6,5,31,7,44,3,19,16
2012,03170000,Wellesley,District,CHE,Male,60,33,77,42,37,20,8,4,182
2012,03170000,Wellesley,District,CHE,Female,49,29,75,44,45,26,2,1,171
2012,03170000,Wellesley,District,CHE,"High Needs",3,4,24,35,32,47,9,13,68
2012,03170000,Wellesley,District,CHE,"African American",1,7,2,14,8,57,3,21,14
2012,03170000,Wellesley,District,CHE,Asian,11,39,12,43,4,14,1,4,28
2012,03170000,Wellesley,District,CHE,Hispanic/Latino,1,8,6,46,4,31,2,15,13
2012,03170000,Wellesley,District,CHE,White,93,33,124,43,65,23,4,1,286
2012,03170000,Wellesley,District,CHE,"Multi-Race (non-Hispanic/Latino)",3,25,8,67,1,8,0,0,12
2012,03170000,Wellesley,District,CHE,"Students with Disabilities",2,4,16,30,27,50,9,17,54
2012,03170000,Wellesley,District,CHE,"Non-Title I",109,31,152,43,80,23,10,3,351
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"All Students",109,31,151,43,82,23,10,3,352
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"Non-Low Income",108,32,146,43,75,22,7,2,336
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"Low Income",1,6,5,31,7,44,3,19,16
2012,03170505,Wellesley,"Wellesley Sr High",CHE,Male,60,33,76,42,37,20,8,4,181
2012,03170505,Wellesley,"Wellesley Sr High",CHE,Female,49,29,75,44,45,26,2,1,171
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"High Needs",3,4,24,35,32,47,9,13,68
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"African American",1,7,2,14,8,57,3,21,14
2012,03170505,Wellesley,"Wellesley Sr High",CHE,Asian,11,39,12,43,4,14,1,4,28
2012,03170505,Wellesley,"Wellesley Sr High",CHE,Hispanic/Latino,1,8,5,42,4,33,2,17,12
2012,03170505,Wellesley,"Wellesley Sr High",CHE,White,93,33,124,43,65,23,4,1,286
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"Multi-Race (non-Hispanic/Latino)",3,25,8,67,1,8,0,0,12
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"Students with Disabilities",2,4,16,30,27,50,9,17,54
2012,03170505,Wellesley,"Wellesley Sr High",CHE,"Non-Title I",109,31,151,43,80,23,10,3,350
2012,03210000,Westborough,District,BIO,"All Students",156,60,94,36,7,3,2,1,259
2012,03210000,Westborough,District,BIO,"Non-Low Income",152,64,80,33,6,3,1,0,239
2012,03210000,Westborough,District,BIO,"Low Income",4,20,14,70,1,5,1,5,20
2012,03210000,Westborough,District,BIO,Male,78,60,45,35,4,3,2,2,129
2012,03210000,Westborough,District,BIO,Female,78,60,49,38,3,2,0,0,130
2012,03210000,Westborough,District,BIO,"High Needs",10,22,27,59,7,15,2,4,46
2012,03210000,Westborough,District,BIO,Asian,39,81,8,17,0,0,1,2,48
2012,03210000,Westborough,District,BIO,Hispanic/Latino,3,21,8,57,2,14,1,7,14
2012,03210000,Westborough,District,BIO,White,112,59,73,39,4,2,0,0,189
2012,03210000,Westborough,District,BIO,"Students with Disabilities",5,16,19,59,7,22,1,3,32
2012,03210000,Westborough,District,BIO,"Non-Title I",156,60,94,36,7,3,2,1,259
2012,03210000,Westborough,District,TEC,"All Students",6,30,8,40,3,15,3,15,20
2012,03210000,Westborough,District,TEC,"Non-Low Income",6,35,8,47,2,12,1,6,17
2012,03210000,Westborough,District,TEC,Male,4,25,7,44,2,13,3,19,16
2012,03210000,Westborough,District,TEC,White,5,42,6,50,1,8,0,0,12
2012,03210000,Westborough,District,TEC,"Non-Title I",6,30,8,40,3,15,3,15,20
2012,03210505,Westborough,"Westborough High",BIO,"All Students",156,61,93,36,6,2,2,1,257
2012,03210505,Westborough,"Westborough High",BIO,"Non-Low Income",152,64,79,33,5,2,1,0,237
2012,03210505,Westborough,"Westborough High",BIO,"Low Income",4,20,14,70,1,5,1,5,20
2012,03210505,Westborough,"Westborough High",BIO,Male,78,61,44,35,3,2,2,2,127
2012,03210505,Westborough,"Westborough High",BIO,Female,78,60,49,38,3,2,0,0,130
2012,03210505,Westborough,"Westborough High",BIO,"High Needs",10,22,27,60,6,13,2,4,45
2012,03210505,Westborough,"Westborough High",BIO,Asian,39,81,8,17,0,0,1,2,48
2012,03210505,Westborough,"Westborough High",BIO,Hispanic/Latino,3,21,8,57,2,14,1,7,14
2012,03210505,Westborough,"Westborough High",BIO,White,112,60,72,39,3,2,0,0,187
2012,03210505,Westborough,"Westborough High",BIO,"Students with Disabilities",5,16,19,61,6,19,1,3,31
2012,03210505,Westborough,"Westborough High",BIO,"Non-Title I",156,61,93,36,6,2,2,1,257
2012,03210505,Westborough,"Westborough High",TEC,"All Students",6,30,8,40,3,15,3,15,20
2012,03210505,Westborough,"Westborough High",TEC,"Non-Low Income",6,35,8,47,2,12,1,6,17
2012,03210505,Westborough,"Westborough High",TEC,Male,4,25,7,44,2,13,3,19,16
2012,03210505,Westborough,"Westborough High",TEC,White,5,42,6,50,1,8,0,0,12
2012,03210505,Westborough,"Westborough High",TEC,"Non-Title I",6,30,8,40,3,15,3,15,20
2012,03220000,"West Boylston",District,BIO,"All Students",17,41,22,54,1,2,1,2,41
2012,03220000,"West Boylston",District,BIO,"Non-Low Income",16,41,21,54,1,3,1,3,39
2012,03220000,"West Boylston",District,BIO,Male,9,43,10,48,1,5,1,5,21
2012,03220000,"West Boylston",District,BIO,Female,8,40,12,60,0,0,0,0,20
2012,03220000,"West Boylston",District,BIO,White,15,38,22,56,1,3,1,3,39
2012,03220000,"West Boylston",District,BIO,"Non-Title I",17,41,22,54,1,2,1,2,41
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,"All Students",17,45,20,53,1,3,0,0,38
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,"Non-Low Income",16,44,19,53,1,3,0,0,36
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,Male,9,45,10,50,1,5,0,0,20
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,Female,8,44,10,56,0,0,0,0,18
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,White,15,42,20,56,1,3,0,0,36
2012,03220505,"West Boylston","West Boylston Junior/Senior High",BIO,"Non-Title I",17,45,20,53,1,3,0,0,38
2012,03230000,"West Bridgewater",District,BIO,"All Students",30,28,67,63,9,8,1,1,107
2012,03230000,"West Bridgewater",District,BIO,"Non-Low Income",28,31,53,60,7,8,1,1,89
2012,03230000,"West Bridgewater",District,BIO,"Low Income",2,11,14,78,2,11,0,0,18
2012,03230000,"West Bridgewater",District,BIO,Male,11,23,31,65,5,10,1,2,48
2012,03230000,"West Bridgewater",District,BIO,Female,19,32,36,61,4,7,0,0,59
2012,03230000,"West Bridgewater",District,BIO,"High Needs",5,19,17,65,4,15,0,0,26
2012,03230000,"West Bridgewater",District,BIO,White,28,28,61,62,9,9,1,1,99
2012,03230000,"West Bridgewater",District,BIO,"Students with Disabilities",3,30,5,50,2,20,0,0,10
2012,03230000,"West Bridgewater",District,BIO,"Non-Title I",30,28,67,63,9,8,1,1,107
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"All Students",30,28,67,63,9,8,1,1,107
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"Non-Low Income",28,31,53,60,7,8,1,1,89
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"Low Income",2,11,14,78,2,11,0,0,18
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,Male,11,23,31,65,5,10,1,2,48
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,Female,19,32,36,61,4,7,0,0,59
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"High Needs",5,19,17,65,4,15,0,0,26
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,White,28,28,61,62,9,9,1,1,99
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"Students with Disabilities",3,30,5,50,2,20,0,0,10
2012,03230505,"West Bridgewater","West Bridgewater Junior/Senior",BIO,"Non-Title I",30,28,67,63,9,8,1,1,107
2012,03250000,Westfield,District,BIO,"All Students",0,0,4,24,3,18,10,59,17
2012,03250000,Westfield,District,BIO,"Low Income",0,0,3,23,3,23,7,54,13
2012,03250000,Westfield,District,BIO,"High Needs",0,0,3,19,3,19,10,63,16
2012,03250000,Westfield,District,BIO,White,0,0,2,18,2,18,7,64,11
2012,03250000,Westfield,District,BIO,"Students with Disabilities",0,0,0,0,2,20,8,80,10
2012,03250000,Westfield,District,BIO,"Non-Title I",0,0,3,20,2,13,10,67,15
2012,03250000,Westfield,District,PHY,"All Students",39,11,183,53,94,27,28,8,344
2012,03250000,Westfield,District,PHY,"Non-Low Income",38,15,147,58,55,22,12,5,252
2012,03250000,Westfield,District,PHY,"Low Income",1,1,36,39,39,42,16,17,92
2012,03250000,Westfield,District,PHY,Male,23,13,98,56,44,25,11,6,176
2012,03250000,Westfield,District,PHY,Female,16,10,85,51,50,30,17,10,168
2012,03250000,Westfield,District,PHY,"High Needs",1,1,40,35,52,46,20,18,113
2012,03250000,Westfield,District,PHY,Hispanic/Latino,0,0,10,27,18,49,9,24,37
2012,03250000,Westfield,District,PHY,White,36,12,163,56,73,25,17,6,289
2012,03250000,Westfield,District,PHY,"Students with Disabilities",0,0,4,9,27,63,12,28,43
2012,03250000,Westfield,District,PHY,"Non-Title I",39,11,183,53,93,27,28,8,343
2012,03250000,Westfield,District,TEC,"All Students",5,4,51,39,64,49,11,8,131
2012,03250000,Westfield,District,TEC,"Non-Low Income",3,4,34,51,27,40,3,4,67
2012,03250000,Westfield,District,TEC,"Low Income",2,3,17,27,37,58,8,13,64
2012,03250000,Westfield,District,TEC,Male,3,3,39,44,43,48,4,4,89
2012,03250000,Westfield,District,TEC,Female,2,5,12,29,21,50,7,17,42
2012,03250000,Westfield,District,TEC,"High Needs",2,2,23,27,50,60,9,11,84
2012,03250000,Westfield,District,TEC,Hispanic/Latino,0,0,6,55,4,36,1,9,11
2012,03250000,Westfield,District,TEC,White,5,4,45,38,59,50,10,8,119
2012,03250000,Westfield,District,TEC,"ELL and Former ELL",0,0,3,27,8,73,0,0,11
2012,03250000,Westfield,District,TEC,"Students with Disabilities",0,0,7,21,22,65,5,15,34
2012,03250000,Westfield,District,TEC,"Title I",4,3,50,39,63,49,11,9,128
2012,03250505,Westfield,"Westfield High",BIO,"All Students",0,0,2,17,1,8,9,75,12
2012,03250505,Westfield,"Westfield High",BIO,"High Needs",0,0,1,9,1,9,9,82,11
2012,03250505,Westfield,"Westfield High",BIO,"Non-Title I",0,0,2,17,1,8,9,75,12
2012,03250505,Westfield,"Westfield High",PHY,"All Students",39,12,175,53,90,27,24,7,328
2012,03250505,Westfield,"Westfield High",PHY,"Non-Low Income",38,16,143,58,54,22,10,4,245
2012,03250505,Westfield,"Westfield High",PHY,"Low Income",1,1,32,39,36,43,14,17,83
2012,03250505,Westfield,"Westfield High",PHY,Male,23,14,92,56,40,25,8,5,163
2012,03250505,Westfield,"Westfield High",PHY,Female,16,10,83,50,50,30,16,10,165
2012,03250505,Westfield,"Westfield High",PHY,"High Needs",1,1,36,35,49,48,17,17,103
2012,03250505,Westfield,"Westfield High",PHY,Hispanic/Latino,0,0,10,29,16,47,8,24,34
2012,03250505,Westfield,"Westfield High",PHY,White,36,13,155,56,72,26,15,5,278
2012,03250505,Westfield,"Westfield High",PHY,"Students with Disabilities",0,0,3,8,26,67,10,26,39
2012,03250505,Westfield,"Westfield High",PHY,"Non-Title I",39,12,175,53,90,27,24,7,328
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"All Students",4,3,50,40,61,48,11,9,126
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"Non-Low Income",2,3,33,52,26,41,3,5,64
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"Low Income",2,3,17,27,35,56,8,13,62
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,Male,2,2,38,44,43,49,4,5,87
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,Female,2,5,12,31,18,46,7,18,39
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"High Needs",2,2,23,28,47,58,9,11,81
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,Hispanic/Latino,0,0,6,55,4,36,1,9,11
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,White,4,4,44,39,56,49,10,9,114
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"Students with Disabilities",0,0,7,21,22,65,5,15,34
2012,03250605,Westfield,"Westfield Vocational Technical High",TEC,"Title I",4,3,50,40,61,48,11,9,126
2012,03260000,Westford,District,BIO,"All Students",192,46,207,49,19,5,2,0,420
2012,03260000,Westford,District,BIO,"Non-Low Income",188,46,199,49,19,5,1,0,407
2012,03260000,Westford,District,BIO,"Low Income",4,31,8,62,0,0,1,8,13
2012,03260000,Westford,District,BIO,Male,99,48,99,48,9,4,1,0,208
2012,03260000,Westford,District,BIO,Female,93,44,108,51,10,5,1,0,212
2012,03260000,Westford,District,BIO,"High Needs",8,16,30,61,9,18,2,4,49
2012,03260000,Westford,District,BIO,Asian,49,73,17,25,1,1,0,0,67
2012,03260000,Westford,District,BIO,White,132,41,174,54,17,5,1,0,324
2012,03260000,Westford,District,BIO,"Multi-Race (non-Hispanic/Latino)",9,45,11,55,0,0,0,0,20
2012,03260000,Westford,District,BIO,"Students with Disabilities",4,11,21,60,9,26,1,3,35
2012,03260000,Westford,District,BIO,"Non-Title I",192,46,207,49,19,5,2,0,420
2012,03260505,Westford,"Westford Academy",BIO,"All Students",192,46,206,50,17,4,0,0,415
2012,03260505,Westford,"Westford Academy",BIO,"Non-Low Income",188,47,198,49,17,4,0,0,403
2012,03260505,Westford,"Westford Academy",BIO,"Low Income",4,33,8,67,0,0,0,0,12
2012,03260505,Westford,"Westford Academy",BIO,Male,99,48,98,48,8,4,0,0,205
2012,03260505,Westford,"Westford Academy",BIO,Female,93,44,108,51,9,4,0,0,210
2012,03260505,Westford,"Westford Academy",BIO,"High Needs",8,18,29,66,7,16,0,0,44
2012,03260505,Westford,"Westford Academy",BIO,Asian,49,73,17,25,1,1,0,0,67
2012,03260505,Westford,"Westford Academy",BIO,White,132,41,174,54,15,5,0,0,321
2012,03260505,Westford,"Westford Academy",BIO,"Multi-Race (non-Hispanic/Latino)",9,47,10,53,0,0,0,0,19
2012,03260505,Westford,"Westford Academy",BIO,"Students with Disabilities",4,13,20,65,7,23,0,0,31
2012,03260505,Westford,"Westford Academy",BIO,"Non-Title I",192,46,206,50,17,4,0,0,415
2012,03300000,Weston,District,PHY,"All Students",52,27,104,55,30,16,4,2,190
2012,03300000,Weston,District,PHY,"Non-Low Income",51,28,100,55,29,16,3,2,183
2012,03300000,Weston,District,PHY,Male,27,28,53,55,14,15,2,2,96
2012,03300000,Weston,District,PHY,Female,25,27,51,54,16,17,2,2,94
2012,03300000,Weston,District,PHY,"High Needs",1,2,20,45,20,45,3,7,44
2012,03300000,Weston,District,PHY,"African American",1,8,4,31,7,54,1,8,13
2012,03300000,Weston,District,PHY,Asian,13,52,11,44,1,4,0,0,25
2012,03300000,Weston,District,PHY,White,37,26,83,58,21,15,2,1,143
2012,03300000,Weston,District,PHY,"Students with Disabilities",0,0,14,44,15,47,3,9,32
2012,03300000,Weston,District,PHY,"Non-Title I",47,28,91,54,28,17,3,2,169
2012,03300000,Weston,District,PHY,"Title I",5,24,13,62,2,10,1,5,21
2012,03300505,Weston,"Weston High",PHY,"All Students",52,28,102,54,30,16,4,2,188
2012,03300505,Weston,"Weston High",PHY,"Non-Low Income",51,28,98,54,29,16,3,2,181
2012,03300505,Weston,"Weston High",PHY,Male,27,29,51,54,14,15,2,2,94
2012,03300505,Weston,"Weston High",PHY,Female,25,27,51,54,16,17,2,2,94
2012,03300505,Weston,"Weston High",PHY,"High Needs",1,2,20,45,20,45,3,7,44
2012,03300505,Weston,"Weston High",PHY,"African American",1,8,4,31,7,54,1,8,13
2012,03300505,Weston,"Weston High",PHY,Asian,13,54,10,42,1,4,0,0,24
2012,03300505,Weston,"Weston High",PHY,White,37,26,82,58,21,15,2,1,142
2012,03300505,Weston,"Weston High",PHY,"Students with Disabilities",0,0,14,44,15,47,3,9,32
2012,03300505,Weston,"Weston High",PHY,"Non-Title I",47,28,89,53,28,17,3,2,167
2012,03300505,Weston,"Weston High",PHY,"Title I",5,24,13,62,2,10,1,5,21
2012,03310000,Westport,District,PHY,"All Students",10,11,49,56,19,22,9,10,87
2012,03310000,Westport,District,PHY,"Non-Low Income",8,14,37,63,8,14,6,10,59
2012,03310000,Westport,District,PHY,"Low Income",2,7,12,43,11,39,3,11,28
2012,03310000,Westport,District,PHY,Male,5,13,22,58,8,21,3,8,38
2012,03310000,Westport,District,PHY,Female,5,10,27,55,11,22,6,12,49
2012,03310000,Westport,District,PHY,"High Needs",2,6,14,40,12,34,7,20,35
2012,03310000,Westport,District,PHY,White,10,12,49,58,18,21,8,9,85
2012,03310000,Westport,District,PHY,"Students with Disabilities",0,0,2,17,4,33,6,50,12
2012,03310000,Westport,District,PHY,"Non-Title I",10,11,49,56,19,22,9,10,87
2012,03310505,Westport,"Westport High",PHY,"All Students",9,11,46,56,18,22,9,11,82
2012,03310505,Westport,"Westport High",PHY,"Non-Low Income",7,13,35,63,8,14,6,11,56
2012,03310505,Westport,"Westport High",PHY,"Low Income",2,8,11,42,10,38,3,12,26
2012,03310505,Westport,"Westport High",PHY,Male,5,14,21,58,7,19,3,8,36
2012,03310505,Westport,"Westport High",PHY,Female,4,9,25,54,11,24,6,13,46
2012,03310505,Westport,"Westport High",PHY,"High Needs",2,6,13,39,11,33,7,21,33
2012,03310505,Westport,"Westport High",PHY,White,9,11,46,58,17,21,8,10,80
2012,03310505,Westport,"Westport High",PHY,"Students with Disabilities",0,0,2,18,3,27,6,55,11
2012,03310505,Westport,"Westport High",PHY,"Non-Title I",9,11,46,56,18,22,9,11,82
2012,03320000,"West Springfield",District,BIO,"All Students",22,31,26,37,7,10,16,23,71
2012,03320000,"West Springfield",District,BIO,"Non-Low Income",17,40,16,37,2,5,8,19,43
2012,03320000,"West Springfield",District,BIO,"Low Income",5,18,10,36,5,18,8,29,28
2012,03320000,"West Springfield",District,BIO,Male,12,31,11,28,4,10,12,31,39
2012,03320000,"West Springfield",District,BIO,Female,10,31,15,47,3,9,4,13,32
2012,03320000,"West Springfield",District,BIO,"High Needs",5,13,12,31,6,15,16,41,39
2012,03320000,"West Springfield",District,BIO,White,19,37,17,33,3,6,13,25,52
2012,03320000,"West Springfield",District,BIO,"Students with Disabilities",0,0,2,12,1,6,14,82,17
2012,03320000,"West Springfield",District,BIO,"Non-Title I",22,31,26,37,7,10,16,23,71
2012,03320000,"West Springfield",District,PHY,"All Students",24,9,89,34,104,40,41,16,258
2012,03320000,"West Springfield",District,PHY,"Non-Low Income",19,15,59,48,41,33,5,4,124
2012,03320000,"West Springfield",District,PHY,"Low Income",5,4,30,22,63,47,36,27,134
2012,03320000,"West Springfield",District,PHY,Male,11,8,47,33,58,41,27,19,143
2012,03320000,"West Springfield",District,PHY,Female,13,11,42,37,46,40,14,12,115
2012,03320000,"West Springfield",District,PHY,"High Needs",6,4,35,23,73,47,40,26,154
2012,03320000,"West Springfield",District,PHY,Asian,1,8,1,8,4,31,7,54,13
2012,03320000,"West Springfield",District,PHY,Hispanic/Latino,1,2,7,15,22,48,16,35,46
2012,03320000,"West Springfield",District,PHY,White,22,12,76,42,73,40,12,7,183
2012,03320000,"West Springfield",District,PHY,"Former ELL",0,0,2,17,6,50,4,33,12
2012,03320000,"West Springfield",District,PHY,"English Language Learner (ELL)",0,0,0,0,7,39,11,61,18
2012,03320000,"West Springfield",District,PHY,"ELL and Former ELL",0,0,2,7,13,43,15,50,30
2012,03320000,"West Springfield",District,PHY,"Students with Disabilities",1,2,5,9,30,55,19,35,55
2012,03320000,"West Springfield",District,PHY,"Non-Title I",24,9,89,35,103,40,40,16,256
2012,03320505,"West Springfield","West Springfield High",BIO,"All Students",22,37,23,38,4,7,11,18,60
2012,03320505,"West Springfield","West Springfield High",BIO,"Non-Low Income",17,50,14,41,0,0,3,9,34
2012,03320505,"West Springfield","West Springfield High",BIO,"Low Income",5,19,9,35,4,15,8,31,26
2012,03320505,"West Springfield","West Springfield High",BIO,Male,12,38,10,31,2,6,8,25,32
2012,03320505,"West Springfield","West Springfield High",BIO,Female,10,36,13,46,2,7,3,11,28
2012,03320505,"West Springfield","West Springfield High",BIO,"High Needs",5,17,10,33,4,13,11,37,30
2012,03320505,"West Springfield","West Springfield High",BIO,White,19,43,15,34,1,2,9,20,44
2012,03320505,"West Springfield","West Springfield High",BIO,"Students with Disabilities",0,0,1,10,0,0,9,90,10
2012,03320505,"West Springfield","West Springfield High",BIO,"Non-Title I",22,37,23,38,4,7,11,18,60
2012,03320505,"West Springfield","West Springfield High",PHY,"All Students",24,10,87,36,97,40,36,15,244
2012,03320505,"West Springfield","West Springfield High",PHY,"Non-Low Income",19,16,58,48,39,33,4,3,120
2012,03320505,"West Springfield","West Springfield High",PHY,"Low Income",5,4,29,23,58,47,32,26,124
2012,03320505,"West Springfield","West Springfield High",PHY,Male,11,8,46,34,54,40,24,18,135
2012,03320505,"West Springfield","West Springfield High",PHY,Female,13,12,41,38,43,39,12,11,109
2012,03320505,"West Springfield","West Springfield High",PHY,"High Needs",6,4,34,24,67,47,36,25,143
2012,03320505,"West Springfield","West Springfield High",PHY,Asian,1,8,1,8,4,33,6,50,12
2012,03320505,"West Springfield","West Springfield High",PHY,Hispanic/Latino,1,3,6,15,19,48,14,35,40
2012,03320505,"West Springfield","West Springfield High",PHY,White,22,12,75,42,70,39,11,6,178
2012,03320505,"West Springfield","West Springfield High",PHY,"Former ELL",0,0,2,17,6,50,4,33,12
2012,03320505,"West Springfield","West Springfield High",PHY,"English Language Learner (ELL)",0,0,0,0,7,44,9,56,16
2012,03320505,"West Springfield","West Springfield High",PHY,"ELL and Former ELL",0,0,2,7,13,46,13,46,28
2012,03320505,"West Springfield","West Springfield High",PHY,"Students with Disabilities",1,2,5,10,26,51,19,37,51
2012,03320505,"West Springfield","West Springfield High",PHY,"Non-Title I",24,10,87,36,97,40,36,15,244
2012,03350000,Westwood,District,BIO,"All Students",102,46,104,47,15,7,0,0,221
2012,03350000,Westwood,District,BIO,"Non-Low Income",102,48,98,46,11,5,0,0,211
2012,03350000,Westwood,District,BIO,"Low Income",0,0,6,60,4,40,0,0,10
