adminyear,org_code,DistrictName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"All Students",5,13,19,48,11,28,5,13,40
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"Non-Low Income",2,11,12,63,4,21,1,5,19
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"Low Income",3,14,7,33,7,33,4,19,21
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,Female,5,16,13,41,10,31,4,13,32
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"High Needs",3,12,8,31,10,38,5,19,26
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,White,5,17,14,47,7,23,4,13,30
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"Students with Disabilities",0,0,2,15,7,54,4,31,13
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"Non-Title I",5,20,16,64,4,16,0,0,25
2013,04060000,"Northampton-Smith Vocational Agricultural",BIO,"Title I",0,0,3,20,7,47,5,33,15
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"All Students",9,16,32,57,13,23,2,4,56
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"Non-Low Income",5,16,20,63,7,22,0,0,32
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"Low Income",4,17,12,50,6,25,2,8,24
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,Male,9,19,26,55,11,23,1,2,47
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"High Needs",5,14,19,51,11,30,2,5,37
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,White,8,16,31,61,12,24,0,0,51
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"Students with Disabilities",1,4,11,46,10,42,2,8,24
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"Non-Title I",8,20,29,71,4,10,0,0,41
2013,04060000,"Northampton-Smith Vocational Agricultural",TEC,"Title I",1,7,3,20,9,60,2,13,15
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"All Students",1,1,19,28,28,41,21,30,69
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"Non-Low Income",0,0,3,30,6,60,1,10,10
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"Low Income",1,2,16,27,22,37,20,34,59
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,Male,1,2,11,26,17,40,13,31,42
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,Female,0,0,8,30,11,41,8,30,27
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"High Needs",1,2,18,28,25,39,20,31,64
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"African American",1,3,8,21,16,41,14,36,39
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,Hispanic/Latino,0,0,1,7,8,53,6,40,15
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,White,0,0,7,70,2,20,1,10,10
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"English Language Learner (ELL)",0,0,2,20,2,20,6,60,10
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"ELL and Former ELL",0,0,6,33,5,28,7,39,18
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,everELL,0,0,10,42,7,29,7,29,24
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"Students with Disabilities",0,0,5,22,9,39,9,39,23
2013,04110000,"Boston Green Academy Horace Mann Charter School (D",BIO,"Title I",1,1,19,28,28,41,21,30,69
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"All Students",14,19,40,56,15,21,3,4,72
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"Non-Low Income",9,25,16,44,9,25,2,6,36
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"Low Income",5,14,24,67,6,17,1,3,36
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,Male,7,22,18,56,6,19,1,3,32
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,Female,7,18,22,55,9,23,2,5,40
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"High Needs",6,13,26,58,11,24,2,4,45
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"African American",9,20,26,58,10,22,0,0,45
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,Hispanic/Latino,0,0,6,60,2,20,2,20,10
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,White,4,31,6,46,2,15,1,8,13
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,everELL,3,25,5,42,3,25,1,8,12
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"Students with Disabilities",1,6,6,35,9,53,1,6,17
2013,04120000,"Academy Of the Pacific Rim Charter Public (Distric",PHY,"Title I",14,19,40,56,15,21,3,4,72
2013,04130000,"Four Rivers Charter Public (District)",BIO,"All Students",21,64,11,33,1,3,0,0,33
2013,04130000,"Four Rivers Charter Public (District)",BIO,"Non-Low Income",17,63,9,33,1,4,0,0,27
2013,04130000,"Four Rivers Charter Public (District)",BIO,Male,16,80,4,20,0,0,0,0,20
2013,04130000,"Four Rivers Charter Public (District)",BIO,Female,5,38,7,54,1,8,0,0,13
2013,04130000,"Four Rivers Charter Public (District)",BIO,"High Needs",6,50,5,42,1,8,0,0,12
2013,04130000,"Four Rivers Charter Public (District)",BIO,White,21,68,9,29,1,3,0,0,31
2013,04130000,"Four Rivers Charter Public (District)",BIO,"Non-Title I",17,63,9,33,1,4,0,0,27
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"All Students",14,23,39,64,8,13,0,0,61
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"Non-Low Income",6,27,14,64,2,9,0,0,22
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"Low Income",8,21,25,64,6,15,0,0,39
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,Male,4,21,10,53,5,26,0,0,19
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,Female,10,24,29,69,3,7,0,0,42
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"High Needs",8,19,28,65,7,16,0,0,43
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"African American",6,18,20,61,7,21,0,0,33
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,Hispanic/Latino,5,25,14,70,1,5,0,0,20
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"ELL and Former ELL",1,8,7,54,5,38,0,0,13
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,everELL,3,17,9,50,6,33,0,0,18
2013,04160000,"Boston Preparatory Charter Public (District)",BIO,"Title I",14,23,39,64,8,13,0,0,61
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"All Students",29,33,51,59,6,7,1,1,87
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"Non-Low Income",7,41,9,53,1,6,0,0,17
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"Low Income",22,31,42,60,5,7,1,1,70
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,Male,14,35,23,58,2,5,1,3,40
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,Female,15,32,28,60,4,9,0,0,47
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"High Needs",23,32,43,59,6,8,1,1,73
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"African American",7,29,16,67,1,4,0,0,24
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,Hispanic/Latino,13,28,28,60,5,11,1,2,47
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,White,5,45,6,55,0,0,0,0,11
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,everELL,10,26,22,58,5,13,1,3,38
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"Students with Disabilities",2,18,7,64,1,9,1,9,11
2013,04290000,"KIPP Academy Lynn Charter (District)",BIO,"Title I",29,33,51,59,6,7,1,1,87
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,"All Students",148,74,47,24,5,3,0,0,200
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,"Non-Low Income",146,76,42,22,5,3,0,0,193
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,Male,75,74,27,26,0,0,0,0,102
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,Female,73,74,20,20,5,5,0,0,98
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,"High Needs",3,23,8,62,2,15,0,0,13
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,Asian,50,83,10,17,0,0,0,0,60
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,Hispanic/Latino,5,42,5,42,2,17,0,0,12
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,White,85,74,27,23,3,3,0,0,115
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,everELL,13,65,4,20,3,15,0,0,20
2013,04300000,"Advanced Math and Science Academy Charter (Distric",BIO,"Non-Title I",148,76,42,22,5,3,0,0,195
2013,04350000,"Innovation Academy Charter (District)",TEC,"All Students",21,22,52,54,21,22,2,2,96
2013,04350000,"Innovation Academy Charter (District)",TEC,"Non-Low Income",20,24,46,56,14,17,2,2,82
2013,04350000,"Innovation Academy Charter (District)",TEC,"Low Income",1,7,6,43,7,50,0,0,14
2013,04350000,"Innovation Academy Charter (District)",TEC,Male,13,24,28,52,13,24,0,0,54
2013,04350000,"Innovation Academy Charter (District)",TEC,Female,8,19,24,57,8,19,2,5,42
2013,04350000,"Innovation Academy Charter (District)",TEC,"High Needs",3,9,16,50,11,34,2,6,32
2013,04350000,"Innovation Academy Charter (District)",TEC,White,20,24,47,57,13,16,2,2,82
2013,04350000,"Innovation Academy Charter (District)",TEC,"Students with Disabilities",2,9,12,52,7,30,2,9,23
2013,04350000,"Innovation Academy Charter (District)",TEC,"Non-Title I",21,22,52,54,21,22,2,2,96
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"All Students",14,21,40,60,13,19,0,0,67
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"Non-Low Income",4,24,7,41,6,35,0,0,17
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"Low Income",10,20,33,66,7,14,0,0,50
2013,04360000,"Community Charter School of Cambridge (District)",PHY,Male,5,21,14,58,5,21,0,0,24
2013,04360000,"Community Charter School of Cambridge (District)",PHY,Female,9,21,26,60,8,19,0,0,43
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"High Needs",10,19,34,63,10,19,0,0,54
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"African American",10,26,22,56,7,18,0,0,39
2013,04360000,"Community Charter School of Cambridge (District)",PHY,Hispanic/Latino,2,8,16,67,6,25,0,0,24
2013,04360000,"Community Charter School of Cambridge (District)",PHY,everELL,3,15,14,70,3,15,0,0,20
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"Students with Disabilities",0,0,6,55,5,45,0,0,11
2013,04360000,"Community Charter School of Cambridge (District)",PHY,"Title I",14,21,40,60,13,19,0,0,67
2013,04370000,"City On A Hill Charter Public (District)",BIO,"All Students",17,27,30,48,14,22,2,3,63
2013,04370000,"City On A Hill Charter Public (District)",BIO,"Low Income",17,29,28,47,13,22,1,2,59
2013,04370000,"City On A Hill Charter Public (District)",BIO,Male,7,24,16,55,5,17,1,3,29
2013,04370000,"City On A Hill Charter Public (District)",BIO,Female,10,29,14,41,9,26,1,3,34
2013,04370000,"City On A Hill Charter Public (District)",BIO,"High Needs",17,27,29,47,14,23,2,3,62
2013,04370000,"City On A Hill Charter Public (District)",BIO,"African American",8,21,20,51,10,26,1,3,39
2013,04370000,"City On A Hill Charter Public (District)",BIO,Hispanic/Latino,7,32,10,45,4,18,1,5,22
2013,04370000,"City On A Hill Charter Public (District)",BIO,everELL,7,32,10,45,4,18,1,5,22
2013,04370000,"City On A Hill Charter Public (District)",BIO,"Students with Disabilities",1,6,5,28,10,56,2,11,18
2013,04370000,"City On A Hill Charter Public (District)",BIO,"Title I",17,27,30,48,14,22,2,3,63
2013,04380000,"Codman Academy Charter Public (District)",PHY,"All Students",8,22,17,46,12,32,0,0,37
2013,04380000,"Codman Academy Charter Public (District)",PHY,"Low Income",5,16,16,52,10,32,0,0,31
2013,04380000,"Codman Academy Charter Public (District)",PHY,Male,3,21,5,36,6,43,0,0,14
2013,04380000,"Codman Academy Charter Public (District)",PHY,Female,5,22,12,52,6,26,0,0,23
2013,04380000,"Codman Academy Charter Public (District)",PHY,"High Needs",6,18,16,48,11,33,0,0,33
2013,04380000,"Codman Academy Charter Public (District)",PHY,"African American",5,20,11,44,9,36,0,0,25
2013,04380000,"Codman Academy Charter Public (District)",PHY,everELL,2,17,5,42,5,42,0,0,12
2013,04380000,"Codman Academy Charter Public (District)",PHY,"Title I",8,22,17,46,12,32,0,0,37
2013,04410000,"Sabis International Charter (District)",BIO,"All Students",19,16,64,54,31,26,4,3,118
2013,04410000,"Sabis International Charter (District)",BIO,"Non-Low Income",13,21,40,63,7,11,3,5,63
2013,04410000,"Sabis International Charter (District)",BIO,"Low Income",6,11,24,44,24,44,1,2,55
2013,04410000,"Sabis International Charter (District)",BIO,Male,9,17,29,54,13,24,3,6,54
2013,04410000,"Sabis International Charter (District)",BIO,Female,10,16,35,55,18,28,1,2,64
2013,04410000,"Sabis International Charter (District)",BIO,"High Needs",6,10,26,44,25,42,2,3,59
2013,04410000,"Sabis International Charter (District)",BIO,"African American",5,12,25,60,9,21,3,7,42
2013,04410000,"Sabis International Charter (District)",BIO,Hispanic/Latino,4,10,16,40,19,48,1,3,40
2013,04410000,"Sabis International Charter (District)",BIO,White,9,35,15,58,2,8,0,0,26
2013,04410000,"Sabis International Charter (District)",BIO,"Students with Disabilities",1,8,2,17,7,58,2,17,12
2013,04410000,"Sabis International Charter (District)",BIO,"Title I",19,16,64,54,31,26,4,3,118
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"All Students",20,24,40,48,20,24,4,5,84
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"Non-Low Income",12,35,15,44,5,15,2,6,34
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"Low Income",8,16,25,50,15,30,2,4,50
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,Male,12,29,19,46,7,17,3,7,41
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,Female,8,19,21,49,13,30,1,2,43
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"High Needs",8,15,25,48,15,29,4,8,52
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"African American",7,29,11,46,4,17,2,8,24
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,Hispanic/Latino,5,19,11,41,11,41,0,0,27
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,White,8,35,11,48,2,9,2,9,23
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,everELL,5,29,7,41,5,29,0,0,17
2013,04450000,"Abby Kelley Foster Charter Public (District)",BIO,"Title I",20,24,40,48,20,24,4,5,84
2013,04460000,"Foxborough Regional Charter (District)",BIO,"All Students",6,12,36,73,7,14,0,0,49
2013,04460000,"Foxborough Regional Charter (District)",BIO,"Non-Low Income",6,14,31,74,5,12,0,0,42
2013,04460000,"Foxborough Regional Charter (District)",BIO,Male,5,26,11,58,3,16,0,0,19
2013,04460000,"Foxborough Regional Charter (District)",BIO,Female,1,3,25,83,4,13,0,0,30
2013,04460000,"Foxborough Regional Charter (District)",BIO,"High Needs",0,0,7,70,3,30,0,0,10
2013,04460000,"Foxborough Regional Charter (District)",BIO,"African American",0,0,12,71,5,29,0,0,17
2013,04460000,"Foxborough Regional Charter (District)",BIO,White,4,17,18,78,1,4,0,0,23
2013,04460000,"Foxborough Regional Charter (District)",BIO,"Non-Title I",6,12,36,73,7,14,0,0,49
2013,04460000,"Foxborough Regional Charter (District)",PHY,"All Students",3,13,12,52,8,35,0,0,23
2013,04460000,"Foxborough Regional Charter (District)",PHY,"Non-Low Income",3,17,10,56,5,28,0,0,18
2013,04460000,"Foxborough Regional Charter (District)",PHY,Female,1,6,8,50,7,44,0,0,16
2013,04460000,"Foxborough Regional Charter (District)",PHY,White,2,14,8,57,4,29,0,0,14
2013,04460000,"Foxborough Regional Charter (District)",PHY,"Non-Title I",3,13,12,52,8,35,0,0,23
2013,04490000,"Boston Collegiate Charter (District)",PHY,"All Students",33,48,36,52,0,0,0,0,69
2013,04490000,"Boston Collegiate Charter (District)",PHY,"Non-Low Income",21,50,21,50,0,0,0,0,42
2013,04490000,"Boston Collegiate Charter (District)",PHY,"Low Income",12,44,15,56,0,0,0,0,27
2013,04490000,"Boston Collegiate Charter (District)",PHY,Male,18,56,14,44,0,0,0,0,32
2013,04490000,"Boston Collegiate Charter (District)",PHY,Female,15,41,22,59,0,0,0,0,37
2013,04490000,"Boston Collegiate Charter (District)",PHY,"High Needs",12,40,18,60,0,0,0,0,30
2013,04490000,"Boston Collegiate Charter (District)",PHY,"African American",8,42,11,58,0,0,0,0,19
2013,04490000,"Boston Collegiate Charter (District)",PHY,White,18,47,20,53,0,0,0,0,38
2013,04490000,"Boston Collegiate Charter (District)",PHY,"Title I",33,48,36,52,0,0,0,0,69
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"All Students",2,2,23,21,66,59,20,18,111
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"Non-Low Income",1,4,6,23,16,62,3,12,26
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"Low Income",1,1,17,20,50,59,17,20,85
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,Male,0,0,12,35,17,50,5,15,34
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,Female,2,3,11,14,49,64,15,19,77
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"High Needs",1,1,17,20,51,59,18,21,87
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"African American",1,2,12,25,25,52,10,21,48
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,Hispanic/Latino,1,2,8,17,32,67,7,15,48
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"English Language Learner (ELL)",0,0,1,6,14,78,3,17,18
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"ELL and Former ELL",0,0,2,9,17,77,3,14,22
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,everELL,0,0,5,13,29,76,4,11,38
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"Students with Disabilities",0,0,1,5,11,58,7,37,19
2013,04520000,"Edward M. Kennedy Academy for Health Careers (Hora",BIO,"Title I",2,2,23,21,66,59,20,18,111
2013,04580000,"Lowell Middlesex Academy Charter (District)",BIO,"All Students",0,0,7,64,4,36,0,0,11
2013,04580000,"Lowell Middlesex Academy Charter (District)",BIO,"Title I",0,0,7,64,4,36,0,0,11
2013,04690000,"MATCH Charter Public School (District)",BIO,"All Students",34,61,21,38,1,2,0,0,56
2013,04690000,"MATCH Charter Public School (District)",BIO,"Non-Low Income",9,56,6,38,1,6,0,0,16
2013,04690000,"MATCH Charter Public School (District)",BIO,"Low Income",25,63,15,38,0,0,0,0,40
2013,04690000,"MATCH Charter Public School (District)",BIO,Male,19,70,7,26,1,4,0,0,27
2013,04690000,"MATCH Charter Public School (District)",BIO,Female,15,52,14,48,0,0,0,0,29
2013,04690000,"MATCH Charter Public School (District)",BIO,"High Needs",25,60,16,38,1,2,0,0,42
2013,04690000,"MATCH Charter Public School (District)",BIO,"African American",17,55,14,45,0,0,0,0,31
2013,04690000,"MATCH Charter Public School (District)",BIO,Hispanic/Latino,14,67,6,29,1,5,0,0,21
2013,04690000,"MATCH Charter Public School (District)",BIO,everELL,9,56,7,44,0,0,0,0,16
2013,04690000,"MATCH Charter Public School (District)",BIO,"Students with Disabilities",5,50,4,40,1,10,0,0,10
2013,04690000,"MATCH Charter Public School (District)",BIO,"Title I",34,61,21,38,1,2,0,0,56
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"All Students",49,45,43,39,16,15,1,1,109
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"Non-Low Income",42,49,31,36,11,13,1,1,85
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"Low Income",7,29,12,50,5,21,0,0,24
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,Male,15,30,23,46,11,22,1,2,50
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,Female,34,58,20,34,5,8,0,0,59
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"High Needs",7,20,17,49,10,29,1,3,35
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"African American",4,19,10,48,6,29,1,5,21
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,Asian,12,86,1,7,1,7,0,0,14
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,White,30,44,30,44,8,12,0,0,68
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"Students with Disabilities",0,0,6,40,8,53,1,7,15
2013,04700000,"Mystic Valley Regional Charter (District)",BIO,"Non-Title I",49,45,43,39,16,15,1,1,109
2013,04710000,"New Leadership Charter (District)",PHY,"All Students",2,3,19,27,41,58,9,13,71
2013,04710000,"New Leadership Charter (District)",PHY,"Non-Low Income",1,5,5,25,12,60,2,10,20
2013,04710000,"New Leadership Charter (District)",PHY,"Low Income",1,2,14,27,29,57,7,14,51
2013,04710000,"New Leadership Charter (District)",PHY,Male,1,3,7,23,21,68,2,6,31
2013,04710000,"New Leadership Charter (District)",PHY,Female,1,3,12,30,20,50,7,18,40
2013,04710000,"New Leadership Charter (District)",PHY,"High Needs",1,2,15,28,31,57,7,13,54
2013,04710000,"New Leadership Charter (District)",PHY,"African American",0,0,9,29,18,58,4,13,31
2013,04710000,"New Leadership Charter (District)",PHY,Hispanic/Latino,1,3,7,21,21,62,5,15,34
2013,04710000,"New Leadership Charter (District)",PHY,everELL,2,15,2,15,5,38,4,31,13
2013,04710000,"New Leadership Charter (District)",PHY,"Title I",2,3,19,27,41,58,9,13,71
2013,04740000,"North Central Charter Essential (District)",TEC,"All Students",7,15,28,58,10,21,3,6,48
2013,04740000,"North Central Charter Essential (District)",TEC,"Non-Low Income",7,23,22,71,1,3,1,3,31
2013,04740000,"North Central Charter Essential (District)",TEC,"Low Income",0,0,6,35,9,53,2,12,17
2013,04740000,"North Central Charter Essential (District)",TEC,Male,5,21,14,58,4,17,1,4,24
2013,04740000,"North Central Charter Essential (District)",TEC,Female,2,8,14,58,6,25,2,8,24
2013,04740000,"North Central Charter Essential (District)",TEC,"High Needs",1,4,10,43,10,43,2,9,23
2013,04740000,"North Central Charter Essential (District)",TEC,Hispanic/Latino,0,0,4,40,5,50,1,10,10
2013,04740000,"North Central Charter Essential (District)",TEC,White,7,20,22,63,4,11,2,6,35
2013,04740000,"North Central Charter Essential (District)",TEC,"Students with Disabilities",1,10,5,50,3,30,1,10,10
2013,04740000,"North Central Charter Essential (District)",TEC,"Non-Title I",7,16,25,58,9,21,2,5,43
2013,04780000,"Francis W. Parker Charter Essential (District)",BIO,"All Students",18,33,30,55,6,11,1,2,55
2013,04780000,"Francis W. Parker Charter Essential (District)",BIO,"Non-Low Income",17,31,30,56,6,11,1,2,54
2013,04780000,"Francis W. Parker Charter Essential (District)",BIO,Male,11,34,18,56,2,6,1,3,32
