Year,org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2010,01600330,Lowell,"Henry J Robinson Middle",07,"All Students",150,132,2," ",1,7,8,150,130,2,2,1,8,7," "," "," "," "," "," "," ",99,98," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,"Low Income",132,114,2," ",1,7,8,132,112,2,2,1,8,7," "," "," "," "," "," "," ",99,98," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,Black,27,27," "," "," "," "," ",27,27," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,Asian,29,22," "," "," ",7," ",30,22," "," "," ",8," "," "," "," "," "," "," "," ",100,100," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,Hispanic/Latino,48,43,1," "," "," ",4,47,42,1," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,White,46,40,1," ",1," ",4,46,39,1,2,1," ",3," "," "," "," "," "," "," ",98,93," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,"LEP/Formerly LEP",67,59," "," "," ",7,1,68,59," "," "," ",8,1," "," "," "," "," "," "," ",100,100," "
2010,01600330,Lowell,"Henry J Robinson Middle",07,"Special Ed",22,18,2," "," "," ",2,22,17,2,1," "," ",2," "," "," "," "," "," "," ",100,95," "
2010,01600330,Lowell,"Henry J Robinson Middle",08,"All Students",189,174,8,1," ",3,3,191,173,8,2," ",4,4,191,173,8,2," ",4,4,99,99,99
2010,01600330,Lowell,"Henry J Robinson Middle",08,"Low Income",159,149,3,1," ",3,3,161,148,3,2," ",4,4,161,148,3,2," ",4,4,99,99,99
2010,01600330,Lowell,"Henry J Robinson Middle",08,Black,20,19," "," "," "," ",1,20,19," "," "," "," ",1,20,19," "," "," "," ",1,100,100,100
2010,01600330,Lowell,"Henry J Robinson Middle",08,Asian,29,26," "," "," ",3," ",30,26," "," "," ",4," ",30,26," "," "," ",4," ",100,100,100
2010,01600330,Lowell,"Henry J Robinson Middle",08,Hispanic/Latino,66,63,2," "," "," ",1,66,62,2,1," "," ",1,66,62,2,1," "," ",1,100,98,98
2010,01600330,Lowell,"Henry J Robinson Middle",08,White,73,65,6,1," "," ",1,74,65,6,1," "," ",2,74,65,6,1," "," ",2,99,99,99
2010,01600330,Lowell,"Henry J Robinson Middle",08,"LEP/Formerly LEP",55,51,1," "," ",3," ",56,50,1," "," ",4,1,56,50,1," "," ",4,1,100,100,100
2010,01600330,Lowell,"Henry J Robinson Middle",08,"Special Ed",40,32,8," "," "," "," ",41,32,8," "," "," ",1,41,32,8," "," "," ",1,100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",05,"All Students",154,141,3," "," ",4,6,155,138,3,1,1,5,7,155,138,3,1,1,5,7,100,99,99
2010,01600340,Lowell,"James Sullivan Middle Sch",05,"Low Income",97,86,3," "," ",4,4,98,84,3,1," ",5,5,98,84,3,1," ",5,5,100,99,99
2010,01600340,Lowell,"James Sullivan Middle Sch",05,Asian,15,15," "," "," "," "," ",15,15," "," "," "," "," ",15,15," "," "," "," "," ",100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",05,Hispanic/Latino,55,50," "," "," ",3,2,56,50," "," "," ",4,2,56,50," "," "," ",4,2,100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",05,White,75,69,3," "," "," ",3,74,67,3," ",1," ",3,74,67,3," ",1," ",3,100,99,99
2010,01600340,Lowell,"James Sullivan Middle Sch",05,"LEP/Formerly LEP",70,65," "," "," ",4,1,71,65," "," "," ",5,1,71,65," "," "," ",5,1,100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",05,"Special Ed",45,40,3," "," "," ",2,46,38,3,1,1," ",3,46,38,3,1,1," ",3,100,96,96
2010,01600340,Lowell,"James Sullivan Middle Sch",06,"All Students",158,148,3," "," ",2,5,160,147,3," ",1,4,5," "," "," "," "," "," "," ",100,99," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,"Low Income",93,83,3," "," ",2,5,93,82,3," ",1,2,5," "," "," "," "," "," "," ",100,99," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,Asian,21,20,1," "," "," "," ",22,20,1," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,Hispanic/Latino,51,47," "," "," ",1,3,52,46," "," ",1,2,3," "," "," "," "," "," "," ",100,98," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,White,77,73,1," "," ",1,2,77,73,1," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,"LEP/Formerly LEP",57,50,1," "," ",2,4,59,49,1," ",1,4,4," "," "," "," "," "," "," ",100,98," "
2010,01600340,Lowell,"James Sullivan Middle Sch",06,"Special Ed",27,24,3," "," "," "," ",27,23,3," ",1," "," "," "," "," "," "," "," "," ",100,96," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,"All Students",155,134,4," "," ",3,14,157,134,4,1," ",3,15," "," "," "," "," "," "," ",100,99," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,"Low Income",89,70,4," "," ",3,12,91,70,4,1," ",3,13," "," "," "," "," "," "," ",100,99," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,Asian,12,10,1," "," "," ",1,12,10,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,Hispanic/Latino,58,49,1," "," ",2,6,60,49,1," "," ",3,7," "," "," "," "," "," "," ",100,100," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,White,81,71,2," "," ",1,7,81,71,2,1," "," ",7," "," "," "," "," "," "," ",100,99," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,"LEP/Formerly LEP",54,45,1," "," ",3,5,56,45,1,1," ",3,6," "," "," "," "," "," "," ",100,98," "
2010,01600340,Lowell,"James Sullivan Middle Sch",07,"Special Ed",31,21,4," "," "," ",6,31,21,4," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2010,01600340,Lowell,"James Sullivan Middle Sch",08,"All Students",166,151,5,1," ",4,5,167,150,6," "," ",5,6,167,152,4," "," ",5,6,99,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,"Low Income",91,76,5,1," ",4,5,92,75,6," "," ",5,6,92,77,4," "," ",5,6,99,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,Black,12,11,1," "," "," "," ",12,11,1," "," "," "," ",12,12," "," "," "," "," ",100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,Asian,14,13,1," "," "," "," ",14,13,1," "," "," "," ",14,13,1," "," "," "," ",100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,Hispanic/Latino,54,42,3,1," ",4,4,55,41,4," "," ",5,5,55,42,3," "," ",5,5,98,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,White,86,85," "," "," "," ",1,86,85," "," "," "," ",1,86,85," "," "," "," ",1,100,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,"LEP/Formerly LEP",48,36,3,1," ",4,4,48,35,4," "," ",5,4,48,36,3," "," ",5,4,98,100,100
2010,01600340,Lowell,"James Sullivan Middle Sch",08,"Special Ed",25,20,5," "," "," "," ",25,19,6," "," "," "," ",25,21,4," "," "," "," ",100,100,100
2010,01600345,Lowell,"Dr An Wang School",05,"All Students",162,145,3," "," ",2,12,165,143,3," ",2,3,14,165,142,3,1,2,3,14,100,99,98
2010,01600345,Lowell,"Dr An Wang School",05,"Low Income",110,94,3," "," ",2,11,113,92,3," ",2,3,13,113,91,3,1,2,3,13,100,98,97
2010,01600345,Lowell,"Dr An Wang School",05,Black,13,12," "," "," "," ",1,14,12," "," "," ",1,1,14,12," "," "," ",1,1,100,100,100
2010,01600345,Lowell,"Dr An Wang School",05,Asian,30,30," "," "," "," "," ",30,30," "," "," "," "," ",30,30," "," "," "," "," ",100,100,100
2010,01600345,Lowell,"Dr An Wang School",05,Hispanic/Latino,61,47,1," "," ",2,11,61,46,1," ",1,2,11,61,46,1," ",1,2,11,100,98,98
2010,01600345,Lowell,"Dr An Wang School",05,White,58,56,2," "," "," "," ",60,55,2," ",1," ",2,60,54,2,1,1," ",2,100,98,97
2010,01600345,Lowell,"Dr An Wang School",05,"LEP/Formerly LEP",73,62,1," "," ",2,8,74,61,1," ",1,2,9,74,61,1," ",1,2,9,100,99,99
2010,01600345,Lowell,"Dr An Wang School",05,"Special Ed",23,17,3," "," "," ",3,23,16,3," ",1," ",3,23,16,3," ",1," ",3,100,96,96
2010,01600345,Lowell,"Dr An Wang School",06,"All Students",157,146,2," "," ",4,5,158,146,2," "," ",5,5," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,"Low Income",103,93,1," "," ",4,5,104,93,1," "," ",5,5," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,Asian,32,29," "," "," ",1,2,32,29," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,Hispanic/Latino,47,42," "," "," ",3,2,47,42," "," "," ",3,2," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,White,70,67,2," "," "," ",1,70,67,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,"LEP/Formerly LEP",56,50," "," "," ",4,2,57,50," "," "," ",5,2," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",06,"Special Ed",28,26,2," "," "," "," ",28,26,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",07,"All Students",165,152,5," ",1,2,5,168,153,5," "," ",3,7," "," "," "," "," "," "," ",99,100," "
2010,01600345,Lowell,"Dr An Wang School",07,"Low Income",105,93,5," "," ",2,5,108,93,5," "," ",3,7," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",07,Asian,40,38,1," "," ",1," ",40,38,1," "," ",1," "," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",07,Hispanic/Latino,44,35,3," "," ",1,5,46,35,3," "," ",2,6," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",07,White,71,70," "," ",1," "," ",72,71," "," "," "," ",1," "," "," "," "," "," "," ",99,100," "
2010,01600345,Lowell,"Dr An Wang School",07,"LEP/Formerly LEP",71,62,4," "," ",2,3,73,62,4," "," ",3,4," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",07,"Special Ed",28,22,5," "," "," ",1,28,22,5," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01600345,Lowell,"Dr An Wang School",08,"All Students",173,155,1,1," ",4,12,174,152,1,3," ",6,12,174,154,1,1," ",6,12,99,98,99
2010,01600345,Lowell,"Dr An Wang School",08,"Low Income",113,96,1,1," ",4,11,115,94,1,3," ",6,11,115,96,1,1," ",6,11,99,97,99
2010,01600345,Lowell,"Dr An Wang School",08,Asian,32,30,1," "," ",1," ",32,30,1," "," ",1," ",32,30,1," "," ",1," ",100,100,100
2010,01600345,Lowell,"Dr An Wang School",08,Hispanic/Latino,60,51," "," "," ",2,7,62,49," ",2," ",4,7,62,51," "," "," ",4,7,100,97,100
2010,01600345,Lowell,"Dr An Wang School",08,White,73,68," ",1," "," ",4,72,67," ",1," "," ",4,72,67," ",1," "," ",4,99,99,99
2010,01600345,Lowell,"Dr An Wang School",08,"LEP/Formerly LEP",65,54,1," "," ",4,6,67,53,1,1," ",6,6,67,54,1," "," ",6,6,100,99,100
2010,01600345,Lowell,"Dr An Wang School",08,"Special Ed",33,24,1,1," ",1,6,33,23,1,2," ",1,6,33,24,1,1," ",1,6,97,94,97
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,"All Students",139,121,7," "," ",1,10,139,121,7," "," ",1,10,139,120,7,1," ",1,10,100,100,99
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,"Low Income",124,107,7," "," ",1,9,124,107,7," "," ",1,9,124,106,7,1," ",1,9,100,100,99
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,Asian,83,77,1," "," ",1,4,83,77,1," "," ",1,4,83,76,1,1," ",1,4,100,100,99
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,Hispanic/Latino,26,20,3," "," "," ",3,26,20,3," "," "," ",3,26,20,3," "," "," ",3,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,White,27,22,2," "," "," ",3,27,22,2," "," "," ",3,27,22,2," "," "," ",3,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,"LEP/Formerly LEP",83,77,1," "," ",1,4,83,77,1," "," ",1,4,83,76,1,1," ",1,4,100,100,99
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",05,"Special Ed",38,27,7," "," "," ",4,38,27,7," "," "," ",4,38,27,7," "," "," ",4,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,"All Students",140,131," ",2,1,2,4,141,130," ",1,1,2,7," "," "," "," "," "," "," ",98,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,"Low Income",127,119," ",2,1,1,4,128,118," ",1,1,1,7," "," "," "," "," "," "," ",98,98," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,Black,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,Asian,68,65," "," "," ",2,1,70,64," "," ",1,2,3," "," "," "," "," "," "," ",100,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,Hispanic/Latino,31,27," ",1,1," ",2,31,28," "," "," "," ",3," "," "," "," "," "," "," ",94,100," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,White,29,27," ",1," "," ",1,28,26," ",1," "," ",1," "," "," "," "," "," "," ",97,96," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,"LEP/Formerly LEP",68,62," ",1,1,2,2,68,62," "," ",1,2,3," "," "," "," "," "," "," ",97,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",06,"Special Ed",28,26," ",1," "," ",1,28,25," ",1,1," ",1," "," "," "," "," "," "," ",96,93," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,"All Students",168,159," ",1," ",1,7,170,158," ",2," ",1,9," "," "," "," "," "," "," ",99,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,"Low Income",145,136," ",1," ",1,7,147,135," ",2," ",1,9," "," "," "," "," "," "," ",99,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,Asian,100,96," ",1," ",1,2,100,96," ",1," ",1,2," "," "," "," "," "," "," ",99,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,Hispanic/Latino,27,25," "," "," "," ",2,27,24," ",1," "," ",2," "," "," "," "," "," "," ",100,96," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,White,35,32," "," "," "," ",3,36,32," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,"LEP/Formerly LEP",94,91," "," "," ",1,2,94,90," ",1," ",1,2," "," "," "," "," "," "," ",100,99," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",07,"Special Ed",23,23," "," "," "," "," ",23,23," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,"All Students",185,175," ",1," ",3,6,187,176," "," "," ",4,7,187,176," "," "," ",4,7,99,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,"Low Income",165,158," "," "," ",3,4,167,158," "," "," ",4,5,167,158," "," "," ",4,5,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,Asian,102,95," ",1," ",3,3,103,96," "," "," ",4,3,103,96," "," "," ",4,3,99,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,Hispanic/Latino,39,38," "," "," "," ",1,39,38," "," "," "," ",1,39,38," "," "," "," ",1,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,White,35,34," "," "," "," ",1,35,34," "," "," "," ",1,35,34," "," "," "," ",1,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,"LEP/Formerly LEP",67,62," "," "," ",3,2,68,62," "," "," ",4,2,68,62," "," "," ",4,2,100,100,100
2010,01600360,Lowell,"Kathryn P. Stoklosa Middle School",08,"Special Ed",31,28," "," "," "," ",3,31,28," "," "," "," ",3,31,28," "," "," "," ",3,100,100,100
2010,01600505,Lowell,"Lowell High",10,"All Students",769,692,7,24," ",15,31,763,690,7,17,3,16,30,817,664,6,20," ",13,114,96,97,98
2010,01600505,Lowell,"Lowell High",10,"Low Income",460,400,4,20," ",14,22,458,398,4,14,3,15,24,501,386,3,15," ",12,85,95,96,97
2010,01600505,Lowell,"Lowell High",10,Black,58,54,1,1," "," ",2,58,54,1," "," "," ",3,59,50,1," "," "," ",8,98,100,100
2010,01600505,Lowell,"Lowell High",10,Asian,232,203,3,6," ",10,10,225,196,3,7,1,10,8,248,197,3,7," ",9,32,96,96,97
2010,01600505,Lowell,"Lowell High",10,Hispanic/Latino,173,142,2,11," ",5,13,175,144,2,6,1,6,16,192,138,1,10," ",4,39,92,96,95
2010,01600505,Lowell,"Lowell High",10,White,301,288,1,6," "," ",6,300,291,1,4,1," ",3,311,275,1,3," "," ",32,98,98,99
2010,01600505,Lowell,"Lowell High",10,"LEP/Formerly LEP",222,181,2,14," ",15,10,217,180,2,9,2,16,8,242,180,2,12," ",13,35,91,95,95
2010,01600505,Lowell,"Lowell High",10,"Special Ed",87,67,7,6," ",2,5,87,64,7,8,1,2,5,94,57,6,8," ",1,22,92,90,91
2010,01610020,Ludlow,"Chapin Street Elementary School",03,"All Students",199,195," "," "," "," ",4,200,195," "," "," "," ",5," "," "," "," "," "," "," ",100,100," "
2010,01610020,Ludlow,"Chapin Street Elementary School",03,"Low Income",57,55," "," "," "," ",2,57,55," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610020,Ludlow,"Chapin Street Elementary School",03,Hispanic/Latino,16,14," "," "," "," ",2,16,14," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610020,Ludlow,"Chapin Street Elementary School",03,White,179,178," "," "," "," ",1,180,178," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610020,Ludlow,"Chapin Street Elementary School",03,"Special Ed",27,27," "," "," "," "," ",28,27," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,"All Students",222,215,4,1," "," ",2,222,216,4," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,"Low Income",64,61,2," "," "," ",1,64,61,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,Hispanic/Latino,14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,White,201,195,4,1," "," ",1,201,196,4," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,"LEP/Formerly LEP",10,9," "," "," "," ",1,10,9," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610023,Ludlow,"Veterans Park Elem",04,"Special Ed",32,26,4,1," "," ",1,32,27,4," "," "," ",1," "," "," "," "," "," "," ",97,100," "
2010,01610023,Ludlow,"Veterans Park Elem",05,"All Students",235,225,6," "," "," ",4,235,225,6," "," "," ",4,234,224,6," "," "," ",4,100,100,100
2010,01610023,Ludlow,"Veterans Park Elem",05,"Low Income",57,51,4," "," "," ",2,57,51,4," "," "," ",2,57,51,4," "," "," ",2,100,100,100
2010,01610023,Ludlow,"Veterans Park Elem",05,Hispanic/Latino,15,13,1," "," "," ",1,15,13,1," "," "," ",1,15,13,1," "," "," ",1,100,100,100
2010,01610023,Ludlow,"Veterans Park Elem",05,White,209,201,5," "," "," ",3,209,201,5," "," "," ",3,208,200,5," "," "," ",3,100,100,100
2010,01610023,Ludlow,"Veterans Park Elem",05,"Special Ed",43,35,6," "," "," ",2,43,35,6," "," "," ",2,43,35,6," "," "," ",2,100,100,100
2010,01610305,Ludlow,"Paul R Baird Middle",06,"All Students",222,215," ",1," "," ",6,222,215," ",1," "," ",6," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",06,"Low Income",66,62," ",1," "," ",3,66,63," "," "," "," ",3," "," "," "," "," "," "," ",98,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",06,Hispanic/Latino,13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",06,White,203,197," ",1," "," ",5,203,197," ",1," "," ",5," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",06,"Special Ed",33,32," "," "," "," ",1,33,31," ",1," "," ",1," "," "," "," "," "," "," ",100,97," "
2010,01610305,Ludlow,"Paul R Baird Middle",07,"All Students",223,218,3," "," "," ",2,223,218,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",07,"Low Income",61,57,2," "," "," ",2,61,57,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",07,Hispanic/Latino,17,16," "," "," "," ",1,17,16," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",07,White,200,196,3," "," "," ",1,200,196,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",07,"Special Ed",41,37,3," "," "," ",1,41,37,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,01610305,Ludlow,"Paul R Baird Middle",08,"All Students",264,259,2,1," "," ",2,264,259,2,1," "," ",2,264,259,2,1," "," ",2,100,100,100
2010,01610305,Ludlow,"Paul R Baird Middle",08,"Low Income",66,64,1," "," "," ",1,66,64,1," "," "," ",1,66,64,1," "," "," ",1,100,100,100
2010,01610305,Ludlow,"Paul R Baird Middle",08,Hispanic/Latino,17,17," "," "," "," "," ",17,17," "," "," "," "," ",17,17," "," "," "," "," ",100,100,100
2010,01610305,Ludlow,"Paul R Baird Middle",08,White,241,237,2,1," "," ",1,241,237,2,1," "," ",1,241,237,2,1," "," ",1,100,100,100
2010,01610305,Ludlow,"Paul R Baird Middle",08,"Special Ed",50,46,2,1," "," ",1,50,46,2,1," "," ",1,50,46,2,1," "," ",1,98,98,98
2010,01610505,Ludlow,"Ludlow Senior High",10,"All Students",226,223,1," ",1," ",1,226,223,1," ",1," ",1,238,230," ",1,1," ",6,100,100,99
