adminyear,grade,org_code,district,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,03,02190000,Norwell,MATH,174,,,0.97,0.87,0.88,0.84,0.91,0.84,1.46,0.93,0.9,0.79,0.94,0.86,0.9,0.75,0.87,1.36,0.96,0.94,0.89,0.58,0.96,0.8,1.46,0.97,0.71,0.89,0.83,0.9,0.92,1.56,0.76,0.87,0.96,0.92,1.47,,,,,,,,,,
2007,03,02190000,Norwell,ELA,174,,,0.93,1,0.94,0.95,0.94,0.86,0.91,0.93,0.95,0.87,0.75,0.92,0.83,0.72,0.98,0.95,0.86,0.94,0.87,0.93,2.82,0.93,0.91,0.83,0.97,0.98,0.85,0.71,0.98,0.93,0.83,0.78,2.26,0.84,0.83,0.87,0.89,0.9,0.94,0.91,0.75,0.98,,,
2007,04,02190000,Norwell,MATH,182,,,0.95,0.92,0.83,0.69,0.84,0.8,0.82,0.8,0.71,2.82,0.81,0.82,2.74,0.85,0.59,0.86,2.97,0.93,0.88,0.91,0.94,0.9,0.85,0.91,0.71,0.7,2.58,0.94,0.63,0.9,3.21,0.86,0.73,0.68,0.85,0.91,0.66,0.93,0.92,,,,,,
2007,04,02190000,Norwell,ELA,183,7.81,7.05,0.93,0.96,0.95,0.96,0.85,0.64,0.88,2.68,0.95,0.96,0.93,0.91,0.92,0.91,0.89,0.86,2.35,0.92,0.96,0.93,0.93,0.97,0.83,0.96,0.82,2.18,0.8,0.8,0.77,0.83,0.8,0.77,0.78,0.86,2.24,0.99,0.94,0.86,0.85,0.78,,,,,
2007,05,02190000,Norwell,MATH,172,,,0.96,0.96,0.8,0.94,0.83,0.83,0.83,0.91,0.83,3.6,0.87,0.85,3.14,0.97,0.8,0.88,1.8,0.98,0.98,0.9,0.85,0.73,0.84,0.91,0.7,0.7,2.99,0.83,0.72,0.92,2.91,0.94,0.74,0.81,0.85,0.8,0.88,0.87,0.7,,,,,,
2007,05,02190000,Norwell,ELA,173,,,0.8,0.73,0.86,0.93,0.95,0.89,0.94,0.9,2.43,0.87,0.94,0.88,0.88,0.9,0.9,0.87,0.77,2.94,0.95,0.87,0.94,0.86,0.86,0.94,0.91,0.89,2.62,0.96,0.88,0.86,0.88,0.93,0.79,0.87,0.87,2.38,0.92,0.9,0.82,0.89,,,,,
2007,05,02190000,Norwell,SCI,172,,,0.93,0.96,0.96,0.81,0.84,0.78,0.88,0.91,0.87,0.82,0.85,0.67,0.7,0.86,0.95,0.88,0.73,2.39,2.2,0.57,0.95,0.66,0.73,0.77,0.85,0.88,0.5,0.84,0.86,0.92,0.93,0.63,0.91,0.83,0.81,0.98,2.2,2.71,2.9,,,,,,
2007,06,02190000,Norwell,MATH,178,,,0.99,0.89,0.8,0.72,0.95,0.7,0.79,0.75,0.91,3.34,0.61,0.46,2.99,0.83,0.85,0.63,2.58,0.94,0.9,0.85,0.83,0.93,0.85,0.76,0.71,0.96,3.67,0.78,0.49,0.87,2.98,0.9,0.91,0.8,0.71,0.87,0.68,0.78,0.89,,,,,,
2007,06,02190000,Norwell,ELA,179,,,0.96,0.82,0.9,0.99,0.92,0.81,0.88,0.93,2.51,0.83,0.89,0.95,0.87,0.96,0.8,0.65,0.64,2.13,0.86,0.99,0.85,0.83,0.66,0.97,0.87,0.97,2.48,0.86,0.84,0.83,0.76,0.9,0.87,0.94,0.93,2.87,0.9,0.76,0.82,0.74,,,,,
2007,07,02190000,Norwell,MATH,152,,,0.93,0.96,0.71,0.79,0.72,0.62,0.74,0.81,2.81,0.64,0.81,0.75,0.8,0.69,0.93,0.94,0.81,0.89,0.59,0.95,0.9,3.24,0.89,0.88,0.74,0.66,0.88,3.42,2.32,0.92,0.57,0.72,0.5,0.72,0.85,0.75,0.55,0.53,3.26,,,,,,
2007,07,02190000,Norwell,ELA,151,7.4,6.6,0.96,0.93,0.97,0.98,0.8,0.88,0.81,0.82,2.81,0.97,0.79,0.58,0.83,0.77,0.76,0.98,0.86,3.23,0.95,0.87,0.91,0.96,0.97,0.9,0.85,0.92,2.82,0.86,0.78,0.8,0.97,0.9,0.95,0.95,0.9,2.58,0.85,0.91,0.95,0.97,,,,,
2007,08,02190000,Norwell,MATH,167,,,0.95,0.86,0.89,0.7,0.56,0.76,0.81,0.45,2.67,0.54,0.77,0.6,0.74,0.75,0.86,0.87,0.78,0.83,0.71,0.59,0.93,3.1,0.92,0.81,0.95,0.81,0.79,2.74,2.79,0.82,0.84,0.81,0.9,0.79,0.92,0.47,0.87,0.89,3.19,,,,,,
2007,08,02190000,Norwell,ELA,167,,,0.87,0.93,0.92,0.87,0.92,0.97,0.93,0.86,2.7,0.95,0.88,0.9,0.97,0.82,0.96,0.92,0.93,0.86,0.92,2.53,0.98,0.87,0.89,0.89,0.71,0.98,0.94,2.93,0.95,0.87,0.88,0.98,0.78,0.76,0.78,2.74,0.85,0.88,0.84,0.81,,,,,
2007,08,02190000,Norwell,SCI,167,,,0.95,0.89,0.84,0.87,0.75,0.89,0.72,0.54,0.89,0.6,0.54,0.59,0.59,0.69,0.78,0.9,0.78,2.93,2.11,0.98,0.84,0.6,0.6,0.8,0.7,0.63,0.68,0.95,0.71,0.96,0.73,0.64,0.79,0.63,0.72,0.92,2.36,1.82,2.29,,,,,,
2007,10,02190000,Norwell,MATH,160,,,0.99,0.94,0.83,0.83,0.89,0.93,0.86,0.86,0.89,0.84,0.79,0.91,0.79,0.8,0.94,0.86,2.77,0.92,0.79,3.59,2.88,0.85,0.86,0.98,0.43,0.49,0.65,0.58,0.89,0.65,3.38,0.78,0.93,0.86,0.88,0.89,0.62,0.88,0.51,0.77,3.14,2.93,,,
2007,10,02190000,Norwell,ELA,161,8.53,7.72,0.86,0.84,0.96,0.97,0.92,0.83,0.82,0.79,2.75,0.98,0.73,0.88,0.81,0.84,0.86,0.59,0.9,0.9,2.55,0.69,0.9,0.82,0.79,0.85,0.95,0.76,2.78,0.73,0.99,0.91,0.96,0.92,0.61,0.93,0.97,2.83,0.87,0.93,0.84,0.57,,,,,
2007,HS,02190000,Norwell,BIO,170,,,0.92,0.58,0.75,0.87,0.95,0.89,0.58,0.7,0.72,0.51,2.63,0.91,0.53,0.75,0.8,0.68,0.42,0.88,0.76,0.76,0.62,0.96,0.56,0.82,3.38,2.59,0.91,0.6,0.82,0.58,0.94,2.44,0.95,0.85,0.79,0.68,0.69,0.95,2.7,0.53,0.82,0.64,0.89,0.85,0.53
2007,HS,02190000,Norwell,CHE,156,,,0.87,0.83,0.77,0.56,0.29,0.4,0.64,0.6,0.37,0.56,1.23,0.62,0.37,0.45,0.46,0.53,0.18,0.54,0.31,0.51,0.54,0.44,0.71,0.6,1.37,0.71,0.48,0.49,0.42,0.74,0.47,1.29,0.68,0.41,0.4,0.74,0.39,0.21,1.69,0.37,0.37,0.26,0.41,0.4,0.38
2007,03,02200000,Norwood,MATH,237,,,0.95,0.76,0.9,0.75,0.93,0.81,1.43,0.81,0.92,0.85,0.89,0.73,0.78,0.62,0.7,1.37,0.97,0.91,0.81,0.52,0.89,0.72,1.23,0.89,0.59,0.77,0.83,0.82,0.86,1.56,0.78,0.82,0.86,0.95,1.41,,,,,,,,,,
2007,03,02200000,Norwood,ELA,237,,,0.81,0.96,0.84,0.87,0.88,0.76,0.86,0.85,0.91,0.73,0.72,0.87,0.66,0.55,0.94,0.82,0.75,0.87,0.8,0.81,2.63,0.76,0.76,0.65,0.9,0.93,0.81,0.59,0.95,0.88,0.73,0.85,2.24,0.69,0.69,0.67,0.71,0.83,0.81,0.88,0.72,0.91,,,
2007,04,02200000,Norwood,MATH,259,,,0.89,0.77,0.8,0.59,0.82,0.7,0.79,0.73,0.57,2.39,0.72,0.78,2.57,0.66,0.17,0.81,2.5,0.8,0.65,0.78,0.86,0.8,0.73,0.81,0.68,0.55,2.32,0.82,0.44,0.8,2.78,0.77,0.66,0.57,0.8,0.81,0.66,0.77,0.79,,,,,,
2007,04,02200000,Norwood,ELA,259,7.47,6.73,0.91,0.92,0.93,0.93,0.79,0.65,0.86,2.27,0.92,0.93,0.85,0.81,0.91,0.87,0.81,0.77,2.05,0.93,0.94,0.87,0.85,0.93,0.68,0.92,0.81,1.83,0.69,0.66,0.75,0.75,0.69,0.67,0.83,0.84,1.97,0.95,0.85,0.68,0.74,0.64,,,,,
2007,05,02200000,Norwood,MATH,282,,,0.94,0.89,0.86,0.9,0.66,0.79,0.77,0.8,0.79,3.35,0.86,0.66,2.63,0.97,0.67,0.78,1.49,0.84,0.97,0.83,0.71,0.62,0.68,0.83,0.59,0.59,2.46,0.79,0.66,0.8,2.25,0.88,0.61,0.59,0.69,0.71,0.78,0.76,0.63,,,,,,
2007,05,02200000,Norwood,ELA,287,,,0.73,0.7,0.76,0.87,0.84,0.77,0.87,0.78,2.11,0.76,0.83,0.77,0.76,0.77,0.83,0.77,0.65,2.47,0.91,0.82,0.92,0.77,0.85,0.87,0.77,0.82,2.2,0.81,0.76,0.71,0.82,0.89,0.71,0.73,0.73,1.94,0.77,0.84,0.75,0.81,,,,,
2007,05,02200000,Norwood,SCI,285,,,0.85,0.89,0.89,0.8,0.69,0.66,0.75,0.85,0.89,0.48,0.67,0.68,0.6,0.81,0.89,0.83,0.69,1.33,1.82,0.42,0.89,0.62,0.76,0.85,0.82,0.8,0.53,0.72,0.72,0.72,0.88,0.74,0.81,0.82,0.85,0.79,1.93,2.12,2.64,,,,,,
2007,06,02200000,Norwood,MATH,276,,,0.98,0.86,0.78,0.53,0.8,0.49,0.71,0.7,0.81,2.89,0.36,0.2,2.47,0.75,0.73,0.52,2.26,0.89,0.84,0.79,0.62,0.88,0.68,0.53,0.69,0.91,3.39,0.75,0.44,0.77,2.66,0.79,0.75,0.75,0.67,0.74,0.49,0.79,0.85,,,,,,
2007,06,02200000,Norwood,ELA,278,,,0.94,0.77,0.86,0.99,0.85,0.64,0.83,0.89,2.27,0.8,0.83,0.91,0.86,0.97,0.78,0.61,0.6,2.21,0.73,0.96,0.81,0.77,0.62,0.92,0.83,0.95,2.41,0.88,0.75,0.76,0.69,0.86,0.78,0.87,0.88,2.64,0.83,0.64,0.73,0.63,,,,,
2007,07,02200000,Norwood,MATH,239,,,0.91,0.82,0.6,0.59,0.68,0.79,0.59,0.66,2.46,0.56,0.75,0.63,0.8,0.64,0.94,0.87,0.58,0.87,0.37,0.93,0.77,2.82,0.85,0.79,0.59,0.58,0.68,3.17,1.66,0.83,0.39,0.61,0.45,0.57,0.79,0.67,0.42,0.61,2.82,,,,,,
2007,07,02200000,Norwood,ELA,240,7.48,6.64,0.9,0.93,0.89,0.92,0.71,0.83,0.8,0.86,2.49,0.94,0.75,0.62,0.74,0.77,0.67,0.92,0.85,3.06,0.95,0.76,0.9,0.92,0.92,0.87,0.73,0.82,2.57,0.82,0.83,0.72,0.97,0.84,0.94,0.92,0.89,2.39,0.73,0.83,0.94,0.95,,,,,
2007,08,02200000,Norwood,MATH,258,,,0.91,0.72,0.72,0.55,0.82,0.56,0.67,0.48,1.49,0.4,0.71,0.51,0.76,0.48,0.63,0.7,0.49,0.64,0.57,0.4,0.85,2.08,0.85,0.68,0.84,0.78,0.44,2.36,1.89,0.6,0.75,0.73,0.74,0.66,0.72,0.31,0.71,0.76,2.36,,,,,,
2007,08,02200000,Norwood,ELA,261,,,0.8,0.87,0.79,0.84,0.79,0.89,0.8,0.76,2.28,0.87,0.85,0.75,0.82,0.73,0.85,0.77,0.8,0.73,0.83,2.23,0.92,0.8,0.78,0.75,0.72,0.97,0.85,2.42,0.93,0.75,0.66,0.84,0.66,0.74,0.58,2.38,0.77,0.74,0.7,0.64,,,,,
2007,08,02200000,Norwood,SCI,259,,,0.79,0.84,0.73,0.79,0.61,0.68,0.76,0.46,0.79,0.67,0.45,0.48,0.73,0.67,0.51,0.76,0.61,2.22,1.39,0.94,0.62,0.39,0.55,0.71,0.47,0.52,0.49,0.86,0.62,0.89,0.58,0.57,0.55,0.59,0.4,0.81,1.99,2,2.03,,,,,,
2007,10,02200000,Norwood,MATH,265,,,0.91,0.86,0.45,0.68,0.82,0.85,0.71,0.75,0.72,0.71,0.72,0.85,0.51,0.66,0.82,0.78,2.21,0.69,0.66,3.14,2.37,0.8,0.71,0.81,0.4,0.45,0.6,0.49,0.85,0.6,2.95,0.77,0.82,0.81,0.82,0.79,0.59,0.75,0.53,0.68,2.51,2.17,,,
2007,10,02200000,Norwood,ELA,264,7.32,7.26,0.79,0.79,0.93,0.92,0.87,0.74,0.72,0.81,2.64,0.96,0.67,0.83,0.78,0.75,0.84,0.55,0.9,0.92,2.26,0.62,0.91,0.8,0.69,0.81,0.96,0.81,2.85,0.7,0.97,0.86,0.93,0.92,0.6,0.86,0.92,2.91,0.81,0.94,0.71,0.59,,,,,
2007,HS,02200000,Norwood,BIO,237,,,0.92,0.2,0.59,0.74,0.82,0.78,0.45,0.63,0.46,0.45,1.91,0.81,0.52,0.59,0.73,0.48,0.43,0.62,0.72,0.67,0.59,0.8,0.44,0.7,2.68,2.13,0.74,0.6,0.74,0.57,0.8,1.41,0.81,0.74,0.68,0.55,0.62,0.84,1.51,0.49,0.46,0.37,0.75,0.58,0.43
2007,HS,02200000,Norwood,CHE,107,,,0.93,0.94,0.96,0.82,0.41,0.64,0.86,0.95,0.74,0.93,2.77,0.85,0.51,0.89,0.58,0.82,0.25,0.75,0.68,0.84,0.6,0.66,0.92,0.87,2.88,2.21,0.69,0.65,0.5,0.81,0.85,2.27,0.79,0.54,0.65,0.83,0.36,0.7,3.02,0.72,0.7,0.7,0.8,0.79,0.65
2007,HS,02200000,Norwood,PHY,181,,,0.8,0.65,0.29,0.33,0.41,0.47,0.54,0.51,0.71,0.65,1.65,0.61,0.57,0.43,0.33,0.78,0.38,0.71,0.67,0.52,0.16,0.38,0.25,0.51,1.4,1.5,0.76,0.17,0.2,0.32,0.55,1.28,0.29,0.57,0.33,0.43,0.7,0.44,1.6,0.45,0.45,0.41,0.62,0.41,0.64
2007,03,02210000,"Oak Bluffs",MATH,45,,,0.91,0.76,0.8,0.84,0.96,0.82,1.49,0.87,0.78,0.69,0.78,0.76,0.64,0.47,0.6,1.09,0.98,0.84,0.84,0.49,0.89,0.4,1.16,0.87,0.67,0.76,0.76,0.89,0.84,1.44,0.51,0.71,0.89,0.76,1.31,,,,,,,,,,
2007,03,02210000,"Oak Bluffs",ELA,44,,,0.93,1,0.84,0.89,0.82,0.8,0.84,0.91,0.95,0.84,0.73,0.93,0.73,0.64,0.93,0.89,0.82,0.86,0.82,0.77,2.57,0.73,0.77,0.75,0.95,0.95,0.7,0.68,0.91,0.7,0.8,0.84,1.84,0.77,0.7,0.7,0.59,0.75,0.86,0.89,0.82,0.89,,,
2007,04,02210000,"Oak Bluffs",MATH,53,,,0.92,0.92,0.89,0.57,0.83,0.74,0.85,0.81,0.68,2.89,0.74,0.74,2.94,0.79,0.45,0.83,3.02,0.83,0.92,0.81,0.89,0.72,0.83,0.81,0.74,0.6,2.47,0.91,0.49,0.89,2.96,0.85,0.74,0.77,0.77,0.87,0.7,0.89,0.77,,,,,,
2007,04,02210000,"Oak Bluffs",ELA,53,7.96,6.85,0.92,0.92,0.96,1,0.79,0.68,0.91,2.7,0.98,0.94,0.92,0.87,0.89,0.91,0.87,0.83,2.23,0.94,0.96,0.96,0.91,0.98,0.83,0.92,0.92,1.92,0.72,0.77,0.85,0.85,0.75,0.77,0.87,0.83,2.13,0.98,0.92,0.77,0.81,0.79,,,,,
2007,05,02210000,"Oak Bluffs",MATH,43,,,0.98,0.98,0.81,0.77,0.95,0.88,0.84,0.79,0.72,3.21,0.93,0.67,2.56,0.91,0.65,0.81,1.21,0.91,0.98,0.67,0.77,0.74,0.81,0.88,0.37,0.77,2.37,0.84,0.56,0.74,1.51,0.95,0.51,0.53,0.65,0.7,0.77,0.79,0.77,,,,,,
2007,05,02210000,"Oak Bluffs",ELA,43,,,0.86,0.86,0.79,0.88,0.98,0.81,0.93,0.67,1.79,0.79,0.81,0.74,0.77,0.81,0.93,0.7,0.7,2.47,0.98,0.86,0.93,0.91,0.79,0.88,0.95,0.81,1.93,0.86,0.91,0.84,0.93,0.91,0.58,0.74,0.72,1.74,0.84,0.81,0.79,0.81,,,,,
2007,05,02210000,"Oak Bluffs",SCI,43,,,0.79,0.98,0.98,0.84,0.88,0.88,0.84,0.91,0.81,0.72,0.81,0.74,0.72,0.86,0.93,0.88,0.77,1.56,1.91,0.26,0.91,0.81,0.86,0.74,0.79,0.86,0.72,0.77,0.93,0.74,0.91,0.47,0.93,0.81,0.91,0.88,2.14,2.05,2.77,,,,,,
2007,06,02210000,"Oak Bluffs",MATH,50,,,1,0.98,0.84,0.66,0.78,0.5,0.78,0.82,0.7,3.22,0.44,0.34,2.5,0.7,0.86,0.62,1.94,0.96,0.9,0.88,0.62,0.86,0.72,0.72,0.68,0.9,3.4,0.82,0.8,0.88,2.66,0.94,0.66,0.74,0.6,0.82,0.56,0.76,0.78,,,,,,
2007,06,02210000,"Oak Bluffs",ELA,50,,,1,0.84,0.9,0.98,0.9,0.82,0.9,0.98,2.36,0.9,0.86,0.9,0.78,1,0.84,0.58,0.54,1.72,0.7,0.92,0.74,0.88,0.66,0.96,0.9,0.96,1.98,0.84,0.8,0.86,0.66,0.9,0.88,0.96,0.94,2.42,0.88,0.66,0.8,0.6,,,,,
2007,07,02210000,"Oak Bluffs",MATH,40,,,0.95,0.98,0.9,0.85,0.9,0.93,0.75,0.78,2.88,0.65,0.93,0.68,0.9,0.73,0.95,0.9,0.88,0.98,0.85,1,0.98,3.28,0.85,0.83,0.58,0.7,0.98,3.18,1.75,0.9,0.6,0.6,0.58,0.6,0.78,0.78,0.38,0.65,3.4,,,,,,
2007,07,02210000,"Oak Bluffs",ELA,40,7.4,6.55,0.9,0.95,0.95,0.98,0.83,0.75,0.63,0.85,2.65,0.95,0.58,0.6,0.73,0.68,0.73,0.9,0.9,2.83,0.98,0.78,0.88,0.95,0.93,0.98,0.73,0.9,2.5,0.88,0.85,0.83,0.98,0.85,0.95,0.95,0.95,2.08,0.73,0.83,0.98,0.93,,,,,
2007,08,02210000,"Oak Bluffs",MATH,52,,,0.9,0.83,0.92,0.77,0.85,0.65,0.52,0.52,2.58,0.56,0.81,0.83,0.79,0.75,0.83,0.85,0.81,0.52,0.65,0.54,0.92,2.67,0.92,0.81,0.9,0.71,0.83,2.58,1.87,0.87,0.9,0.87,0.9,0.77,0.67,0.46,0.88,0.81,2.69,,,,,,
2007,08,02210000,"Oak Bluffs",ELA,52,,,0.85,0.92,0.92,0.96,0.94,0.94,0.88,0.9,2.87,0.94,0.85,0.81,0.92,0.73,1,0.94,0.94,0.81,0.94,2.73,0.96,0.85,0.83,0.9,0.77,0.96,0.9,2.69,0.92,0.81,0.81,0.83,0.79,0.83,0.71,2.92,0.85,0.83,0.77,0.79,,,,,
2007,08,02210000,"Oak Bluffs",SCI,52,,,0.96,0.9,0.87,0.81,0.71,0.94,0.71,0.69,0.9,0.54,0.42,0.81,0.81,0.65,0.69,0.81,0.71,2.6,2.5,0.96,0.83,0.42,0.46,0.71,0.65,0.48,0.75,0.9,0.87,0.98,0.83,0.73,0.62,0.62,0.6,0.9,2.19,2.21,2.15,,,,,,
2007,03,02230000,Orange,MATH,101,,,0.92,0.83,0.76,0.79,0.92,0.81,1.5,0.93,0.9,0.68,0.92,0.81,0.75,0.58,0.75,1.39,0.96,0.91,0.77,0.44,0.94,0.59,1.35,0.94,0.59,0.8,0.91,0.82,0.89,1.39,0.52,0.72,0.87,0.81,1.39,,,,,,,,,,
2007,03,02230000,Orange,ELA,99,,,0.88,0.98,0.88,0.94,0.93,0.87,0.9,0.88,0.93,0.83,0.82,0.9,0.79,0.61,0.98,0.85,0.86,0.92,0.86,0.89,2.63,0.88,0.86,0.68,0.93,0.93,0.78,0.68,0.93,0.94,0.83,0.84,2.06,0.78,0.76,0.76,0.79,0.82,0.79,0.92,0.78,0.97,,,
2007,04,02230000,Orange,MATH,114,,,0.91,0.75,0.87,0.7,0.87,0.77,0.87,0.8,0.48,2.56,0.79,0.67,2.25,0.75,0.4,0.81,2.4,0.89,0.75,0.64,0.82,0.61,0.7,0.84,0.66,0.52,2.24,0.82,0.5,0.74,2.67,0.85,0.63,0.68,0.7,0.78,0.7,0.86,0.68,,,,,,
2007,04,02230000,Orange,ELA,113,6.64,6.18,0.94,0.92,0.88,0.9,0.77,0.58,0.81,2.04,0.88,0.9,0.88,0.79,0.85,0.85,0.74,0.8,1.91,0.91,0.96,0.87,0.82,0.87,0.6,0.93,0.81,1.56,0.72,0.67,0.78,0.61,0.73,0.66,0.65,0.85,1.85,0.97,0.86,0.77,0.85,0.61,,,,,
2007,05,02230000,Orange,MATH,107,,,0.81,0.8,0.6,0.66,0.42,0.69,0.63,0.71,0.68,3.09,0.63,0.5,2.36,0.87,0.62,0.55,1.21,0.77,0.88,0.67,0.68,0.45,0.73,0.9,0.4,0.67,1.5,0.63,0.36,0.62,1.5,0.76,0.42,0.5,0.55,0.54,0.7,0.47,0.48,,,,,,
2007,05,02230000,Orange,ELA,107,,,0.58,0.58,0.67,0.79,0.7,0.66,0.9,0.64,1.7,0.66,0.79,0.71,0.78,0.62,0.76,0.63,0.62,2.18,0.96,0.87,0.84,0.73,0.82,0.85,0.75,0.77,1.95,0.83,0.67,0.58,0.79,0.84,0.48,0.63,0.61,1.58,0.71,0.69,0.83,0.68,,,,,
2007,05,02230000,Orange,SCI,107,,,0.79,0.93,0.96,0.82,0.65,0.74,0.76,0.76,0.92,0.44,0.59,0.58,0.56,0.74,0.92,0.92,0.54,0.9,1.63,0.37,0.87,0.65,0.69,0.72,0.74,0.77,0.64,0.73,0.77,0.74,0.77,0.58,0.81,0.77,0.73,0.81,1.49,1.96,2.63,,,,,,
2007,06,02230000,Orange,MATH,109,,,0.86,0.81,0.76,0.41,0.61,0.33,0.52,0.65,0.6,2.59,0.3,0.17,2.37,0.73,0.65,0.63,1.93,0.83,0.89,0.78,0.63,0.8,0.63,0.5,0.65,0.76,3.3,0.79,0.44,0.74,2.43,0.78,0.64,0.66,0.58,0.76,0.37,0.78,0.61,,,,,,
2007,06,02230000,Orange,ELA,109,,,0.81,0.68,0.86,0.94,0.82,0.72,0.87,0.9,1.98,0.74,0.82,0.85,0.83,0.94,0.76,0.49,0.58,1.5,0.7,0.97,0.76,0.78,0.52,0.93,0.82,0.96,1.61,0.79,0.76,0.79,0.68,0.79,0.83,0.85,0.85,2.14,0.82,0.62,0.74,0.61,,,,,
2007,03,02240000,Orleans,MATH,40,,,0.98,0.85,0.9,0.78,1,0.9,1.73,0.88,0.98,0.75,1,0.8,0.88,0.68,0.85,1.25,0.98,0.95,0.88,0.45,0.95,0.7,1.45,0.95,0.63,0.8,1,0.85,0.93,1.93,0.75,0.78,0.93,0.88,1.55,,,,,,,,,,
2007,03,02240000,Orleans,ELA,40,,,0.95,1,0.98,0.98,0.9,0.93,0.88,0.93,0.95,0.88,0.7,0.9,0.75,0.68,1,0.8,0.85,0.85,0.83,0.83,3.08,0.78,0.9,0.75,0.93,0.9,0.93,0.75,0.95,0.9,0.85,0.88,2.13,0.8,0.83,0.73,0.85,0.78,0.85,0.88,0.73,0.93,,,
2007,04,02240000,Orleans,MATH,35,,,0.94,0.91,0.8,0.71,0.83,0.89,0.94,0.89,0.89,3.6,0.91,0.86,2.97,0.94,0.6,0.91,3.17,0.94,0.89,0.91,0.83,0.94,0.83,0.94,0.86,0.74,2.86,0.94,0.63,0.83,3.37,0.97,0.89,0.77,0.86,0.91,0.83,0.91,0.89,,,,,,
2007,04,02240000,Orleans,ELA,34,7.94,7.09,0.94,0.97,0.97,1,0.91,0.76,0.91,2.56,0.88,0.94,0.91,0.94,0.94,0.94,0.97,0.82,2.32,0.97,0.97,0.94,0.91,0.91,0.79,0.91,0.88,2.03,0.76,0.88,0.85,0.85,0.76,0.79,0.88,0.94,2.12,0.97,0.88,0.88,0.85,0.82,,,,,
2007,05,02240000,Orleans,MATH,38,,,0.97,1,0.95,0.97,0.82,0.95,0.95,0.97,0.84,3.74,0.79,0.89,3.34,0.5,0.87,0.95,2.63,0.97,0.89,0.97,0.92,0.68,0.87,0.97,0.74,0.84,3.16,0.87,0.76,0.84,2.82,0.97,0.42,0.84,0.87,0.82,0.97,0.95,0.74,,,,,,
2007,05,02240000,Orleans,ELA,36,,,0.89,0.83,0.92,0.97,0.89,0.81,0.89,0.92,2.44,0.86,0.92,0.92,0.83,0.83,0.92,1,0.83,3.06,1,1,0.97,0.94,0.94,1,0.89,0.94,2.56,1,0.89,0.83,0.92,1,0.78,0.81,0.92,2.61,0.97,0.81,0.83,0.94,,,,,
2007,05,02240000,Orleans,SCI,38,,,0.89,1,0.97,0.89,0.92,0.84,0.92,0.95,0.95,0.89,0.87,0.74,0.68,0.84,0.97,0.92,0.76,2.34,2.42,0.95,0.87,0.74,0.79,0.87,0.89,0.95,0.76,0.82,0.95,0.97,0.97,0.82,0.97,0.82,0.92,0.89,2.53,2.71,3.05,,,,,,
2007,03,02260000,Oxford,MATH,180,,,0.92,0.78,0.9,0.72,0.89,0.78,1.33,0.86,0.89,0.74,0.84,0.76,0.81,0.47,0.77,1.54,0.93,0.9,0.83,0.57,0.94,0.73,1.33,0.94,0.58,0.75,0.65,0.82,0.84,1.64,0.64,0.77,0.85,0.88,1.4,,,,,,,,,,
2007,03,02260000,Oxford,ELA,179,,,0.79,0.98,0.91,0.9,0.86,0.78,0.83,0.9,0.92,0.85,0.75,0.87,0.67,0.61,0.94,0.85,0.82,0.85,0.79,0.81,2.59,0.79,0.73,0.69,0.8,0.91,0.8,0.62,0.92,0.85,0.77,0.8,2.18,0.68,0.73,0.7,0.77,0.8,0.82,0.83,0.68,0.92,,,
2007,04,02260000,Oxford,MATH,149,,,0.89,0.79,0.74,0.66,0.86,0.74,0.77,0.81,0.54,2.4,0.7,0.72,2.41,0.68,0.27,0.82,2.38,0.81,0.65,0.83,0.89,0.81,0.7,0.81,0.69,0.62,2.23,0.85,0.48,0.77,2.64,0.77,0.69,0.64,0.74,0.83,0.75,0.85,0.81,,,,,,
2007,04,02260000,Oxford,ELA,149,6.63,6.17,0.9,0.93,0.89,0.9,0.81,0.63,0.84,2.21,0.89,0.94,0.85,0.85,0.88,0.86,0.76,0.74,1.95,0.91,0.89,0.87,0.85,0.91,0.65,0.91,0.81,1.57,0.69,0.62,0.71,0.68,0.88,0.69,0.75,0.79,1.89,0.97,0.78,0.72,0.79,0.79,,,,,
2007,05,02260000,Oxford,MATH,162,,,0.85,0.9,0.71,0.87,0.66,0.8,0.64,0.78,0.64,3.16,0.83,0.68,2.4,0.96,0.58,0.65,1.3,0.85,0.91,0.63,0.74,0.57,0.69,0.83,0.49,0.53,2.12,0.72,0.48,0.7,1.7,0.81,0.54,0.6,0.69,0.58,0.6,0.57,0.59,,,,,,
2007,05,02260000,Oxford,ELA,163,,,0.75,0.74,0.76,0.85,0.8,0.76,0.87,0.72,1.82,0.76,0.83,0.79,0.8,0.69,0.8,0.68,0.63,2.1,0.9,0.81,0.87,0.75,0.79,0.84,0.79,0.82,1.82,0.94,0.76,0.64,0.77,0.83,0.72,0.76,0.68,1.55,0.69,0.78,0.69,0.73,,,,,
