Year,Org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2011,02480057,Revere,"Garfield Middle School",07,Black,12,9," "," "," ",1,2,12,9," "," "," ",1,2," "," "," "," "," "," "," ",100,100," "
2011,02480057,Revere,"Garfield Middle School",07,Asian,13,13," "," "," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02480057,Revere,"Garfield Middle School",07,Hispanic/Latino,77,67," ",1,2,3,4,77,66," ",1,2,4,4," "," "," "," "," "," "," ",96,96," "
2011,02480057,Revere,"Garfield Middle School",07,White,47,45," "," "," "," ",2,47,45," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02480057,Revere,"Garfield Middle School",07,"LEP/Formerly LEP",21,16," "," "," ",4,1,22,16," ",1," ",5," "," "," "," "," "," "," "," ",100,95," "
2011,02480057,Revere,"Garfield Middle School",07,"Special Ed",26,23," "," ",1," ",2,26,23," "," ",1," ",2," "," "," "," "," "," "," ",96,96," "
2011,02480057,Revere,"Garfield Middle School",08,"All Students",130,121," "," "," ",5,4,131,120," ",1," ",5,5,131,120," ",1," ",5,5,100,99,99
2011,02480057,Revere,"Garfield Middle School",08,"Low Income",111,102," "," "," ",5,4,111,101," ",1," ",5,4,111,101," ",1," ",5,4,100,99,99
2011,02480057,Revere,"Garfield Middle School",08,Asian,13,12," "," "," ",1," ",13,12," "," "," ",1," ",13,12," "," "," ",1," ",100,100,100
2011,02480057,Revere,"Garfield Middle School",08,Hispanic/Latino,75,71," "," "," ",1,3,75,71," "," "," ",1,3,75,71," "," "," ",1,3,100,100,100
2011,02480057,Revere,"Garfield Middle School",08,White,33,30," "," "," ",3," ",34,29," ",1," ",3,1,34,29," ",1," ",3,1,100,97,97
2011,02480057,Revere,"Garfield Middle School",08,"LEP/Formerly LEP",22,16," "," "," ",5,1,22,16," "," "," ",5,1,22,16," "," "," ",5,1,100,100,100
2011,02480057,Revere,"Garfield Middle School",08,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," ",16,16," "," "," "," "," ",100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",06,"All Students",155,146," "," "," ",6,3,155,146," "," "," ",6,3," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",06,"Low Income",119,111," "," "," ",5,3,119,111," "," "," ",5,3," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",06,Hispanic/Latino,62,55," "," "," ",6,1,62,55," "," "," ",6,1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",06,White,73,72," "," "," "," ",1,73,72," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",06,"LEP/Formerly LEP",30,23," "," "," ",6,1,30,23," "," "," ",6,1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",06,"Special Ed",24,24," "," "," "," "," ",24,24," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,"All Students",159,150," "," "," ",6,3,159,150," "," "," ",6,3," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,"Low Income",110,101," "," "," ",6,3,110,101," "," "," ",6,3," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,Black,12,11," "," "," "," ",1,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,Hispanic/Latino,58,53," "," "," ",5," ",58,53," "," "," ",5," "," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,White,76,74," "," "," "," ",2,76,74," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,"LEP/Formerly LEP",24,17," "," "," ",6,1,24,17," "," "," ",6,1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",07,"Special Ed",18,17," "," "," "," ",1,18,17," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02480305,Revere,"Susan B. Anthony Middle School",08,"All Students",136,128," "," "," ",7,1,136,128," "," "," ",7,1,136,128," "," "," ",7,1,100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",08,"Low Income",94,86," "," "," ",7,1,94,86," "," "," ",7,1,94,86," "," "," ",7,1,100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",08,Hispanic/Latino,51,45," "," "," ",6," ",51,45," "," "," ",6," ",51,45," "," "," ",6," ",100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",08,White,70,70," "," "," "," "," ",70,70," "," "," "," "," ",70,70," "," "," "," "," ",100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",08,"LEP/Formerly LEP",17,10," "," "," ",7," ",17,10," "," "," ",7," ",17,10," "," "," ",7," ",100,100,100
2011,02480305,Revere,"Susan B. Anthony Middle School",08,"Special Ed",18,18," "," "," "," "," ",18,18," "," "," "," "," ",18,18," "," "," "," "," ",100,100,100
2011,02480505,Revere,"Revere High",10,"All Students",383,358,1,2,1,5,16,376,352,1,2,1,7,13,384,307,1,2," ",10,64,99,99,100
2011,02480505,Revere,"Revere High",10,"Low Income",281,260,1,2," ",5,13,276,255,1,2," ",7,11,283,224,1,2," ",10,46,99,99,99
2011,02480505,Revere,"Revere High",10,Black,11,8," "," "," ",1,2,12,8," "," "," ",2,2,12,6," "," "," ",2,4,100,100,100
2011,02480505,Revere,"Revere High",10,Asian,30,29," "," "," ",1," ",30,29," "," "," ",1," ",30,26," ",1," ",1,2,100,100,97
2011,02480505,Revere,"Revere High",10,Hispanic/Latino,148,135,1,2," ",1,9,138,129,1,1," ",1,6,144,106,1,1," ",3,33,99,99,99
2011,02480505,Revere,"Revere High",10,White,169,163," "," ",1,2,3,171,164," "," ",1,3,3,175,150," "," "," ",4,21,99,99,100
2011,02480505,Revere,"Revere High",10,Multi-race,22,20," "," "," "," ",2,22,19," ",1," "," ",2,20,16," "," "," "," ",4,100,95,100
2011,02480505,Revere,"Revere High",10,"LEP/Formerly LEP",37,28," ",2," ",5,2,39,30," ",1," ",7,1,37,18," "," "," ",10,9,95,97,100
2011,02480505,Revere,"Revere High",10,"Special Ed",35,32,1," "," "," ",2,36,33,1," "," "," ",2,30,19,1," "," "," ",10,100,100,100
2011,02480520,Revere,"Seacoast School",10,"All Students",20,10," ",3," "," ",7,21,10," ",5," "," ",6,29,9," "," "," "," ",20,85,76,100
2011,02480520,Revere,"Seacoast School",10,"Low Income",17,8," ",3," "," ",6,18,8," ",5," "," ",5,24,8," "," "," "," ",16,82,72,100
2011,02480520,Revere,"Seacoast School",10,Hispanic/Latino,11,6," ",3," "," ",2,12,6," ",3," "," ",3,13,6," "," "," "," ",7,73,75,100
2011,02480520,Revere,"Seacoast School",10,White,7," "," "," "," "," "," ",7," "," "," "," "," "," ",12,3," "," "," "," ",9," "," ",100
2011,02490005,Richmond,"Richmond Consolidated",03,"All Students",22,22," "," "," "," "," ",22,22," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",03,White,20,20," "," "," "," "," ",20,20," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",04,"All Students",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",04,White,14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",06,"All Students",25,25," "," "," "," "," ",25,25," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",06,White,24,24," "," "," "," "," ",24,24," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",07,"All Students",23,23," "," "," "," "," ",23,23," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",07,White,21,21," "," "," "," "," ",21,21," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02490005,Richmond,"Richmond Consolidated",08,"All Students",16,16," "," "," "," "," ",16,14,2," "," "," "," ",16,16," "," "," "," "," ",100,100,100
2011,02490005,Richmond,"Richmond Consolidated",08,White,16,16," "," "," "," "," ",16,14,2," "," "," "," ",16,16," "," "," "," "," ",100,100,100
2011,02500005,Rochester,"Rochester Memorial",03,"All Students",77,76,1," "," "," "," ",77,76,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",03,"Low Income",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",03,White,69,68,1," "," "," "," ",69,68,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",04,"All Students",91,91," "," "," "," "," ",91,91," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",04,White,85,85," "," "," "," "," ",85,85," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",04,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",05,"All Students",80,80," "," "," "," "," ",80,80," "," "," "," "," ",80,80," "," "," "," "," ",100,100,100
2011,02500005,Rochester,"Rochester Memorial",05,White,77,77," "," "," "," "," ",77,77," "," "," "," "," ",77,77," "," "," "," "," ",100,100,100
2011,02500005,Rochester,"Rochester Memorial",05,"Special Ed",11,11," "," "," "," "," ",11,11," "," "," "," "," ",11,11," "," "," "," "," ",100,100,100
2011,02500005,Rochester,"Rochester Memorial",06,"All Students",81,81," "," "," "," "," ",81,81," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",06,White,73,73," "," "," "," "," ",73,73," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02500005,Rochester,"Rochester Memorial",06,"Special Ed",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",03,"All Students",53,46,5," "," "," ",2,53,46,5," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",03,"Low Income",31,25,4," "," "," ",2,31,25,4," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",03,White,45,40,4," "," "," ",1,45,40,4," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",03,"Special Ed",14,8,5," "," "," ",1,14,8,5," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",04,"All Students",61,54,6," "," "," ",1,61,56,4," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",04,"Low Income",22,16,6," "," "," "," ",22,18,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",04,White,53,46,6," "," "," ",1,53,48,4," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",04,"Special Ed",17,11,6," "," "," "," ",17,13,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510020,Rockland,"Memorial Park",05,"All Students",69,62,6," "," "," ",1,69,63,5," "," "," ",1,69,64,4," "," "," ",1,100,100,100
2011,02510020,Rockland,"Memorial Park",05,"Low Income",27,23,3," "," "," ",1,27,22,4," "," "," ",1,27,22,4," "," "," ",1,100,100,100
2011,02510020,Rockland,"Memorial Park",05,White,63,57,6," "," "," "," ",63,58,5," "," "," "," ",63,59,4," "," "," "," ",100,100,100
2011,02510020,Rockland,"Memorial Park",05,"Special Ed",19,12,6," "," "," ",1,19,13,5," "," "," ",1,19,14,4," "," "," ",1,100,100,100
2011,02510025,Rockland,"R Stewart Esten",03,"All Students",96,93," "," "," "," ",3,96,93," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",03,"Low Income",24,22," "," "," "," ",2,24,22," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",03,White,87,84," "," "," "," ",3,87,84," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",03,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",04,"All Students",70,67," "," "," "," ",3,70,67," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",04,"Low Income",20,18," "," "," "," ",2,20,18," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",04,White,59,56," "," "," "," ",3,59,56," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",04,"Special Ed",12,11," "," "," "," ",1,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02510025,Rockland,"R Stewart Esten",05,"All Students",80,79," "," "," "," ",1,80,79," "," "," "," ",1,80,79," "," "," "," ",1,100,100,100
2011,02510025,Rockland,"R Stewart Esten",05,"Low Income",28,28," "," "," "," "," ",28,28," "," "," "," "," ",28,28," "," "," "," "," ",100,100,100
2011,02510025,Rockland,"R Stewart Esten",05,White,63,63," "," "," "," "," ",63,63," "," "," "," "," ",63,63," "," "," "," "," ",100,100,100
2011,02510025,Rockland,"R Stewart Esten",05,"Special Ed",12,12," "," "," "," "," ",12,12," "," "," "," "," ",12,12," "," "," "," "," ",100,100,100
2011,02510060,Rockland,"Jefferson Elementary School",03,"All Students",39,35,4," "," "," "," ",39,36,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",03,"Low Income",19,17,2," "," "," "," ",19,17,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",03,White,29,26,3," "," "," "," ",29,26,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",04,"All Students",40,36,2," "," "," ",2,40,35,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",04,"Low Income",18,17,1," "," "," "," ",18,16,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",04,White,34,30,2," "," "," ",2,34,29,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,02510060,Rockland,"Jefferson Elementary School",05,"All Students",44,35,7," "," "," ",2,44,34,8," "," "," ",2,44,35,7," "," "," ",2,100,100,100
2011,02510060,Rockland,"Jefferson Elementary School",05,"Low Income",16,12,2," "," "," ",2,16,11,3," "," "," ",2,16,12,2," "," "," ",2,100,100,100
2011,02510060,Rockland,"Jefferson Elementary School",05,White,39,31,6," "," "," ",2,39,30,7," "," "," ",2,39,31,6," "," "," ",2,100,100,100
2011,02510060,Rockland,"Jefferson Elementary School",05,"Special Ed",14,6,7," "," "," ",1,14,5,8," "," "," ",1,14,6,7," "," "," ",1,100,100,100
2011,02510305,Rockland,"John W Rogers Middle",06,"All Students",182,172,4," ",1," ",5,181,172,3," ",1," ",5," "," "," "," "," "," "," ",99,99," "
2011,02510305,Rockland,"John W Rogers Middle",06,"Low Income",70,64,2," "," "," ",4,69,63,1," ",1," ",4," "," "," "," "," "," "," ",100,99," "
2011,02510305,Rockland,"John W Rogers Middle",06,White,162,153,4," ",1," ",4,161,153,3," ",1," ",4," "," "," "," "," "," "," ",99,99," "
2011,02510305,Rockland,"John W Rogers Middle",06,"Special Ed",29,25,4," "," "," "," ",29,26,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510305,Rockland,"John W Rogers Middle",07,"All Students",178,170,4,1," "," ",3,178,168,4,2,1," ",3," "," "," "," "," "," "," ",99,98," "
2011,02510305,Rockland,"John W Rogers Middle",07,"Low Income",64,56,4,1," "," ",3,64,55,4,1,1," ",3," "," "," "," "," "," "," ",98,97," "
2011,02510305,Rockland,"John W Rogers Middle",07,Black,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510305,Rockland,"John W Rogers Middle",07,Hispanic/Latino,12,11,1," "," "," "," ",12,11,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02510305,Rockland,"John W Rogers Middle",07,White,154,147,3,1," "," ",3,154,145,3,2,1," ",3," "," "," "," "," "," "," ",99,98," "
2011,02510305,Rockland,"John W Rogers Middle",07,"Special Ed",35,31,4," "," "," "," ",35,30,4," ",1," "," "," "," "," "," "," "," "," ",100,97," "
2011,02510305,Rockland,"John W Rogers Middle",08,"All Students",189,174,4," ",1," ",10,188,174,4," "," "," ",10,188,174,3,1," "," ",10,99,100,99
2011,02510305,Rockland,"John W Rogers Middle",08,"Low Income",67,55,3," "," "," ",9,67,55,3," "," "," ",9,67,56,2," "," "," ",9,100,100,100
2011,02510305,Rockland,"John W Rogers Middle",08,Hispanic/Latino,15,12," "," "," "," ",3,15,12," "," "," "," ",3,15,12," "," "," "," ",3,100,100,100
2011,02510305,Rockland,"John W Rogers Middle",08,White,161,151,4," ",1," ",5,160,151,4," "," "," ",5,160,151,3,1," "," ",5,99,100,99
2011,02510305,Rockland,"John W Rogers Middle",08,"Special Ed",28,22,4," "," "," ",2,28,22,4," "," "," ",2,28,23,3," "," "," ",2,100,100,100
2011,02510505,Rockland,"Rockland Senior High",10,"All Students",138,135,1,2," "," "," ",139,134,1,4," "," "," ",122,107,1," ",1," ",13,99,97,99
2011,02510505,Rockland,"Rockland Senior High",10,"Low Income",54,52," ",2," "," "," ",54,50," ",4," "," "," ",44,37," "," "," "," ",7,96,93,100
2011,02510505,Rockland,"Rockland Senior High",10,Black,9," "," "," "," "," "," ",10,10," "," "," "," "," ",6," "," "," "," "," "," "," ",100," "
2011,02510505,Rockland,"Rockland Senior High",10,Hispanic/Latino,11,10," ",1," "," "," ",11,10," ",1," "," "," ",9," "," "," "," "," "," ",91,91," "
2011,02510505,Rockland,"Rockland Senior High",10,White,112,111,1," "," "," "," ",112,109,1,2," "," "," ",101,92,1," "," "," ",8,100,98,100
2011,02510505,Rockland,"Rockland Senior High",10,"Special Ed",18,16,1,1," "," "," ",18,15,1,2," "," "," ",12,8,1," "," "," ",3,94,89,100
2011,02520005,Rockport,"Rockport Elementary",03,"All Students",78,77," "," "," "," ",1,77,76," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02520005,Rockport,"Rockport Elementary",03,White,74,74," "," "," "," "," ",73,73," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02520005,Rockport,"Rockport Elementary",04,"All Students",63,60,1," ",1," ",1,63,61," "," ",1," ",1," "," "," "," "," "," "," ",98,98," "
2011,02520005,Rockport,"Rockport Elementary",04,White,61,58,1," ",1," ",1,61,59," "," ",1," ",1," "," "," "," "," "," "," ",98,98," "
2011,02520005,Rockport,"Rockport Elementary",04,"Special Ed",12,10,1," "," "," ",1,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,02520005,Rockport,"Rockport Elementary",05,"All Students",62,61,1," "," "," "," ",62,61,1," "," "," "," ",62,61,1," "," "," "," ",100,100,100
2011,02520005,Rockport,"Rockport Elementary",05,White,57,56,1," "," "," "," ",57,56,1," "," "," "," ",57,56,1," "," "," "," ",100,100,100
2011,02520005,Rockport,"Rockport Elementary",05,"Special Ed",10,9,1," "," "," "," ",10,9,1," "," "," "," ",10,9,1," "," "," "," ",100,100,100
2011,02520305,Rockport,"Rockport Middle",06,"All Students",81,78,3," "," "," "," ",81,77,3,1," "," "," "," "," "," "," "," "," "," ",100,99," "
2011,02520305,Rockport,"Rockport Middle",06,White,73,72,1," "," "," "," ",73,71,1,1," "," "," "," "," "," "," "," "," "," ",100,99," "
2011,02520305,Rockport,"Rockport Middle",06,"Special Ed",14,11,3," "," "," "," ",14,11,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,02520305,Rockport,"Rockport Middle",07,"All Students",82,80," "," "," "," ",2,82,79," ",1," "," ",2," "," "," "," "," "," "," ",100,99," "
2011,02520305,Rockport,"Rockport Middle",07,"Low Income",14,14," "," "," "," "," ",14,13," ",1," "," "," "," "," "," "," "," "," "," ",100,93," "
