adminyear,grade,org_code,DistrictName,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2013,04,02740000,Somerville,White,140,138,2,,,,,140,138,2,,,,,,,,,,,,100,100,
2013,05,02740000,Somerville,"All Students",368,357,3,1,,7,,367,358,2,,,7,,367,358,2,,,7,,100,100,100
2013,05,02740000,Somerville,"Students with Disabilities",100,96,3,1,,,,100,98,2,,,,,100,98,2,,,,,99,100,100
2013,05,02740000,Somerville,"ELL and Former ELL",93,85,,1,,7,,93,86,,,,7,,93,86,,,,7,,99,100,100
2013,05,02740000,Somerville,"Low Income",275,265,2,1,,7,,275,267,1,,,7,,275,267,1,,,7,,100,100,100
2013,05,02740000,Somerville,"High Needs",297,286,3,1,,7,,297,288,2,,,7,,297,288,2,,,7,,100,100,100
2013,05,02740000,Somerville,"African American",59,58,,,,1,,59,58,,,,1,,59,58,,,,1,,100,100,100
2013,05,02740000,Somerville,Asian,36,32,1,,,3,,35,32,,,,3,,35,32,,,,3,,100,100,100
2013,05,02740000,Somerville,Hispanic/Latino,139,134,1,1,,3,,139,135,1,,,3,,139,135,1,,,3,,99,100,100
2013,05,02740000,Somerville,White,128,127,1,,,,,128,127,1,,,,,128,127,1,,,,,100,100,100
2013,06,02740000,Somerville,"All Students",353,334,8,1,,10,,354,335,8,1,,10,,,,,,,,,100,100,
2013,06,02740000,Somerville,"Students with Disabilities",78,70,8,,,,,78,69,8,1,,,,,,,,,,,100,99,
2013,06,02740000,Somerville,"ELL and Former ELL",88,75,2,1,,10,,90,78,2,,,10,,,,,,,,,99,100,
2013,06,02740000,Somerville,"Low Income",247,234,6,1,,6,,249,236,6,1,,6,,,,,,,,,100,100,
2013,06,02740000,Somerville,"High Needs",273,254,8,1,,10,,275,256,8,1,,10,,,,,,,,,100,100,
2013,06,02740000,Somerville,"African American",55,50,2,,,3,,54,48,2,1,,3,,,,,,,,,100,98,
2013,06,02740000,Somerville,Asian,41,36,1,,,4,,42,37,1,,,4,,,,,,,,,100,100,
2013,06,02740000,Somerville,Hispanic/Latino,133,126,4,1,,2,,134,128,4,,,2,,,,,,,,,99,100,
2013,06,02740000,Somerville,White,122,120,1,,,1,,122,120,1,,,1,,,,,,,,,100,100,
2013,07,02740000,Somerville,"All Students",271,257,3,3,1,7,,270,256,4,2,1,7,,,,,,,,,99,99,
2013,07,02740000,Somerville,"Students with Disabilities",70,65,3,2,,,,69,63,4,1,1,,,,,,,,,,97,97,
2013,07,02740000,Somerville,"ELL and Former ELL",68,58,2,,1,7,,67,58,2,,,7,,,,,,,,,99,100,
2013,07,02740000,Somerville,"Low Income",211,197,3,3,1,7,,210,196,4,2,1,7,,,,,,,,,98,99,
2013,07,02740000,Somerville,"High Needs",223,209,3,3,1,7,,222,208,4,2,1,7,,,,,,,,,98,99,
2013,07,02740000,Somerville,"African American",34,27,2,2,,3,,34,27,2,2,,3,,,,,,,,,94,94,
2013,07,02740000,Somerville,Asian,25,24,,,,1,,25,24,,,,1,,,,,,,,,100,100,
2013,07,02740000,Somerville,Hispanic/Latino,118,113,1,,1,3,,117,112,2,,,3,,,,,,,,,99,100,
2013,07,02740000,Somerville,White,92,91,,1,,,,92,91,,,1,,,,,,,,,,99,99,
2013,08,02740000,Somerville,"All Students",333,312,8,7,,6,,332,316,8,3,,5,,333,315,8,4,,6,,98,99,99
2013,08,02740000,Somerville,"Students with Disabilities",75,65,8,2,,,,75,64,8,3,,,,75,63,8,4,,,,97,96,95
2013,08,02740000,Somerville,"ELL and Former ELL",60,47,2,5,,6,,59,52,2,,,5,,60,52,2,,,6,,92,100,100
2013,08,02740000,Somerville,"Low Income",227,211,5,5,,6,,225,213,5,2,,5,,226,212,5,3,,6,,98,99,99
2013,08,02740000,Somerville,"High Needs",254,233,8,7,,6,,253,237,8,3,,5,,254,236,8,4,,6,,97,99,98
2013,08,02740000,Somerville,"African American",41,38,1,2,,,,40,39,1,,,,,40,39,1,,,,,95,100,100
2013,08,02740000,Somerville,Asian,28,24,1,1,,2,,28,25,1,,,2,,28,25,1,,,2,,96,100,100
2013,08,02740000,Somerville,Hispanic/Latino,122,112,4,2,,4,,121,113,4,1,,3,,122,113,4,1,,4,,98,99,99
2013,08,02740000,Somerville,White,140,136,2,2,,,,141,137,2,2,,,,141,136,2,3,,,,99,99,98
2013,10,02740000,Somerville,"All Students",319,295,2,7,2,13,,320,295,3,8,3,11,,322,273,2,3,,22,22,97,97,99
2013,10,02740000,Somerville,"Students with Disabilities",66,58,2,5,1,,,66,57,3,5,1,,,66,58,2,3,,,3,91,91,95
2013,10,02740000,Somerville,"ELL and Former ELL",52,39,,,,13,,52,40,,1,,11,,54,26,,1,,22,5,100,98,98
2013,10,02740000,Somerville,"Low Income",226,207,,5,1,13,,226,206,,7,2,11,,228,192,,3,,21,12,97,96,99
2013,10,02740000,Somerville,"High Needs",250,226,2,7,2,13,,250,226,3,8,2,11,,252,210,2,3,,22,15,96,96,99
2013,10,02740000,Somerville,"African American",52,46,,2,1,3,,52,47,,1,1,3,,52,43,,1,,4,4,94,96,98
2013,10,02740000,Somerville,Asian,36,34,,,,2,,36,34,,,,2,,36,27,,,,7,2,100,100,100
2013,10,02740000,Somerville,Hispanic/Latino,125,114,,3,,8,,126,115,,4,1,6,,128,102,,2,,11,13,98,96,98
2013,10,02740000,Somerville,White,103,98,2,2,1,,,103,97,2,3,1,,,103,99,2,,,,2,97,96,100
2013,AL,02740000,Somerville,"All Students",2391,2264,40,20,4,63,,2390,2272,41,14,4,59,,1022,946,12,7,,35,22,99,99,99
2013,AL,02740000,Somerville,"Students with Disabilities",558,506,40,10,2,,,557,504,41,10,2,,,241,219,12,7,,,3,98,98,97
2013,AL,02740000,Somerville,"ELL and Former ELL",612,530,10,8,1,63,,612,542,10,1,,59,,207,164,2,1,,35,5,99,100,100
2013,AL,02740000,Somerville,"Low Income",1685,1584,24,16,3,58,,1684,1591,24,12,3,54,,729,671,6,6,,34,12,99,99,99
2013,AL,02740000,Somerville,"High Needs",1862,1735,40,20,4,63,,1862,1745,41,14,3,59,,803,734,12,7,,35,15,99,99,99
2013,AL,02740000,Somerville,"African American",315,287,8,6,2,12,,313,288,8,4,1,12,,151,140,1,1,,5,4,97,98,99
2013,AL,02740000,Somerville,Asian,223,201,4,1,,17,,223,204,3,,,16,,99,84,1,,,12,2,100,100,100
2013,AL,02740000,Somerville,Hispanic/Latino,953,896,15,8,1,33,,955,903,16,5,1,30,,389,350,5,3,,18,13,99,99,99
2013,AL,02740000,Somerville,White,862,843,12,5,1,1,,861,841,12,5,2,1,,372,362,5,3,,,2,99,99,99
2013,AL,02740000,Somerville,"Multi-Race (non-Hispanic/Latino)",37,36,1,,,,,37,35,2,,,,,11,10,,,,,1,100,100,100
2013,03,02750000,Southampton,"All Students",81,81,,,,,,80,80,,,,,,,,,,,,,100,100,
2013,03,02750000,Southampton,"Low Income",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2013,03,02750000,Southampton,"High Needs",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2013,03,02750000,Southampton,White,74,74,,,,,,73,73,,,,,,,,,,,,,100,100,
2013,04,02750000,Southampton,"All Students",73,72,,1,,,,73,73,,,,,,,,,,,,,99,100,
2013,04,02750000,Southampton,"Students with Disabilities",16,15,,1,,,,16,16,,,,,,,,,,,,,94,100,
2013,04,02750000,Southampton,"Low Income",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2013,04,02750000,Southampton,"High Needs",23,22,,1,,,,23,23,,,,,,,,,,,,,96,100,
2013,04,02750000,Southampton,White,68,67,,1,,,,68,68,,,,,,,,,,,,,99,100,
2013,05,02750000,Southampton,"All Students",76,75,1,,,,,76,75,1,,,,,76,75,1,,,,,100,100,100
2013,05,02750000,Southampton,"Students with Disabilities",11,10,1,,,,,11,10,1,,,,,11,10,1,,,,,100,100,100
2013,05,02750000,Southampton,"High Needs",18,17,1,,,,,18,17,1,,,,,18,17,1,,,,,100,100,100
2013,05,02750000,Southampton,White,70,69,1,,,,,70,69,1,,,,,70,69,1,,,,,100,100,100
2013,06,02750000,Southampton,"All Students",77,75,2,,,,,77,74,2,1,,,,,,,,,,,100,99,
2013,06,02750000,Southampton,"Students with Disabilities",16,14,2,,,,,16,13,2,1,,,,,,,,,,,100,94,
2013,06,02750000,Southampton,"High Needs",22,20,2,,,,,22,19,2,1,,,,,,,,,,,100,95,
2013,06,02750000,Southampton,White,71,69,2,,,,,71,68,2,1,,,,,,,,,,,100,99,
2013,AL,02750000,Southampton,"All Students",307,303,3,1,,,,306,302,3,1,,,,76,75,1,,,,,100,100,100
2013,AL,02750000,Southampton,"Students with Disabilities",51,47,3,1,,,,51,47,3,1,,,,11,10,1,,,,,98,98,100
2013,AL,02750000,Southampton,"Low Income",41,40,1,,,,,41,40,1,,,,,9,,,,,,,100,100,
2013,AL,02750000,Southampton,"High Needs",80,76,3,1,,,,80,76,3,1,,,,18,17,1,,,,,99,99,100
2013,AL,02750000,Southampton,Hispanic/Latino,10,10,,,,,,10,10,,,,,,2,,,,,,,100,100,
2013,AL,02750000,Southampton,White,283,279,3,1,,,,282,278,3,1,,,,70,69,1,,,,,100,100,100
2013,AL,02750000,Southampton,"Multi-Race (non-Hispanic/Latino)",11,11,,,,,,11,11,,,,,,4,,,,,,,100,100,
2013,03,02760000,Southborough,"All Students",167,164,2,,1,,,167,165,2,,,,,,,,,,,,99,100,
2013,03,02760000,Southborough,"Students with Disabilities",13,11,2,,,,,13,11,2,,,,,,,,,,,,100,100,
2013,03,02760000,Southborough,"ELL and Former ELL",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,03,02760000,Southborough,"High Needs",28,26,2,,,,,28,26,2,,,,,,,,,,,,100,100,
2013,03,02760000,Southborough,Asian,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2013,03,02760000,Southborough,White,132,129,2,,1,,,132,130,2,,,,,,,,,,,,99,100,
2013,04,02760000,Southborough,"All Students",152,147,4,,1,,,152,147,4,,1,,,,,,,,,,99,99,
2013,04,02760000,Southborough,"Students with Disabilities",14,10,4,,,,,14,10,4,,,,,,,,,,,,100,100,
2013,04,02760000,Southborough,"ELL and Former ELL",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2013,04,02760000,Southborough,"High Needs",30,26,4,,,,,30,26,4,,,,,,,,,,,,100,100,
2013,04,02760000,Southborough,Asian,25,25,,,,,,24,24,,,,,,,,,,,,,100,100,
2013,04,02760000,Southborough,White,120,115,4,,1,,,121,116,4,,1,,,,,,,,,,99,99,
2013,05,02760000,Southborough,"All Students",165,164,,,1,,,164,163,,,1,,,164,163,,,1,,,99,99,99
2013,05,02760000,Southborough,"Students with Disabilities",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2013,05,02760000,Southborough,"High Needs",27,27,,,,,,27,27,,,,,,27,27,,,,,,100,100,100
2013,05,02760000,Southborough,Asian,23,23,,,,,,23,23,,,,,,23,23,,,,,,100,100,100
2013,05,02760000,Southborough,White,131,130,,,1,,,131,130,,,1,,,131,130,,,1,,,99,99,99
2013,06,02760000,Southborough,"All Students",177,176,,,1,,,176,176,,,,,,,,,,,,,99,100,
2013,06,02760000,Southborough,"Students with Disabilities",24,23,,,1,,,24,24,,,,,,,,,,,,,96,100,
2013,06,02760000,Southborough,"High Needs",31,30,,,1,,,31,31,,,,,,,,,,,,,97,100,
2013,06,02760000,Southborough,Asian,19,19,,,,,,18,18,,,,,,,,,,,,,100,100,
2013,06,02760000,Southborough,White,151,150,,,1,,,151,151,,,,,,,,,,,,,99,100,
2013,07,02760000,Southborough,"All Students",193,192,1,,,,,193,192,1,,,,,,,,,,,,100,100,
2013,07,02760000,Southborough,"Students with Disabilities",25,24,1,,,,,25,24,1,,,,,,,,,,,,100,100,
2013,07,02760000,Southborough,"High Needs",31,30,1,,,,,31,30,1,,,,,,,,,,,,100,100,
2013,07,02760000,Southborough,Asian,28,28,,,,,,28,28,,,,,,,,,,,,,100,100,
2013,07,02760000,Southborough,White,160,159,1,,,,,160,159,1,,,,,,,,,,,,100,100,
2013,08,02760000,Southborough,"All Students",169,166,1,,2,,,168,166,1,,1,,,168,165,1,,2,,,99,99,99
2013,08,02760000,Southborough,"Students with Disabilities",10,9,1,,,,,10,9,1,,,,,10,9,1,,,,,100,100,100
2013,08,02760000,Southborough,"High Needs",18,17,1,,,,,18,17,1,,,,,18,17,1,,,,,100,100,100
2013,08,02760000,Southborough,Asian,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2013,08,02760000,Southborough,White,149,146,1,,2,,,149,147,1,,1,,,149,146,1,,2,,,99,99,99
2013,AL,02760000,Southborough,"All Students",1025,1010,8,1,6,,,1022,1010,8,1,3,,,334,329,1,1,3,,,99,100,99
2013,AL,02760000,Southborough,"Students with Disabilities",104,94,8,1,1,,,104,95,8,1,,,,28,26,1,1,,,,98,99,96
2013,AL,02760000,Southborough,"ELL and Former ELL",41,41,,,,,,41,41,,,,,,10,10,,,,,,100,100,100
2013,AL,02760000,Southborough,"Low Income",39,39,,,,,,39,39,,,,,,16,16,,,,,,100,100,100
2013,AL,02760000,Southborough,"High Needs",167,157,8,1,1,,,167,158,8,1,,,,47,45,1,1,,,,99,99,98
2013,AL,02760000,Southborough,Asian,128,128,,,,,,126,126,,,,,,36,36,,,,,,100,100,100
2013,AL,02760000,Southborough,Hispanic/Latino,23,23,,,,,,21,21,,,,,,6,,,,,,,100,100,
2013,AL,02760000,Southborough,White,845,830,8,1,6,,,846,834,8,1,3,,,282,277,1,1,3,,,99,100,99
2013,AL,02760000,Southborough,"Multi-Race (non-Hispanic/Latino)",20,20,,,,,,20,20,,,,,,4,,,,,,,100,100,
2013,03,02770000,Southbridge,"All Students",180,173,4,1,,2,,179,172,4,1,,2,,,,,,,,,99,99,
2013,03,02770000,Southbridge,"Students with Disabilities",40,36,4,,,,,40,36,4,,,,,,,,,,,,100,100,
2013,03,02770000,Southbridge,"ELL and Former ELL",33,29,2,1,,1,,33,29,2,1,,1,,,,,,,,,97,97,
2013,03,02770000,Southbridge,"Low Income",138,132,4,1,,1,,139,133,4,1,,1,,,,,,,,,99,99,
2013,03,02770000,Southbridge,"High Needs",142,136,4,1,,1,,142,136,4,1,,1,,,,,,,,,99,99,
2013,03,02770000,Southbridge,Hispanic/Latino,90,86,3,1,,,,90,86,3,1,,,,,,,,,,,99,99,
2013,03,02770000,Southbridge,White,89,86,1,,,2,,88,85,1,,,2,,,,,,,,,100,100,
2013,04,02770000,Southbridge,"All Students",185,174,5,1,,5,,184,174,5,,,5,,,,,,,,,99,100,
2013,04,02770000,Southbridge,"Students with Disabilities",32,25,5,,,2,,32,25,5,,,2,,,,,,,,,100,100,
2013,04,02770000,Southbridge,"ELL and Former ELL",30,25,1,,,4,,30,25,1,,,4,,,,,,,,,100,100,
2013,04,02770000,Southbridge,"Low Income",147,138,4,,,5,,148,139,4,,,5,,,,,,,,,100,100,
2013,04,02770000,Southbridge,"High Needs",151,141,5,,,5,,152,142,5,,,5,,,,,,,,,100,100,
2013,04,02770000,Southbridge,Hispanic/Latino,88,79,4,1,,4,,88,80,4,,,4,,,,,,,,,99,100,
2013,04,02770000,Southbridge,White,90,88,1,,,1,,89,87,1,,,1,,,,,,,,,100,100,
2013,05,02770000,Southbridge,"All Students",193,185,5,1,,2,,194,187,5,,,2,,194,187,5,,,2,,99,100,100
2013,05,02770000,Southbridge,"Students with Disabilities",46,40,5,1,,,,46,41,5,,,,,46,41,5,,,,,98,100,100
2013,05,02770000,Southbridge,"ELL and Former ELL",35,32,2,,,1,,35,32,2,,,1,,35,32,2,,,1,,100,100,100
2013,05,02770000,Southbridge,"Low Income",145,140,2,1,,2,,146,142,2,,,2,,146,142,2,,,2,,99,100,100
2013,05,02770000,Southbridge,"High Needs",158,150,5,1,,2,,159,152,5,,,2,,159,152,5,,,2,,99,100,100
2013,05,02770000,Southbridge,Hispanic/Latino,87,84,2,,,1,,87,84,2,,,1,,87,84,2,,,1,,100,100,100
2013,05,02770000,Southbridge,White,99,94,3,1,,1,,100,96,3,,,1,,100,96,3,,,1,,99,100,100
2013,06,02770000,Southbridge,"All Students",192,186,1,,,5,,193,187,1,,,5,,,,,,,,,100,100,
2013,06,02770000,Southbridge,"Students with Disabilities",33,31,1,,,1,,33,31,1,,,1,,,,,,,,,100,100,
2013,06,02770000,Southbridge,"ELL and Former ELL",27,22,,,,5,,27,22,,,,5,,,,,,,,,100,100,
2013,06,02770000,Southbridge,"Low Income",148,143,,,,5,,150,145,,,,5,,,,,,,,,100,100,
2013,06,02770000,Southbridge,"High Needs",157,151,1,,,5,,159,153,1,,,5,,,,,,,,,100,100,
2013,06,02770000,Southbridge,Hispanic/Latino,71,65,1,,,5,,70,64,1,,,5,,,,,,,,,100,100,
2013,06,02770000,Southbridge,White,117,117,,,,,,119,119,,,,,,,,,,,,,100,100,
2013,07,02770000,Southbridge,"All Students",204,193,4,3,2,2,,205,196,4,3,,2,,,,,,,,,97,99,
2013,07,02770000,Southbridge,"Students with Disabilities",45,38,4,1,1,1,,47,40,4,2,,1,,,,,,,,,96,96,
2013,07,02770000,Southbridge,"ELL and Former ELL",38,34,,2,,2,,37,34,,1,,2,,,,,,,,,92,97,
2013,07,02770000,Southbridge,"Low Income",158,148,3,3,2,2,,159,151,3,3,,2,,,,,,,,,96,98,
2013,07,02770000,Southbridge,"High Needs",161,150,4,3,2,2,,162,153,4,3,,2,,,,,,,,,96,98,
2013,07,02770000,Southbridge,Hispanic/Latino,97,92,2,1,,2,,96,90,2,2,,2,,,,,,,,,98,98,
2013,07,02770000,Southbridge,White,97,91,2,2,2,,,99,96,2,1,,,,,,,,,,,96,99,
2013,08,02770000,Southbridge,"All Students",168,161,3,3,,1,,168,161,2,3,1,1,,168,162,2,2,1,1,,98,98,98
2013,08,02770000,Southbridge,"Students with Disabilities",25,20,3,2,,,,25,22,2,1,,,,25,22,2,1,,,,92,96,96
2013,08,02770000,Southbridge,"ELL and Former ELL",14,12,,1,,1,,14,12,,1,,1,,14,13,,,,1,,93,93,100
2013,08,02770000,Southbridge,"Low Income",132,128,2,1,,1,,132,128,1,2,,1,,132,130,1,,,1,,99,98,100
2013,08,02770000,Southbridge,"High Needs",138,131,3,3,,1,,138,132,2,3,,1,,138,134,2,1,,1,,98,98,99
2013,08,02770000,Southbridge,Hispanic/Latino,88,84,2,1,,1,,88,85,1,1,,1,,88,85,1,1,,1,,99,99,99
2013,08,02770000,Southbridge,White,76,73,1,2,,,,76,72,1,2,1,,,76,73,1,1,1,,,97,96,97
2013,10,02770000,Southbridge,"All Students",106,102,2,2,,,,107,104,2,1,,,,107,86,1,,,,20,98,99,100
2013,10,02770000,Southbridge,"Students with Disabilities",18,16,2,,,,,19,17,2,,,,,19,11,1,,,,7,100,100,100
2013,10,02770000,Southbridge,"ELL and Former ELL",16,14,1,1,,,,16,15,1,,,,,16,11,,,,,5,94,100,100
2013,10,02770000,Southbridge,"Low Income",84,82,1,1,,,,84,82,1,1,,,,84,70,,,,,14,99,99,100
2013,10,02770000,Southbridge,"High Needs",89,86,2,1,,,,90,87,2,1,,,,90,73,1,,,,16,99,99,100
2013,10,02770000,Southbridge,Hispanic/Latino,70,67,2,1,,,,69,67,2,,,,,69,57,1,,,,11,99,100,100
2013,10,02770000,Southbridge,White,35,34,,1,,,,37,36,,1,,,,37,29,,,,,8,97,97,100
2013,AL,02770000,Southbridge,"All Students",1228,1174,24,11,2,17,,1230,1181,23,8,1,17,,469,435,8,2,1,3,20,99,99,99
2013,AL,02770000,Southbridge,"Students with Disabilities",239,206,24,4,1,4,,242,212,23,3,,4,,90,74,8,1,,,7,98,99,99
2013,AL,02770000,Southbridge,"ELL and Former ELL",193,168,6,5,,14,,192,169,6,3,,14,,65,56,2,,,2,5,97,98,100
2013,AL,02770000,Southbridge,"Low Income",952,911,16,7,2,16,,958,920,15,7,,16,,362,342,3,,,3,14,99,99,100
2013,AL,02770000,Southbridge,"High Needs",996,945,24,9,2,16,,1002,955,23,8,,16,,387,359,8,1,,3,16,99,99,100
2013,AL,02770000,Southbridge,"African American",15,15,,,,,,15,15,,,,,,5,,,,,,,100,100,
2013,AL,02770000,Southbridge,Asian,10,10,,,,,,10,10,,,,,,5,,,,,,,100,100,
2013,AL,02770000,Southbridge,Hispanic/Latino,591,557,16,5,,13,,588,556,15,4,,13,,244,226,4,1,,2,11,99,99,100
2013,AL,02770000,Southbridge,White,603,583,8,6,2,4,,608,591,8,4,1,4,,213,198,4,1,1,1,8,99,99,99
2013,03,02780000,"South Hadley","All Students",139,137,1,1,,,,139,136,1,1,1,,,,,,,,,,99,99,
2013,03,02780000,"South Hadley","Students with Disabilities",19,17,1,1,,,,19,17,1,1,,,,,,,,,,,95,95,
2013,03,02780000,"South Hadley","Low Income",55,53,1,1,,,,55,52,1,1,1,,,,,,,,,,98,96,
2013,03,02780000,"South Hadley","High Needs",66,64,1,1,,,,66,63,1,1,1,,,,,,,,,,98,97,
2013,03,02780000,"South Hadley",Hispanic/Latino,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,03,02780000,"South Hadley",White,108,107,1,,,,,108,106,1,,1,,,,,,,,,,100,99,
2013,04,02780000,"South Hadley","All Students",145,145,,,,,,144,143,,1,,,,,,,,,,,100,99,
2013,04,02780000,"South Hadley","Students with Disabilities",23,23,,,,,,23,23,,,,,,,,,,,,,100,100,
2013,04,02780000,"South Hadley","Low Income",58,58,,,,,,58,58,,,,,,,,,,,,,100,100,
2013,04,02780000,"South Hadley","High Needs",64,64,,,,,,64,64,,,,,,,,,,,,,100,100,
2013,04,02780000,"South Hadley",Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,04,02780000,"South Hadley",White,127,127,,,,,,126,125,,1,,,,,,,,,,,100,99,
2013,05,02780000,"South Hadley","All Students",157,153,4,,,,,157,152,4,1,,,,157,152,4,1,,,,100,99,99
2013,05,02780000,"South Hadley","Students with Disabilities",20,16,4,,,,,20,15,4,1,,,,20,15,4,1,,,,100,95,95
2013,05,02780000,"South Hadley","Low Income",43,40,3,,,,,43,40,3,,,,,43,40,3,,,,,100,100,100
2013,05,02780000,"South Hadley","High Needs",53,49,4,,,,,53,48,4,1,,,,53,48,4,1,,,,100,98,98
2013,05,02780000,"South Hadley",White,135,132,3,,,,,135,131,3,1,,,,135,131,3,1,,,,100,99,99
2013,05,02780000,"South Hadley","Multi-Race (non-Hispanic/Latino)",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2013,06,02780000,"South Hadley","All Students",158,158,,,,,,159,157,1,,1,,,,,,,,,,100,99,
2013,06,02780000,"South Hadley","Students with Disabilities",20,20,,,,,,20,19,1,,,,,,,,,,,,100,100,
2013,06,02780000,"South Hadley","Low Income",52,52,,,,,,53,52,1,,,,,,,,,,,,100,100,
2013,06,02780000,"South Hadley","High Needs",63,63,,,,,,64,63,1,,,,,,,,,,,,100,100,
2013,06,02780000,"South Hadley",White,138,138,,,,,,138,136,1,,1,,,,,,,,,,100,99,
2013,07,02780000,"South Hadley","All Students",130,129,1,,,,,130,128,2,,,,,,,,,,,,100,100,
2013,07,02780000,"South Hadley","Students with Disabilities",10,9,1,,,,,10,8,2,,,,,,,,,,,,100,100,
2013,07,02780000,"South Hadley","Low Income",35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2013,07,02780000,"South Hadley","High Needs",40,39,1,,,,,40,38,2,,,,,,,,,,,,100,100,
2013,07,02780000,"South Hadley",White,114,113,1,,,,,114,112,2,,,,,,,,,,,,100,100,
2013,08,02780000,"South Hadley","All Students",153,150,2,1,,,,153,149,2,2,,,,153,150,2,1,,,,99,99,99
2013,08,02780000,"South Hadley","Students with Disabilities",26,23,2,1,,,,26,22,2,2,,,,26,23,2,1,,,,96,92,96
2013,08,02780000,"South Hadley","Low Income",59,57,1,1,,,,59,56,1,2,,,,59,57,1,1,,,,98,97,98
2013,08,02780000,"South Hadley","High Needs",66,63,2,1,,,,66,62,2,2,,,,66,63,2,1,,,,98,97,98
2013,08,02780000,"South Hadley",Hispanic/Latino,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2013,08,02780000,"South Hadley",White,129,126,2,1,,,,129,125,2,2,,,,129,126,2,1,,,,99,98,99
2013,10,02780000,"South Hadley","All Students",148,148,,,,,,148,146,,1,1,,,148,139,,,,,9,100,99,100
2013,10,02780000,"South Hadley","Students with Disabilities",18,18,,,,,,18,17,,,1,,,18,18,,,,,,100,94,100
2013,10,02780000,"South Hadley","Low Income",41,41,,,,,,41,39,,1,1,,,41,33,,,,,8,100,95,100
2013,10,02780000,"South Hadley","High Needs",50,50,,,,,,50,48,,1,1,,,50,42,,,,,8,100,96,100
2013,10,02780000,"South Hadley",White,128,128,,,,,,128,127,,1,,,,128,120,,,,,8,100,99,100
2013,AL,02780000,"South Hadley","All Students",1030,1020,8,2,,,,1030,1011,10,6,3,,,458,441,6,2,,,9,100,99,100
2013,AL,02780000,"South Hadley","Students with Disabilities",136,126,8,2,,,,136,121,10,4,1,,,64,56,6,2,,,,99,96,97
2013,AL,02780000,"South Hadley","Low Income",343,336,5,2,,,,344,332,6,4,2,,,143,130,4,1,,,8,99,98,99
2013,AL,02780000,"South Hadley","High Needs",402,392,8,2,,,,403,386,10,5,2,,,169,153,6,2,,,8,100,98,99
2013,AL,02780000,"South Hadley","African American",19,18,,1,,,,19,18,,1,,,,7,,,,,,,95,95,
2013,AL,02780000,"South Hadley",Asian,17,17,,,,,,17,17,,,,,,6,,,,,,,100,100,
2013,AL,02780000,"South Hadley",Hispanic/Latino,67,66,1,,,,,67,66,1,,,,,29,28,1,,,,,100,100,100
2013,AL,02780000,"South Hadley",White,879,871,7,1,,,,878,862,9,5,2,,,392,377,5,2,,,8,100,99,99
2013,AL,02780000,"South Hadley","Multi-Race (non-Hispanic/Latino)",44,44,,,,,,45,44,,,1,,,21,20,,,,,1,100,98,100
2013,03,02810000,Springfield,"All Students",1957,1868,45,4,3,37,,1952,1867,45,2,3,35,,,,,,,,,100,100,
2013,03,02810000,Springfield,"Students with Disabilities",327,272,45,3,2,5,,325,272,45,,3,5,,,,,,,,,98,99,
2013,03,02810000,Springfield,"ELL and Former ELL",387,340,7,3,,37,,384,341,7,,1,35,,,,,,,,,99,100,
2013,03,02810000,Springfield,"Low Income",1775,1693,39,4,2,37,,1771,1694,39,1,2,35,,,,,,,,,100,100,
2013,03,02810000,Springfield,"High Needs",1799,1710,45,4,3,37,,1795,1711,45,1,3,35,,,,,,,,,100,100,
2013,03,02810000,Springfield,"African American",357,351,4,,,2,,359,353,4,,,2,,,,,,,,,100,100,
2013,03,02810000,Springfield,Asian,47,42,2,,,3,,47,42,2,,,3,,,,,,,,,100,100,
2013,03,02810000,Springfield,Hispanic/Latino,1236,1173,29,4,3,27,,1230,1171,29,2,3,25,,,,,,,,,99,100,
2013,03,02810000,Springfield,White,259,249,8,,,2,,258,248,8,,,2,,,,,,,,,100,100,
2013,03,02810000,Springfield,"Multi-Race (non-Hispanic/Latino)",51,49,2,,,,,51,49,2,,,,,,,,,,,,100,100,
2013,04,02810000,Springfield,"All Students",1906,1794,67,2,3,40,,1910,1803,65,2,2,38,,,,,,,,,100,100,
2013,04,02810000,Springfield,"Students with Disabilities",358,287,67,1,1,2,,362,292,65,1,2,2,,,,,,,,,99,99,
2013,04,02810000,Springfield,"ELL and Former ELL",378,328,9,1,,40,,380,332,8,1,1,38,,,,,,,,,99,99,
