adminyear,grade,org_code,DistrictName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2008,10,01860000,Millbury,ELA,152,7.23,7.13,0.91,0.94,0.98,0.88,0.96,0.61,0.82,2.54,0.93,0.8,0.6,0.57,0.86,0.84,0.84,0.78,0.67,2.48,0.88,0.86,0.7,0.74,0.63,0.81,0.88,0.58,2.53,0.9,0.45,0.76,0.74,0.74,0.74,0.82,2.52,0.68,0.97,0.82,0.78,0.75,,,,,
2008,10,01860000,Millbury,MATH,152,,,0.87,0.79,0.79,0.63,0.74,0.64,0.68,0.72,0.76,0.5,0.7,0.68,0.66,0.75,0.82,0.7,2.09,0.75,0.69,2.29,2.78,0.77,0.8,0.74,0.91,0.64,0.59,0.57,0.59,0.59,3.1,0.32,0.77,0.53,0.64,0.66,0.58,0.75,0.87,0.74,2.52,3.05,,,
2008,HS,01860000,Millbury,BIO,142,,,0.94,0.7,0.57,0.56,0.75,0.53,0.82,0.66,0.53,0.67,0.44,1.23,0.75,0.54,0.82,0.74,0.65,0.8,0.75,0.86,0.51,0.89,2.4,0.82,0.56,0.85,0.31,0.84,0.78,0.67,0.75,2.39,0.35,0.73,0.69,0.65,0.81,0.45,0.63,0.63,0.75,0.6,0.87,1.82,2.32
2008,HS,01860000,Millbury,TEC,55,,,0.87,0.89,0.85,0.95,0.58,0.58,0.93,0.62,0.78,0.67,3.35,0.65,0.65,0.91,0.98,0.65,0.62,0.78,0.73,0.51,0.49,0.95,2.76,0.98,0.71,0.65,0.47,0.78,0.93,0.85,0.78,0.75,2.05,0.62,0.85,0.8,0.53,0.75,0.82,0.73,0.71,0.75,0.56,2.96,2.27
2008,03,01870000,Millis,ELA,97,,,0.58,0.81,0.93,0.82,0.91,0.91,0.86,0.91,0.78,0.97,0.77,0.95,0.84,0.94,0.79,0.6,0.75,1,0.9,0.82,1.64,0.71,0.88,0.87,0.9,0.98,0.94,0.85,0.97,0.89,0.96,0.93,0.89,1.99,0.95,0.88,0.73,0.85,0.66,0.59,0.65,0.87,,,
2008,03,01870000,Millis,MATH,97,,,0.9,0.89,0.89,0.88,0.82,0.79,1.65,0.8,0.9,0.89,0.99,0.86,0.78,0.76,0.92,1.22,0.94,0.92,0.73,0.96,0.79,0.96,1.26,0.79,0.88,0.73,0.91,0.64,0.74,1,0.9,0.98,1,0.72,1.33,,,,,,,,,,
2008,04,01870000,Millis,ELA,109,7.33,7.03,0.94,0.79,0.81,0.89,0.74,0.92,0.87,2.03,0.92,0.94,0.83,0.84,0.89,0.9,0.75,0.8,2.12,0.94,0.96,0.75,0.9,0.9,0.94,0.93,0.89,1.93,0.79,0.81,0.94,0.87,0.87,0.87,0.89,0.89,2.31,0.96,0.92,0.83,0.88,0.92,,,,,
2008,04,01870000,Millis,MATH,110,,,0.96,0.96,0.95,0.96,0.93,0.95,0.38,0.85,0.86,2.81,0.92,0.41,1.43,0.8,0.77,0.49,1.92,0.96,0.88,0.81,0.93,0.69,0.66,0.91,0.87,0.9,2.65,0.65,0.62,0.17,1.67,0.94,0.95,0.77,0.57,0.87,0.81,0.93,0.87,,,,,,
2008,05,01870000,Millis,ELA,101,,,0.85,0.82,0.81,0.86,0.72,0.76,0.92,2.17,0.72,0.77,0.78,0.8,0.87,0.78,0.61,0.64,0.92,1.99,0.87,0.78,0.59,0.63,0.8,0.78,0.75,0.91,2.3,0.9,0.85,0.92,0.79,0.96,0.9,0.94,2.48,0.79,0.79,0.87,0.94,0.78,,,,,
2008,05,01870000,Millis,MATH,100,,,0.93,0.9,0.96,0.96,0.78,0.81,0.85,0.51,0.81,2.89,0.86,0.74,3.15,0.88,0.6,0.72,2.11,0.95,0.9,0.77,0.77,0.86,0.75,0.67,0.65,0.73,1.93,0.85,0.91,0.74,2.5,0.79,0.44,0.53,0.68,0.66,0.74,0.88,0.67,,,,,,
2008,05,01870000,Millis,SCI,100,,,0.89,0.82,0.84,0.8,0.84,0.81,0.82,0.88,0.66,0.76,0.79,0.74,0.63,0.89,0.42,0.84,0.93,2.55,1.1,0.89,0.88,0.94,0.7,0.78,0.6,0.9,0.68,0.9,0.81,0.64,0.81,0.77,0.93,0.95,0.84,0.89,3.12,1.98,2.97,,,,,,
2008,06,01870000,Millis,ELA,119,,,0.81,0.89,0.95,0.82,0.86,0.82,0.78,2.49,0.74,0.76,0.88,0.81,0.65,0.68,0.76,0.77,0.82,2.29,0.39,0.83,0.81,0.86,0.82,0.76,0.83,0.75,2.02,0.88,0.76,0.68,0.88,0.7,0.87,0.86,2.34,0.84,0.93,0.76,0.85,0.9,,,,,
2008,06,01870000,Millis,MATH,121,,,0.93,0.9,0.79,0.9,0.67,0.79,0.6,0.6,0.4,3,0.78,0.88,2.58,0.8,0.75,0.55,2.76,0.83,0.88,0.77,0.81,0.65,0.72,0.88,0.64,0.6,2.93,0.66,0.52,0.47,1.81,0.79,0.6,0.69,0.7,0.56,0.86,0.55,0.82,,,,,,
2008,07,01870000,Millis,ELA,94,7.79,7.03,0.94,0.96,0.94,0.73,0.86,0.99,0.93,3.03,0.97,0.94,0.73,0.91,0.82,0.74,0.74,0.8,2.54,0.83,0.69,0.74,0.95,0.74,0.91,0.99,0.63,2.62,0.73,0.68,0.94,0.77,0.73,0.82,0.89,0.96,2.88,0.95,0.76,0.8,0.93,0.78,,,,,
2008,07,01870000,Millis,MATH,94,,,0.9,0.95,0.53,0.68,0.71,0.73,0.68,0.82,2.83,0.93,0.44,0.85,0.83,0.45,0.73,0.57,0.74,0.72,0.89,0.69,0.89,2.61,0.93,0.9,0.66,0.63,0.78,2.17,3.3,0.65,0.89,0.72,0.72,0.91,0.8,0.76,0.69,0.79,2.93,,,,,,
2008,08,01870000,Millis,ELA,103,,,0.89,0.79,0.9,0.81,0.8,0.91,0.95,0.84,2.63,0.85,0.94,0.98,0.63,0.94,0.82,0.94,0.86,0.9,2.49,0.94,0.81,0.74,0.72,0.79,0.83,0.82,0.68,2.2,0.96,0.93,0.92,0.73,0.71,0.68,0.89,2.46,0.79,0.88,0.75,0.68,,,,,
2008,08,01870000,Millis,MATH,103,,,0.94,0.64,0.47,0.78,0.61,0.52,0.82,0.66,2.19,0.7,0.61,0.59,0.87,0.53,0.66,0.6,0.67,0.69,0.61,0.64,0.87,2.62,0.94,0.82,0.67,0.87,0.44,2.5,2.22,0.96,0.75,0.52,0.82,0.65,0.74,0.88,0.83,0.75,2.86,,,,,,
2008,08,01870000,Millis,SCI,103,,,0.91,0.94,0.95,0.87,0.76,0.49,0.67,0.66,0.7,0.49,0.57,0.83,0.29,0.47,0.52,0.62,0.54,2.37,2.66,0.92,0.51,0.46,0.68,0.86,0.83,0.76,0.94,0.8,0.74,0.19,0.49,0.72,0.89,0.84,0.25,0.47,2.05,2.35,2.27,,,,,,
2008,10,01870000,Millis,ELA,86,8.27,7.67,0.97,0.99,1,0.98,0.97,0.72,0.92,3.33,0.97,0.78,0.9,0.72,0.9,0.9,0.91,0.84,0.74,3.34,0.9,0.97,0.73,0.86,0.83,0.95,0.95,0.8,3.42,0.95,0.66,0.77,0.83,0.84,0.93,0.97,3.35,0.8,0.95,0.87,0.8,0.85,,,,,
2008,10,01870000,Millis,MATH,86,,,0.87,0.8,0.85,0.74,0.79,0.79,0.83,0.66,0.81,0.64,0.72,0.77,0.67,0.84,0.83,0.85,2.41,0.81,0.74,2.8,2.99,0.83,0.87,0.78,1,0.52,0.7,0.49,0.72,0.64,3.53,0.41,0.87,0.69,0.66,0.72,0.57,0.93,0.92,0.93,2.88,3.24,,,
2008,HS,01870000,Millis,BIO,97,,,0.8,0.53,0.61,0.34,0.72,0.53,0.87,0.63,0.48,0.59,0.46,1.06,0.68,0.46,0.86,0.64,0.62,0.85,0.75,0.87,0.48,0.87,2.6,0.9,0.35,0.89,0.21,0.87,0.73,0.7,0.66,2.65,0.54,0.69,0.71,0.78,0.82,0.43,0.53,0.66,0.8,0.58,0.86,2.06,2.65
2008,03,01890000,Milton,ELA,297,,,0.64,0.79,0.9,0.78,0.96,0.86,0.84,0.84,0.76,0.9,0.74,0.93,0.81,0.88,0.76,0.68,0.73,0.92,0.88,0.8,1.64,0.69,0.79,0.78,0.89,0.94,0.9,0.86,0.9,0.87,0.94,0.9,0.83,2.01,0.93,0.82,0.78,0.84,0.6,0.66,0.68,0.81,,,
2008,03,01890000,Milton,MATH,297,,,0.91,0.81,0.9,0.9,0.8,0.88,1.57,0.72,0.9,0.75,0.87,0.78,0.79,0.66,0.88,1.06,0.91,0.92,0.74,0.94,0.82,0.87,1.42,0.88,0.87,0.82,0.88,0.43,0.74,1.09,0.88,0.94,0.92,0.67,1.34,,,,,,,,,,
2008,04,01890000,Milton,ELA,288,7.69,7.3,0.92,0.78,0.78,0.9,0.73,0.93,0.88,2.16,0.92,0.91,0.88,0.78,0.88,0.87,0.85,0.87,2.42,0.94,0.93,0.82,0.92,0.84,0.86,0.91,0.86,2.32,0.81,0.78,0.93,0.83,0.88,0.87,0.94,0.88,2.56,0.93,0.93,0.86,0.85,0.88,,,,,
2008,04,01890000,Milton,MATH,288,,,0.98,0.94,0.96,0.96,0.9,0.97,0.74,0.9,0.86,3.18,0.93,0.56,2.09,0.81,0.89,0.67,2.08,0.94,0.82,0.81,0.93,0.77,0.76,0.91,0.88,0.77,3.01,0.8,0.8,0.5,2.02,0.94,0.94,0.87,0.75,0.91,0.9,0.91,0.83,,,,,,
2008,05,01890000,Milton,ELA,281,,,0.85,0.86,0.84,0.85,0.78,0.8,0.93,2.24,0.73,0.8,0.77,0.84,0.87,0.85,0.72,0.75,0.9,2.2,0.91,0.86,0.7,0.75,0.77,0.84,0.75,0.85,2.12,0.79,0.84,0.92,0.83,0.94,0.95,0.89,2.23,0.82,0.82,0.89,0.93,0.83,,,,,
2008,05,01890000,Milton,MATH,282,,,0.92,0.94,0.94,0.95,0.84,0.78,0.82,0.59,0.85,2.94,0.73,0.76,2.94,0.86,0.68,0.76,2.3,0.91,0.95,0.9,0.81,0.6,0.69,0.76,0.75,0.81,2.02,0.82,0.9,0.66,2.67,0.69,0.71,0.61,0.84,0.78,0.79,0.79,0.8,,,,,,
2008,05,01890000,Milton,SCI,282,,,0.95,0.85,0.77,0.72,0.74,0.76,0.85,0.83,0.62,0.68,0.51,0.73,0.76,0.89,0.34,0.77,0.91,2.55,0.76,0.84,0.88,0.93,0.67,0.67,0.49,0.92,0.73,0.71,0.78,0.55,0.78,0.69,0.78,0.89,0.71,0.88,2.74,1.95,2.8,,,,,,
2008,06,01890000,Milton,ELA,291,,,0.83,0.87,0.96,0.87,0.86,0.82,0.85,2.38,0.81,0.84,0.88,0.84,0.76,0.7,0.81,0.78,0.81,2.11,0.47,0.83,0.8,0.8,0.78,0.79,0.86,0.77,1.9,0.88,0.84,0.68,0.9,0.71,0.77,0.87,2.34,0.84,0.93,0.8,0.88,0.89,,,,,
2008,06,01890000,Milton,MATH,292,,,0.96,0.95,0.86,0.91,0.88,0.9,0.87,0.75,0.53,3.19,0.87,0.98,2.79,0.88,0.87,0.62,2.65,0.93,0.91,0.85,0.83,0.79,0.87,0.92,0.82,0.8,3.13,0.79,0.77,0.8,2.59,0.87,0.82,0.86,0.81,0.61,0.88,0.79,0.93,,,,,,
2008,07,01890000,Milton,ELA,286,7.3,6.92,0.88,0.93,0.96,0.73,0.86,0.97,0.89,2.29,0.92,0.93,0.74,0.92,0.8,0.82,0.79,0.83,2.21,0.9,0.82,0.83,0.9,0.84,0.89,0.96,0.72,2.12,0.76,0.71,0.92,0.82,0.81,0.82,0.88,0.95,2.47,0.89,0.77,0.86,0.9,0.83,,,,,
2008,07,01890000,Milton,MATH,286,,,0.87,0.94,0.71,0.67,0.75,0.77,0.65,0.85,2.67,0.82,0.51,0.84,0.91,0.7,0.84,0.68,0.76,0.71,0.87,0.81,0.86,2.72,0.9,0.84,0.77,0.61,0.85,2.22,3.34,0.66,0.83,0.63,0.67,0.88,0.87,0.64,0.68,0.73,2.37,,,,,,
2008,08,01890000,Milton,ELA,283,,,0.88,0.77,0.94,0.88,0.78,0.91,0.86,0.85,2.66,0.85,0.92,0.92,0.65,0.9,0.77,0.94,0.87,0.9,2.58,0.9,0.87,0.72,0.73,0.69,0.85,0.78,0.72,2.35,0.96,0.84,0.91,0.81,0.77,0.73,0.92,2.51,0.83,0.89,0.75,0.73,,,,,
2008,08,01890000,Milton,MATH,282,,,0.88,0.75,0.51,0.69,0.68,0.7,0.86,0.59,2.46,0.76,0.66,0.49,0.79,0.53,0.74,0.73,0.7,0.63,0.42,0.68,0.74,2.61,0.91,0.7,0.52,0.89,0.44,2.5,2.19,0.92,0.69,0.65,0.85,0.59,0.69,0.9,0.83,0.67,2.67,,,,,,
2008,08,01890000,Milton,SCI,282,,,0.93,0.9,0.91,0.73,0.74,0.34,0.74,0.67,0.68,0.66,0.67,0.74,0.43,0.55,0.66,0.52,0.5,2.38,2.4,0.89,0.53,0.68,0.6,0.77,0.88,0.75,0.94,0.65,0.69,0.24,0.42,0.74,0.84,0.69,0.21,0.68,1.92,2.29,2.52,,,,,,
2008,10,01890000,Milton,ELA,297,7.08,7.03,0.88,0.93,0.98,0.89,0.91,0.6,0.86,2.57,0.87,0.72,0.76,0.59,0.82,0.86,0.88,0.78,0.72,2.59,0.86,0.92,0.76,0.8,0.71,0.87,0.87,0.64,2.59,0.93,0.56,0.79,0.77,0.75,0.82,0.78,2.6,0.68,0.97,0.83,0.72,0.82,,,,,
2008,10,01890000,Milton,MATH,297,,,0.85,0.81,0.73,0.71,0.75,0.74,0.7,0.64,0.71,0.63,0.73,0.7,0.66,0.69,0.87,0.68,2.05,0.7,0.69,2.4,2.7,0.73,0.83,0.7,0.94,0.57,0.64,0.52,0.72,0.66,3.18,0.44,0.77,0.61,0.78,0.65,0.56,0.74,0.84,0.76,2.6,2.95,,,
2008,HS,01890000,Milton,BIO,280,,,0.86,0.74,0.55,0.33,0.81,0.52,0.78,0.67,0.49,0.66,0.45,0.98,0.65,0.53,0.8,0.71,0.6,0.76,0.66,0.8,0.48,0.89,2.48,0.85,0.55,0.85,0.43,0.78,0.83,0.73,0.74,2.36,0.56,0.67,0.63,0.59,0.78,0.4,0.63,0.74,0.63,0.45,0.81,1.68,1.99
2008,03,01910000,Monson,ELA,117,,,0.63,0.7,0.78,0.73,0.9,0.84,0.82,0.78,0.77,0.89,0.79,0.83,0.72,0.78,0.72,0.71,0.62,0.88,0.86,0.78,1.39,0.66,0.69,0.85,0.81,0.93,0.94,0.85,0.82,0.79,0.89,0.85,0.7,1.74,0.85,0.7,0.62,0.67,0.59,0.56,0.6,0.76,,,
2008,03,01910000,Monson,MATH,117,,,0.87,0.79,0.91,0.67,0.7,0.68,1.33,0.66,0.91,0.74,0.83,0.69,0.73,0.84,0.86,0.75,0.92,0.89,0.76,0.85,0.87,0.89,1.11,0.78,0.85,0.85,0.84,0.68,0.67,0.72,0.83,0.91,0.85,0.43,1.18,,,,,,,,,,
2008,04,01910000,Monson,ELA,136,7.34,7.02,0.85,0.76,0.67,0.84,0.76,0.82,0.81,1.87,0.89,0.87,0.76,0.62,0.79,0.83,0.74,0.72,1.93,0.89,0.87,0.63,0.82,0.76,0.79,0.79,0.9,1.85,0.71,0.63,0.85,0.77,0.7,0.77,0.87,0.82,2.03,0.86,0.88,0.74,0.76,0.81,,,,,
2008,04,01910000,Monson,MATH,136,,,0.89,0.88,0.82,0.9,0.88,0.92,0.42,0.8,0.69,2.07,0.7,0.13,1.53,0.45,0.77,0.52,1.77,0.89,0.78,0.9,0.95,0.48,0.57,0.84,0.79,0.82,2.13,0.63,0.48,0.19,2.28,0.82,0.9,0.72,0.52,0.71,0.62,0.85,0.71,,,,,,
2008,05,01910000,Monson,ELA,104,,,0.79,0.91,0.81,0.86,0.67,0.77,0.91,1.89,0.67,0.72,0.69,0.71,0.8,0.71,0.57,0.6,0.83,1.59,0.82,0.78,0.7,0.68,0.69,0.74,0.64,0.82,1.61,0.81,0.74,0.84,0.67,0.88,0.91,0.88,1.82,0.75,0.79,0.84,0.88,0.75,,,,,
2008,05,01910000,Monson,MATH,102,,,0.95,0.87,0.96,0.87,0.63,0.66,0.75,0.37,0.86,1.25,0.47,0.63,2.39,0.65,0.44,0.67,1.98,0.87,0.82,0.83,0.59,0.56,0.62,0.5,0.72,0.63,0.8,0.81,0.83,0.41,1.87,0.69,0.21,0.27,0.39,0.57,0.68,0.68,0.34,,,,,,
2008,05,01910000,Monson,SCI,102,,,0.91,0.8,0.88,0.69,0.72,0.9,0.79,0.9,0.5,0.68,0.71,0.64,0.75,0.84,0.32,0.35,0.91,2.21,1.44,0.9,0.75,0.92,0.82,0.65,0.54,0.87,0.41,0.63,0.8,0.53,0.87,0.65,0.61,0.84,0.73,0.85,2.57,1.17,2.28,,,,,,
2008,06,01910000,Monson,ELA,115,,,0.81,0.84,0.95,0.85,0.78,0.76,0.76,1.85,0.79,0.72,0.83,0.78,0.79,0.69,0.74,0.69,0.68,1.58,0.48,0.87,0.8,0.77,0.84,0.77,0.74,0.77,1.46,0.78,0.78,0.65,0.87,0.74,0.75,0.79,1.61,0.75,0.85,0.7,0.81,0.78,,,,,
2008,06,01910000,Monson,MATH,115,,,0.94,0.94,0.74,0.84,0.8,0.78,0.62,0.56,0.49,2.89,0.79,0.89,2.13,0.81,0.84,0.5,2.3,0.9,0.87,0.79,0.78,0.63,0.74,0.88,0.62,0.69,1.97,0.56,0.63,0.45,1.39,0.71,0.58,0.66,0.74,0.45,0.81,0.43,0.81,,,,,,
2008,07,01910000,Monson,ELA,116,7.24,6.99,0.88,0.89,0.93,0.54,0.72,0.94,0.84,2.13,0.94,0.96,0.61,0.85,0.66,0.72,0.65,0.72,1.9,0.76,0.75,0.77,0.91,0.78,0.88,0.91,0.72,1.9,0.74,0.61,0.91,0.68,0.72,0.73,0.84,0.91,2.15,0.87,0.78,0.77,0.86,0.72,,,,,
2008,07,01910000,Monson,MATH,117,,,0.79,0.95,0.74,0.81,0.73,0.55,0.6,0.76,2.35,0.85,0.32,0.78,0.79,0.5,0.71,0.62,0.84,0.6,0.74,0.7,0.73,2.03,0.86,0.79,0.56,0.53,0.58,1.57,2.38,0.56,0.7,0.52,0.69,0.72,0.81,0.56,0.55,0.71,1.9,,,,,,
2008,08,01910000,Monson,ELA,123,,,0.82,0.75,0.89,0.85,0.77,0.89,0.84,0.77,1.96,0.82,0.9,0.9,0.56,0.92,0.66,0.89,0.87,0.9,1.95,0.93,0.87,0.42,0.8,0.72,0.86,0.82,0.67,1.61,0.95,0.79,0.88,0.67,0.55,0.63,0.86,1.87,0.66,0.86,0.67,0.67,,,,,
2008,08,01910000,Monson,MATH,122,,,0.84,0.81,0.46,0.66,0.65,0.45,0.79,0.55,1.65,0.69,0.48,0.48,0.89,0.16,0.52,0.58,0.72,0.66,0.25,0.53,0.7,2.07,0.86,0.71,0.48,0.8,0.27,2.47,1.72,0.93,0.67,0.34,0.82,0.64,0.63,0.87,0.77,0.67,2.31,,,,,,
2008,08,01910000,Monson,SCI,122,,,0.97,0.98,0.98,0.66,0.8,0.43,0.7,0.47,0.75,0.58,0.65,0.79,0.3,0.44,0.6,0.48,0.46,2.44,2.22,0.93,0.43,0.39,0.62,0.78,0.84,0.59,0.95,0.8,0.64,0.28,0.49,0.63,0.57,0.41,0.21,0.57,1.55,1.24,2.1,,,,,,
2008,10,01910000,Monson,ELA,87,7.72,7.44,0.94,0.95,0.99,0.92,0.92,0.66,0.84,3,0.9,0.82,0.72,0.55,0.85,0.91,0.89,0.79,0.76,2.98,0.94,0.95,0.79,0.91,0.68,0.79,0.92,0.54,2.98,0.95,0.6,0.89,0.84,0.8,0.8,0.91,2.94,0.7,0.94,0.74,0.8,0.86,,,,,
2008,10,01910000,Monson,MATH,87,,,0.87,0.77,0.7,0.69,0.75,0.71,0.74,0.68,0.72,0.67,0.75,0.57,0.75,0.6,0.83,0.71,1.79,0.67,0.69,2.29,2.82,0.9,0.92,0.75,0.94,0.7,0.64,0.63,0.64,0.69,3.36,0.32,0.83,0.6,0.74,0.75,0.68,0.7,0.86,0.77,2.78,3.17,,,
2008,HS,01910000,Monson,PHY,121,,,0.72,0.74,0.83,0.4,0.65,0.59,0.77,0.85,0.29,0.39,0.15,2.61,0.6,0.84,0.69,0.84,0.59,0.41,0.47,0.63,0.72,0.47,1.95,0.85,0.24,0.6,0.71,0.61,0.75,0.81,0.88,1.85,0.74,0.43,0.55,0.59,0.46,0.66,0.5,0.17,0.5,0.38,0.93,3.07,2.19
2008,03,01960000,Nahant,ELA,47,,,0.77,0.74,0.89,0.79,0.85,0.87,0.91,0.79,0.87,0.98,0.81,0.94,0.89,0.83,0.85,0.64,0.77,0.91,0.85,0.77,1.64,0.74,0.79,0.85,0.94,0.96,0.94,0.94,0.89,0.94,0.98,0.96,0.77,1.55,0.98,0.81,0.81,0.74,0.62,0.72,0.7,0.77,,,
2008,03,01960000,Nahant,MATH,47,,,0.85,0.85,0.96,0.81,0.74,0.96,1.51,0.57,0.91,0.7,0.83,0.74,0.85,0.66,0.96,1.13,0.91,0.83,0.91,0.98,0.89,0.87,1.36,0.85,0.85,0.87,0.91,0.53,0.79,0.98,0.96,0.96,0.94,0.66,1.47,,,,,,,,,,
2008,04,01960000,Nahant,ELA,18,7.06,7,0.94,0.83,0.83,0.83,0.83,0.94,0.83,1.67,0.89,0.78,0.78,0.61,0.83,0.72,0.78,0.67,1.61,0.94,0.94,0.83,0.89,0.78,0.89,0.83,0.94,1.78,0.67,0.83,0.89,0.83,0.89,0.89,0.83,0.72,2.06,1,0.94,0.78,0.94,0.83,,,,,
2008,04,01960000,Nahant,MATH,18,,,1,0.94,0.94,0.94,1,1,0.61,0.94,0.83,2.72,0.94,0.11,1.5,0.78,0.78,0.44,1.67,0.94,0.83,0.89,0.89,0.56,0.5,1,0.89,0.83,2.78,0.78,0.67,0.39,2.61,1,0.89,0.89,0.67,0.89,0.78,0.83,0.78,,,,,,
2008,05,01960000,Nahant,ELA,27,,,0.93,0.74,0.89,0.93,0.67,0.63,0.96,1.7,0.74,0.81,0.89,0.78,0.78,0.67,0.7,0.85,0.93,1.67,0.93,0.7,0.74,0.81,0.7,0.7,0.67,0.74,1.85,0.81,0.89,0.93,0.89,1,0.93,0.89,1.89,0.74,0.74,0.81,1,0.89,,,,,
2008,05,01960000,Nahant,MATH,27,,,0.89,0.81,0.78,0.89,0.81,0.59,0.7,0.37,0.81,1.74,0.67,0.7,2.44,0.7,0.52,0.74,1.93,1,0.93,0.89,0.52,0.74,0.59,0.59,0.59,0.74,1.59,0.93,0.85,0.48,2.3,0.67,0.07,0.33,0.56,0.67,0.89,0.56,0.56,,,,,,
2008,05,01960000,Nahant,SCI,27,,,1,0.81,0.74,0.67,0.81,0.85,0.81,0.93,0.63,0.89,0.63,0.44,0.81,0.67,0.19,0.81,0.96,2.15,1.48,0.85,0.89,0.85,0.85,0.7,0.59,1,0.48,0.93,0.93,0.59,0.78,0.63,0.89,0.96,0.93,0.93,2.85,1.93,2.74,,,,,,
2008,06,01960000,Nahant,ELA,24,,,0.79,0.88,1,0.96,0.83,0.92,0.79,2.46,0.71,0.92,0.92,0.83,0.75,0.92,0.88,0.96,0.79,2.08,0.42,0.83,0.83,0.83,0.83,0.88,0.92,0.75,2,1,0.79,0.79,0.92,0.63,0.79,0.96,2.21,0.96,1,0.88,0.83,0.88,,,,,
2008,06,01960000,Nahant,MATH,24,,,0.88,0.83,0.96,0.96,0.88,0.75,0.38,0.71,0.63,3.21,0.33,0.92,2.88,0.92,0.88,0.79,2.83,0.92,0.92,0.88,0.96,0.79,0.88,0.96,0.92,0.83,3,0.88,0.63,0.38,1.71,0.92,0.63,0.79,0.88,0.33,0.88,0.58,0.96,,,,,,
2008,03,01970000,Nantucket,ELA,97,,,0.54,0.74,0.77,0.72,0.77,0.84,0.74,0.72,0.61,0.82,0.64,0.78,0.66,0.78,0.63,0.51,0.62,0.79,0.8,0.69,1.38,0.63,0.72,0.65,0.74,0.91,0.85,0.77,0.75,0.66,0.81,0.82,0.54,1.51,0.77,0.66,0.52,0.57,0.53,0.54,0.55,0.72,,,
2008,03,01970000,Nantucket,MATH,98,,,0.74,0.83,0.79,0.47,0.66,0.71,1.22,0.57,0.8,0.61,0.76,0.49,0.77,0.57,0.8,0.81,0.82,0.82,0.54,0.88,0.68,0.72,0.84,0.71,0.67,0.73,0.85,0.4,0.48,0.65,0.7,0.84,0.88,0.38,0.76,,,,,,,,,,
2008,04,01970000,Nantucket,ELA,91,6.26,6.26,0.92,0.79,0.76,0.81,0.67,0.87,0.89,1.66,0.93,0.89,0.87,0.67,0.84,0.82,0.69,0.73,1.88,0.9,0.8,0.76,0.8,0.84,0.79,0.78,0.86,1.52,0.7,0.73,0.95,0.77,0.81,0.85,0.88,0.82,2.01,0.93,0.86,0.82,0.77,0.79,,,,,
2008,04,01970000,Nantucket,MATH,91,,,0.93,0.89,0.9,0.92,0.9,0.96,0.48,0.64,0.8,2.55,0.81,0.35,1.47,0.49,0.87,0.57,1.73,0.9,0.76,0.86,0.97,0.6,0.62,0.86,0.73,0.84,2.52,0.71,0.66,0.38,2.36,0.92,0.86,0.65,0.65,0.78,0.64,0.8,0.81,,,,,,
2008,05,01970000,Nantucket,ELA,84,,,0.75,0.81,0.79,0.79,0.67,0.73,0.87,2.11,0.83,0.73,0.75,0.85,0.77,0.79,0.73,0.65,0.85,1.85,0.88,0.79,0.73,0.75,0.68,0.82,0.79,0.85,2.11,0.76,0.8,0.89,0.81,0.93,0.95,0.83,2.13,0.74,0.77,0.9,0.94,0.77,,,,,
2008,05,01970000,Nantucket,MATH,85,,,0.93,0.87,0.88,0.87,0.72,0.71,0.79,0.4,0.91,1.65,0.71,0.65,2.62,0.81,0.64,0.71,1.98,0.92,0.86,0.75,0.66,0.61,0.59,0.58,0.73,0.8,1.01,0.76,0.85,0.42,2.16,0.72,0.28,0.34,0.58,0.53,0.65,0.78,0.53,,,,,,
2008,05,01970000,Nantucket,SCI,85,,,0.95,0.89,0.82,0.64,0.69,0.79,0.79,0.8,0.71,0.81,0.8,0.69,0.49,0.8,0.48,0.58,0.91,2.53,0.82,0.82,0.81,0.93,0.75,0.66,0.71,0.86,0.53,0.82,0.74,0.56,0.87,0.44,0.86,0.84,0.74,0.95,2.99,1.86,2.47,,,,,,
2008,06,01970000,Nantucket,ELA,87,,,0.78,0.9,0.99,0.91,0.84,0.79,0.79,2.54,0.7,0.87,0.93,0.86,0.89,0.63,0.89,0.78,0.76,1.93,0.36,0.86,0.82,0.83,0.8,0.78,0.85,0.8,1.66,0.89,0.86,0.71,0.86,0.67,0.83,0.84,2.09,0.85,0.92,0.76,0.87,0.83,,,,,
2008,06,01970000,Nantucket,MATH,86,,,0.95,0.85,0.79,0.92,0.84,0.81,0.62,0.59,0.37,2.87,0.53,0.86,2.51,0.88,0.8,0.64,3.02,0.93,0.9,0.8,0.74,0.74,0.81,0.94,0.77,0.76,2.98,0.58,0.74,0.69,1.83,0.5,0.72,0.77,0.81,0.55,0.86,0.65,0.87,,,,,,
2008,07,01970000,Nantucket,ELA,80,7.06,6.86,0.86,0.88,0.95,0.61,0.81,0.98,0.79,2.16,0.9,0.95,0.61,0.85,0.7,0.76,0.7,0.79,2.06,0.71,0.73,0.79,0.91,0.76,0.95,0.95,0.69,2.05,0.64,0.69,0.89,0.8,0.69,0.81,0.89,0.96,2.21,0.81,0.76,0.84,0.9,0.75,,,,,
