REC_YEAR	ORG_CODE	SCHOOL	MAT_ID	MAT_ABBREVIATION	MCORE_HS_GRAD	MCORE_COMPL	MCORE_PCT	SORT
2011	02420000	02420020	11	Female	9	9	100	20
2011	02420000	02420020	10	Male	7	7	100	30
2011	02420000	02420020	12	High needs	10	10	100	40
2011	02420000	02420020	9	Low income	6	6	100	60
2011	02420000	02420020	90	White	12	12	100	140
2011	02420000		5	All Students	16	16	100	10
2011	02420000		11	Female	9	9	100	20
2011	02420000		10	Male	7	7	100	30
2011	02420000		12	High needs	10	10	100	40
2011	02420000		9	Low income	6	6	100	60
2011	02420000		90	White	12	12	100	140
2011	02430000	02430505	5	All Students	306	271	88.6	10
2011	02430000	02430505	11	Female	136	124	91.2	20
2011	02430000	02430505	10	Male	170	147	86.5	30
2011	02430000	02430505	12	High needs	196	179	91.3	40
2011	02430000	02430505	95	ELL	66	65	98.5	50
2011	02430000	02430505	9	Low income	172	160	93	60
2011	02430000	02430505	99	Students w/disabilities	59	52	88.1	70
2011	02430000	02430505	87	Afr. Amer./Black	27	26	96.3	80
2011	02430000	02430505	88	Asian	84	81	96.4	100
2011	02430000	02430505	89	Hispanic/Latino	26	22	84.6	110
2011	02430000	02430505	90	White	166	139	83.7	140
2011	02430000	02430510	5	All Students	370	337	91.1	10
2011	02430000	02430510	11	Female	178	165	92.7	20
2011	02430000	02430510	10	Male	192	172	89.6	30
2011	02430000	02430510	12	High needs	197	178	90.4	40
2011	02430000	02430510	95	ELL	6	5	83.3	50
2011	02430000	02430510	9	Low income	176	158	89.8	60
2011	02430000	02430510	99	Students w/disabilities	38	34	89.5	70
2011	02430000	02430510	87	Afr. Amer./Black	12	10	83.3	80
2011	02430000	02430510	88	Asian	139	136	97.8	100
2011	02430000	02430510	89	Hispanic/Latino	6	4	66.7	110
2011	02430000	02430510	90	White	209	184	88	140
2011	02430000		5	All Students	681	613	90	10
2011	02430000		11	Female	315	290	92.1	20
2011	02430000		10	Male	366	323	88.3	30
2011	02430000		12	High needs	398	362	91	40
2011	02430000		95	ELL	72	70	97.2	50
2011	02430000		9	Low income	350	320	91.4	60
2011	02430000		99	Students w/disabilities	102	91	89.2	70
2011	02430000		87	Afr. Amer./Black	39	36	92.3	80
2011	02430000		88	Asian	223	217	97.3	100
2011	02430000		89	Hispanic/Latino	32	26	81.3	110
2011	02430000		90	White	380	328	86.3	140
2011	02440000	02440505	5	All Students	160	2	1.3	10
2011	02440000	02440505	11	Female	72	1	1.4	20
2011	02440000	02440505	10	Male	88	1	1.1	30
2011	02440000	02440505	12	High needs	121	2	1.7	40
2011	02440000	02440505	95	ELL	32	0	0	50
2011	02440000	02440505	9	Low income	112	2	1.8	60
2011	02440000	02440505	99	Students w/disabilities	15	0	0	70
2011	02440000	02440505	87	Afr. Amer./Black	87	0	0	80
2011	02440000	02440505	88	Asian	29	0	0	100
2011	02440000	02440505	89	Hispanic/Latino	17	2	11.8	110
2011	02440000	02440505	90	White	24	0	0	140
2011	02440000		5	All Students	165	2	1.2	10
2011	02440000		11	Female	72	1	1.4	20
2011	02440000		10	Male	93	1	1.1	30
2011	02440000		12	High needs	126	2	1.6	40
2011	02440000		95	ELL	32	0	0	50
2011	02440000		9	Low income	117	2	1.7	60
2011	02440000		99	Students w/disabilities	20	0	0	70
2011	02440000		87	Afr. Amer./Black	89	0	0	80
2011	02440000		88	Asian	30	0	0	100
2011	02440000		89	Hispanic/Latino	17	2	11.8	110
2011	02440000		90	White	26	0	0	140
2011	02460000	02460505	5	All Students	283	225	79.5	10
2011	02460000	02460505	11	Female	149	122	81.9	20
2011	02460000	02460505	10	Male	134	103	76.9	30
2011	02460000	02460505	12	High needs	66	36	54.5	40
2011	02460000	02460505	9	Low income	20	14	70	60
2011	02460000	02460505	99	Students w/disabilities	50	23	46	70
2011	02460000	02460505	87	Afr. Amer./Black	10	6	60	80
2011	02460000	02460505	88	Asian	9	8	88.9	100
2011	02460000	02460505	89	Hispanic/Latino	6	6	100	110
2011	02460000	02460505	90	White	255	203	79.6	140
2011	02460000		5	All Students	284	225	79.2	10
2011	02460000		11	Female	150	122	81.3	20
2011	02460000		10	Male	134	103	76.9	30
2011	02460000		12	High needs	67	36	53.7	40
2011	02460000		9	Low income	20	14	70	60
2011	02460000		99	Students w/disabilities	51	23	45.1	70
2011	02460000		87	Afr. Amer./Black	10	6	60	80
2011	02460000		88	Asian	9	8	88.9	100
2011	02460000		89	Hispanic/Latino	6	6	100	110
2011	02460000		90	White	256	203	79.3	140
2011	02480000	02480505	5	All Students	299	299	100	10
2011	02480000	02480505	11	Female	156	156	100	20
2011	02480000	02480505	10	Male	143	143	100	30
2011	02480000	02480505	12	High needs	232	232	100	40
2011	02480000	02480505	95	ELL	31	31	100	50
2011	02480000	02480505	9	Low income	220	220	100	60
2011	02480000	02480505	99	Students w/disabilities	33	33	100	70
2011	02480000	02480505	87	Afr. Amer./Black	10	10	100	80
2011	02480000	02480505	88	Asian	24	24	100	100
2011	02480000	02480505	89	Hispanic/Latino	104	104	100	110
2011	02480000	02480505	92	Multi-race, Non-Hisp./Lat.	6	6	100	120
2011	02480000	02480505	90	White	152	152	100	140
2011	02480000	02480520	5	All Students	20	20	100	10
2011	02480000	02480520	10	Male	15	15	100	30
2011	02480000	02480520	12	High needs	20	20	100	40
2011	02480000	02480520	9	Low income	20	20	100	60
2011	02480000	02480520	89	Hispanic/Latino	8	8	100	110
2011	02480000	02480520	90	White	10	10	100	140
2011	02480000		5	All Students	322	322	100	10
2011	02480000		11	Female	161	161	100	20
2011	02480000		10	Male	161	161	100	30
2011	02480000		12	High needs	255	255	100	40
2011	02480000		95	ELL	32	32	100	50
2011	02480000		9	Low income	243	243	100	60
2011	02480000		99	Students w/disabilities	39	39	100	70
2011	02480000		87	Afr. Amer./Black	12	12	100	80
2011	02480000		88	Asian	24	24	100	100
2011	02480000		89	Hispanic/Latino	113	113	100	110
2011	02480000		92	Multi-race, Non-Hisp./Lat.	7	7	100	120
2011	02480000		90	White	163	163	100	140
2011	02510000	02510505	5	All Students	137	137	100	10
2011	02510000	02510505	11	Female	72	72	100	20
2011	02510000	02510505	10	Male	65	65	100	30
2011	02510000	02510505	12	High needs	42	42	100	40
2011	02510000	02510505	9	Low income	32	32	100	60
2011	02510000	02510505	99	Students w/disabilities	12	12	100	70
2011	02510000	02510505	87	Afr. Amer./Black	6	6	100	80
2011	02510000	02510505	90	White	127	127	100	140
2011	02510000		5	All Students	137	137	100	10
2011	02510000		11	Female	72	72	100	20
2011	02510000		10	Male	65	65	100	30
2011	02510000		12	High needs	42	42	100	40
2011	02510000		9	Low income	32	32	100	60
2011	02510000		99	Students w/disabilities	12	12	100	70
2011	02510000		87	Afr. Amer./Black	6	6	100	80
2011	02510000		90	White	127	127	100	140
2011	02520000	02520510	5	All Students	75	75	100	10
2011	02520000	02520510	11	Female	37	37	100	20
2011	02520000	02520510	10	Male	38	38	100	30
2011	02520000	02520510	12	High needs	24	24	100	40
2011	02520000	02520510	9	Low income	9	9	100	60
2011	02520000	02520510	99	Students w/disabilities	18	18	100	70
2011	02520000	02520510	90	White	64	64	100	140
2011	02520000		5	All Students	78	78	100	10
2011	02520000		11	Female	38	38	100	20
2011	02520000		10	Male	40	40	100	30
2011	02520000		12	High needs	27	27	100	40
2011	02520000		9	Low income	11	11	100	60
2011	02520000		99	Students w/disabilities	21	21	100	70
2011	02520000		90	White	67	67	100	140
2011	02580000	02580505	5	All Students	277	195	70.4	10
2011	02580000	02580505	11	Female	151	122	80.8	20
2011	02580000	02580505	10	Male	126	73	57.9	30
2011	02580000	02580505	12	High needs	162	93	57.4	40
2011	02580000	02580505	95	ELL	25	10	40	50
2011	02580000	02580505	9	Low income	139	86	61.9	60
2011	02580000	02580505	99	Students w/disabilities	48	12	25	70
2011	02580000	02580505	87	Afr. Amer./Black	13	7	53.8	80
2011	02580000	02580505	88	Asian	16	15	93.8	100
2011	02580000	02580505	89	Hispanic/Latino	93	57	61.3	110
2011	02580000	02580505	92	Multi-race, Non-Hisp./Lat.	9	8	88.9	120
2011	02580000	02580505	90	White	145	107	73.8	140
2011	02580000		5	All Students	279	195	69.9	10
2011	02580000		11	Female	151	122	80.8	20
2011	02580000		10	Male	128	73	57	30
2011	02580000		12	High needs	164	93	56.7	40
2011	02580000		95	ELL	25	10	40	50
2011	02580000		9	Low income	139	86	61.9	60
2011	02580000		99	Students w/disabilities	50	12	24	70
2011	02580000		87	Afr. Amer./Black	13	7	53.8	80
2011	02580000		88	Asian	16	15	93.8	100
2011	02580000		89	Hispanic/Latino	93	57	61.3	110
2011	02580000		92	Multi-race, Non-Hisp./Lat.	9	8	88.9	120
2011	02580000		90	White	147	107	72.8	140
2011	02610000	02610505	5	All Students	222	222	100	10
2011	02610000	02610505	11	Female	117	117	100	20
2011	02610000	02610505	10	Male	105	105	100	30
2011	02610000	02610505	12	High needs	40	40	100	40
2011	02610000	02610505	9	Low income	26	26	100	60
2011	02610000	02610505	99	Students w/disabilities	20	20	100	70
2011	02610000	02610505	90	White	215	215	100	140
2011	02610000		5	All Students	222	222	100	10
2011	02610000		11	Female	117	117	100	20
2011	02610000		10	Male	105	105	100	30
2011	02610000		12	High needs	40	40	100	40
2011	02610000		9	Low income	26	26	100	60
2011	02610000		99	Students w/disabilities	20	20	100	70
2011	02610000		90	White	215	215	100	140
2011	02620000	02620505	5	All Students	178	0	0	10
2011	02620000	02620505	11	Female	103	0	0	20
2011	02620000	02620505	10	Male	75	0	0	30
2011	02620000	02620505	12	High needs	47	0	0	40
2011	02620000	02620505	9	Low income	37	0	0	60
2011	02620000	02620505	99	Students w/disabilities	15	0	0	70
2011	02620000	02620505	87	Afr. Amer./Black	10	0	0	80
2011	02620000	02620505	88	Asian	10	0	0	100
2011	02620000	02620505	89	Hispanic/Latino	10	0	0	110
2011	02620000	02620505	90	White	148	0	0	140
2011	02620000		5	All Students	178	0	0	10
2011	02620000		11	Female	103	0	0	20
2011	02620000		10	Male	75	0	0	30
2011	02620000		12	High needs	47	0	0	40
2011	02620000		9	Low income	37	0	0	60
2011	02620000		99	Students w/disabilities	15	0	0	70
2011	02620000		87	Afr. Amer./Black	10	0	0	80
2011	02620000		88	Asian	10	0	0	100
2011	02620000		89	Hispanic/Latino	10	0	0	110
2011	02620000		90	White	148	0	0	140
2011	02640000	02640505	5	All Students	178	147	82.6	10
2011	02640000	02640505	11	Female	88	78	88.6	20
2011	02640000	02640505	10	Male	90	69	76.7	30
2011	02640000	02640505	12	High needs	29	17	58.6	40
2011	02640000	02640505	9	Low income	16	11	68.8	60
2011	02640000	02640505	99	Students w/disabilities	14	5	35.7	70
2011	02640000	02640505	90	White	169	138	81.7	140
2011	02640000		5	All Students	180	147	81.7	10
2011	02640000		11	Female	88	78	88.6	20
2011	02640000		10	Male	92	69	75	30
2011	02640000		12	High needs	31	17	54.8	40
2011	02640000		9	Low income	16	11	68.8	60
2011	02640000		99	Students w/disabilities	16	5	31.3	70
2011	02640000		90	White	171	138	80.7	140
2011	02650000	02650505	5	All Students	147	128	87.1	10
2011	02650000	02650505	11	Female	72	59	81.9	20
2011	02650000	02650505	10	Male	75	69	92	30
2011	02650000	02650505	12	High needs	40	32	80	40
2011	02650000	02650505	9	Low income	22	19	86.4	60
2011	02650000	02650505	99	Students w/disabilities	21	15	71.4	70
2011	02650000	02650505	89	Hispanic/Latino	7	6	85.7	110
2011	02650000	02650505	90	White	132	117	88.6	140
2011	02650000		5	All Students	147	128	87.1	10
2011	02650000		11	Female	72	59	81.9	20
2011	02650000		10	Male	75	69	92	30
2011	02650000		12	High needs	40	32	80	40
2011	02650000		9	Low income	22	19	86.4	60
2011	02650000		99	Students w/disabilities	21	15	71.4	70
2011	02650000		89	Hispanic/Latino	7	6	85.7	110
2011	02650000		90	White	132	117	88.6	140
2011	02660000	02660505	5	All Students	272	171	62.9	10
2011	02660000	02660505	11	Female	142	80	56.3	20
2011	02660000	02660505	10	Male	130	91	70	30
2011	02660000	02660505	12	High needs	45	18	40	40
2011	02660000	02660505	9	Low income	17	10	58.8	60
2011	02660000	02660505	99	Students w/disabilities	31	11	35.5	70
2011	02660000	02660505	87	Afr. Amer./Black	12	5	41.7	80
2011	02660000	02660505	88	Asian	26	13	50	100
2011	02660000	02660505	90	White	226	150	66.4	140
2011	02660000		5	All Students	277	173	62.5	10
2011	02660000		11	Female	147	82	55.8	20
2011	02660000		10	Male	130	91	70	30
2011	02660000		12	High needs	50	20	40	40
2011	02660000		9	Low income	19	11	57.9	60
2011	02660000		99	Students w/disabilities	36	13	36.1	70
2011	02660000		87	Afr. Amer./Black	12	5	41.7	80
2011	02660000		88	Asian	26	13	50	100
2011	02660000		89	Hispanic/Latino	6	3	50	110
2011	02660000		90	White	230	151	65.7	140
2011	02710000	02710505	5	All Students	399	399	100	10
2011	02710000	02710505	11	Female	234	234	100	20
2011	02710000	02710505	10	Male	165	165	100	30
2011	02710000	02710505	12	High needs	99	99	100	40
2011	02710000	02710505	95	ELL	10	10	100	50
2011	02710000	02710505	9	Low income	51	51	100	60
2011	02710000	02710505	99	Students w/disabilities	51	51	100	70
2011	02710000	02710505	87	Afr. Amer./Black	9	9	100	80
2011	02710000	02710505	88	Asian	39	39	100	100
2011	02710000	02710505	89	Hispanic/Latino	21	21	100	110
2011	02710000	02710505	90	White	325	325	100	140
2011	02710000		5	All Students	402	402	100	10
2011	02710000		11	Female	235	235	100	20
2011	02710000		10	Male	167	167	100	30
2011	02710000		12	High needs	102	102	100	40
2011	02710000		95	ELL	10	10	100	50
2011	02710000		9	Low income	52	52	100	60
2011	02710000		99	Students w/disabilities	54	54	100	70
2011	02710000		87	Afr. Amer./Black	9	9	100	80
2011	02710000		88	Asian	40	40	100	100
2011	02710000		89	Hispanic/Latino	21	21	100	110
2011	02710000		90	White	327	327	100	140
2011	02730000	02730505	5	All Students	218	166	76.1	10
2011	02730000	02730505	11	Female	108	85	78.7	20
2011	02730000	02730505	10	Male	110	81	73.6	30
2011	02730000	02730505	12	High needs	30	12	40	40
2011	02730000	02730505	9	Low income	21	9	42.9	60
2011	02730000	02730505	99	Students w/disabilities	12	4	33.3	70
2011	02730000	02730505	90	White	209	160	76.6	140
2011	02730000		5	All Students	219	166	75.8	10
2011	02730000		11	Female	108	85	78.7	20
2011	02730000		10	Male	111	81	73	30
2011	02730000		12	High needs	31	12	38.7	40
2011	02730000		9	Low income	21	9	42.9	60
2011	02730000		99	Students w/disabilities	13	4	30.8	70
2011	02730000		90	White	210	160	76.2	140
2011	02740000	02740505	5	All Students	303	148	48.8	10
2011	02740000	02740505	11	Female	150	80	53.3	20
2011	02740000	02740505	10	Male	153	68	44.4	30
2011	02740000	02740505	12	High needs	243	106	43.6	40
2011	02740000	02740505	95	ELL	57	19	33.3	50
2011	02740000	02740505	9	Low income	233	103	44.2	60
2011	02740000	02740505	99	Students w/disabilities	57	14	24.6	70
2011	02740000	02740505	87	Afr. Amer./Black	52	20	38.5	80
2011	02740000	02740505	88	Asian	32	25	78.1	100
2011	02740000	02740505	89	Hispanic/Latino	88	39	44.3	110
2011	02740000	02740505	90	White	129	64	49.6	140
2011	02740000		5	All Students	308	153	49.7	10
2011	02740000		11	Female	153	83	54.2	20
2011	02740000		10	Male	155	70	45.2	30
2011	02740000		12	High needs	248	111	44.8	40
2011	02740000		95	ELL	57	19	33.3	50
2011	02740000		9	Low income	237	107	45.1	60
2011	02740000		99	Students w/disabilities	62	19	30.6	70
2011	02740000		87	Afr. Amer./Black	53	21	39.6	80
2011	02740000		88	Asian	32	25	78.1	100
2011	02740000		89	Hispanic/Latino	88	39	44.3	110
2011	02740000		90	White	133	68	51.1	140
2011	02770000	02770505	5	All Students	86	56	65.1	10
2011	02770000	02770505	11	Female	47	34	72.3	20
2011	02770000	02770505	10	Male	39	22	56.4	30
2011	02770000	02770505	12	High needs	68	41	60.3	40
2011	02770000	02770505	95	ELL	10	5	50	50
2011	02770000	02770505	9	Low income	66	40	60.6	60
2011	02770000	02770505	99	Students w/disabilities	10	2	20	70
2011	02770000	02770505	89	Hispanic/Latino	47	26	55.3	110
2011	02770000	02770505	90	White	32	24	75	140
2011	02770000		5	All Students	87	57	65.5	10
2011	02770000		11	Female	47	34	72.3	20
2011	02770000		10	Male	40	23	57.5	30
2011	02770000		12	High needs	69	42	60.9	40
2011	02770000		95	ELL	10	5	50	50
2011	02770000		9	Low income	67	41	61.2	60
2011	02770000		99	Students w/disabilities	11	3	27.3	70
2011	02770000		89	Hispanic/Latino	47	26	55.3	110
2011	02770000		90	White	33	25	75.8	140
2011	02780000	02780505	5	All Students	155	115	74.2	10
2011	02780000	02780505	11	Female	70	57	81.4	20
2011	02780000	02780505	10	Male	85	58	68.2	30
2011	02780000	02780505	12	High needs	48	24	50	40
2011	02780000	02780505	9	Low income	39	22	56.4	60
2011	02780000	02780505	99	Students w/disabilities	22	5	22.7	70
2011	02780000	02780505	87	Afr. Amer./Black	7	3	42.9	80
2011	02780000	02780505	90	White	138	106	76.8	140
2011	02780000		5	All Students	156	115	73.7	10
2011	02780000		11	Female	71	57	80.3	20
2011	02780000		10	Male	85	58	68.2	30
2011	02780000		12	High needs	49	24	49	40
2011	02780000		9	Low income	39	22	56.4	60
2011	02780000		99	Students w/disabilities	23	5	21.7	70
2011	02780000		87	Afr. Amer./Black	7	3	42.9	80
2011	02780000		90	White	139	106	76.3	140
2011	02810000	02810205	5	All Students	72	47	65.3	10
2011	02810000	02810205	11	Female	37	27	73	20
2011	02810000	02810205	10	Male	35	20	57.1	30
2011	02810000	02810205	12	High needs	56	34	60.7	40
2011	02810000	02810205	9	Low income	53	32	60.4	60
2011	02810000	02810205	99	Students w/disabilities	16	7	43.8	70
2011	02810000	02810205	87	Afr. Amer./Black	26	15	57.7	80
2011	02810000	02810205	89	Hispanic/Latino	22	12	54.5	110
2011	02810000	02810205	90	White	19	16	84.2	140
2011	02810000	02810500	5	All Students	352	119	33.8	10
2011	02810000	02810500	11	Female	186	73	39.2	20
2011	02810000	02810500	10	Male	166	46	27.7	30
2011	02810000	02810500	12	High needs	290	87	30	40
2011	02810000	02810500	95	ELL	19	1	5.3	50
2011	02810000	02810500	9	Low income	287	86	30	60
2011	02810000	02810500	99	Students w/disabilities	42	14	33.3	70
2011	02810000	02810500	87	Afr. Amer./Black	113	45	39.8	80
2011	02810000	02810500	88	Asian	18	6	33.3	100
2011	02810000	02810500	89	Hispanic/Latino	119	30	25.2	110
2011	02810000	02810500	92	Multi-race, Non-Hisp./Lat.	10	2	20	120
2011	02810000	02810500	90	White	91	36	39.6	140
2011	02810000	02810506	5	All Students	72	0	0	10
2011	02810000	02810506	11	Female	38	0	0	20
2011	02810000	02810506	10	Male	34	0	0	30
2011	02810000	02810506	12	High needs	63	0	0	40
2011	02810000	02810506	9	Low income	61	0	0	60
2011	02810000	02810506	99	Students w/disabilities	19	0	0	70
2011	02810000	02810506	87	Afr. Amer./Black	26	0	0	80
2011	02810000	02810506	89	Hispanic/Latino	22	0	0	110
2011	02810000	02810506	90	White	21	0	0	140
2011	02810000	02810510	5	All Students	114	29	25.4	10
2011	02810000	02810510	11	Female	65	21	32.3	20
2011	02810000	02810510	10	Male	49	8	16.3	30
