FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ARH_SCH_PERCENTILE,ARH_SCH_TYPE,ARH_LEVEL,ARH_LEVEL_REASON_PERF,CUMPPI_ALL,CUMPPI_HN
2013,00200000,Barnstable,00200045,"West Villages Elementary School",,"Elementary School","Level 2","Not meeting gap narrowing goals",74,94
2013,00200000,Barnstable,00200050,"Barnstable United Elementary School",39,"Elementary School","Level 2","Not meeting gap narrowing goals",38,32
2013,00200000,Barnstable,00200315,"Barnstable Intermediate School",61,"Middle School","Level 2","Not meeting gap narrowing goals",51,47
2013,00200000,Barnstable,00200505,"Barnstable High",60,"Middle-High School or K-12","Level 2","Not meeting gap narrowing goals",61,55
2013,00230000,Bedford,00230010,"Lt Elezer Davis",,"Early Elementary School","Insufficient data",,,
2013,00230000,Bedford,00230012,"Lt Job Lane School",81,"Elementary School","Level 2","Not meeting gap narrowing goals",72,66
2013,00230000,Bedford,00230305,"John Glenn Middle",80,"Middle School","Level 2","Not meeting gap narrowing goals",67,57
2013,00230000,Bedford,00230505,"Bedford High",91,"High School","Level 1","Meeting gap narrowing goals",99,84
2013,00240000,Belchertown,00240005,"Cold Spring",,"Early Elementary School","Insufficient data",,,
2013,00240000,Belchertown,00240006,"Chestnut Hill Community School",37,"Elementary School","Level 2","Not meeting gap narrowing goals",63,51
2013,00240000,Belchertown,00240018,"Swift River Elementary",,"Elementary School","Level 2","Not meeting gap narrowing goals",65,68
2013,00240000,Belchertown,00240025,"Jabish Middle School",50,"Middle School","Level 2","Not meeting gap narrowing goals",78,73
2013,00240000,Belchertown,00240505,"Belchertown High",83,"High School","Level 1","Meeting gap narrowing goals",94,100
2013,00250000,Bellingham,00250003,"Bellingham Early Childhood Center",,"Early Elementary School","Insufficient data",,,
2013,00250000,Bellingham,00250009,"Clara Macy Elementary",39,"Elementary School","Level 2","Not meeting gap narrowing goals",67,
2013,00250000,Bellingham,00250020,"South Elementary",61,"Elementary School","Level 2","Not meeting gap narrowing goals",63,43
2013,00250000,Bellingham,00250025,"Stall Brook",32,"Elementary School","Level 2","Not meeting gap narrowing goals",53,
2013,00250000,Bellingham,00250315,"Bellingham Memorial Middle School",49,"Middle School","Level 2","Not meeting gap narrowing goals",58,56
2013,00250000,Bellingham,00250505,"Bellingham High School",43,"High School","Level 1","Meeting gap narrowing goals",83,82
2013,00250000,Bellingham,00250510,"Primavera Junior/Senior High School",,"High School","Insufficient data",,,
2013,00260000,Belmont,00260005,"Winn Brook",96,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,00260000,Belmont,00260010,"Mary Lee Burbank",98,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,00260000,Belmont,00260015,"Daniel Butler",93,"Elementary School","Level 1","Meeting gap narrowing goals",80,
2013,00260000,Belmont,00260035,"Roger E Wellington",90,"Elementary School","Level 1","Meeting gap narrowing goals",93,
2013,00260000,Belmont,00260305,"Winthrop L Chenery Middle",97,"Middle School","Level 1","Meeting gap narrowing goals",100,75
2013,00260000,Belmont,00260505,"Belmont High",97,"High School","Level 1","Meeting gap narrowing goals",100,91
2013,00270000,Berkley,00270010,"Berkley Community School",46,"Elementary School","Level 2","Not meeting gap narrowing goals",64,81
2013,00270000,Berkley,00270305,"Berkley Middle School",37,"Middle School","Level 2","Not meeting gap narrowing goals",53,49
2013,00280000,Berlin,00280005,"Berlin Memorial",48,"Elementary School","Level 2","Not meeting gap narrowing goals",55,73
2013,00300000,Beverly,00300010,"Centerville Elementary",43,"Elementary School","Level 2","Not meeting gap narrowing goals",66,64
2013,00300000,Beverly,00300015,"Cove Elementary",46,"Elementary School","Level 2","Not meeting gap narrowing goals",59,84
2013,00300000,Beverly,00300033,"Hannah Elementary",58,"Elementary School","Level 2","Not meeting gap narrowing goals",78,54
2013,00300000,Beverly,00300040,"North Beverly Elementary",23,"Elementary School","Level 2","Not meeting gap narrowing goals",65,40
2013,00300000,Beverly,00300055,"Ayers/Ryal Side School",62,"Elementary School","Level 1","Meeting gap narrowing goals",86,81
2013,00300000,Beverly,00300305,"Briscoe Middle",64,"Middle School","Level 2","Not meeting gap narrowing goals",92,73
2013,00300000,Beverly,00300505,"Beverly High",37,"High School","Level 2","Not meeting gap narrowing goals",79,73
2013,00310000,Billerica,00310005,"Thomas Ditson",33,"Elementary School","Level 2","Not meeting gap narrowing goals",56,50
2013,00310000,Billerica,00310007,"Frederick J Dutile",65,"Elementary School","Level 2","Not meeting gap narrowing goals",76,66
2013,00310000,Billerica,00310012,"John F Kennedy",45,"Elementary School","Level 2","Not meeting gap narrowing goals",69,39
2013,00310000,Billerica,00310015,Parker,36,"Elementary School","Level 1","Meeting gap narrowing goals",78,84
2013,00310000,Billerica,00310026,"Hajjar Elementary",21,"Elementary School","Level 2","Not meeting gap narrowing goals",55,59
2013,00310000,Billerica,00310030,"Eugene C Vining",25,"Elementary School","Level 3","Among lowest performing 20% of subgroups",47,52
2013,00310000,Billerica,00310305,"Marshall Middle School",48,"Middle School","Level 2","Not meeting gap narrowing goals",54,49
2013,00310000,Billerica,00310310,"Locke Middle",44,"Middle School","Level 2","Not meeting gap narrowing goals",51,61
2013,00310000,Billerica,00310505,"Billerica Memorial High School",40,"High School","Level 2","Not meeting gap narrowing goals",70,70
2013,00350000,Boston,00350001,"Lee Academy",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350002,"Early Childhood Center at Fifield (ECC-Fifield)",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350003,"Baldwin Early Learning Center",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350004,"Lyon K-8",73,"Elementary-Middle School","Level 2","Not meeting gap narrowing goals",63,59
2013,00350000,Boston,00350006,"ELC - West Zone",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350008,"Dr. Catherine Ellison-Rosa Parks Early Ed School",,"Elementary School","Insufficient data",,,
2013,00350000,Boston,00350009,"East Boston Early Childhood Center",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350010,"Haynes Early Education Center",,"Early Elementary School","Insufficient data",,,
2013,00350000,Boston,00350012,"Boston Teachers Union School",16,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools",39,41
2013,00350000,Boston,00350013,"Jackson Mann",16,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools and subgroups",51,42
2013,00350000,Boston,00350020,"Curley K-8 School",19,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools and subgroups",55,48
2013,00350000,Boston,00350021,Beethoven,,"Elementary School","Insufficient data",,,
2013,00350000,Boston,00350036,"Carter Developmental Center",,"Middle-High School or K-12","Insufficient data",,,
2013,00350000,Boston,00350052,"Charles Sumner",28,"Elementary School","Level 1","Meeting gap narrowing goals",86,85
2013,00350000,Boston,00350054,"Charles H Taylor",24,"Elementary School","Level 2","Not meeting gap narrowing goals",67,71
2013,00350000,Boston,00350062,"Curtis Guild",14,"Elementary School","Level 3","Among lowest performing 20% of schools",62,59
2013,00350000,Boston,00350072,"David A Ellis",7,"Elementary School","Level 3","Among lowest performing 20% of schools",50,51
2013,00350000,Boston,00350074,Dearborn,10,"Middle School","Level 4","Among lowest achieving and least improving schools",59,59
2013,00350000,Boston,00350077,"Dennis C Haley",11,"Elementary School","Level 3","Among lowest performing 20% of schools",79,59
2013,00350000,Boston,00350080,"Donald Mckay",6,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools",42,48
2013,00350000,Boston,00350088,"Edward Everett",11,"Elementary School","Level 3","Among lowest performing 20% of schools",62,62
2013,00350000,Boston,00350094,"Elihu Greenwood Leadership Academy",4,"Elementary School","Level 4","Among lowest achieving and least improving schools",63,65
2013,00350000,Boston,00350096,"Eliot Elementary",71,"Elementary-Middle School","Level 1","Meeting gap narrowing goals",90,90
2013,00350000,Boston,00350100,"Ellis Mendell",3,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",70,59
2013,00350000,Boston,00350116,"Franklin D Roosevelt",56,"Elementary-Middle School","Level 1","Meeting gap narrowing goals",91,80
2013,00350000,Boston,00350122,"George H Conley",40,"Elementary School","Level 1","Meeting gap narrowing goals",100,99
2013,00350000,Boston,00350135,"Henry Grew",2,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",40,40
2013,00350000,Boston,00350138,"O W Holmes",12,"Elementary School","Level 3","Among lowest performing 20% of schools",70,62
2013,00350000,Boston,00350141,"Hugh Roe O'Donnell",13,"Elementary School","Level 3","Among lowest performing 20% of schools",63,62
2013,00350000,Boston,00350146,"James Condon Elementary",7,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",58,52
2013,00350000,Boston,00350153,"James W Hennigan",7,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",55,55
2013,00350000,Boston,00350154,"James J Chittick",5,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",62,61
2013,00350000,Boston,00350156,"James Otis",33,"Elementary School","Level 1","Meeting gap narrowing goals",81,80
2013,00350000,Boston,00350166,"John F Kennedy",9,"Elementary School","Level 3*","Among lowest performing 20% of schools",71,68
2013,00350000,Boston,00350167,"John P Holland",3,"Elementary School","Level 5","Chronically underperforming school",52,52
2013,00350000,Boston,00350172,"John D Philbrick",45,"Elementary School","Level 1","Meeting gap narrowing goals",78,75
2013,00350000,Boston,00350178,"John Marshall",3,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",55,56
2013,00350000,Boston,00350179,"John W McCormack",3,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",42,43
2013,00350000,Boston,00350180,"John Winthrop",2,"Elementary School","Level 4","Among lowest achieving and least improving schools",38,42
2013,00350000,Boston,00350181,"Joseph P Tynan",7,"Elementary School","Level 3","Among lowest performing 20% of schools",41,43
2013,00350000,Boston,00350182,"Joseph J Hurley",49,"Elementary-Middle School","Level 1","Meeting gap narrowing goals",98,89
2013,00350000,Boston,00350183,"Joseph Lee",13,"Elementary School","Level 3","Among lowest performing 20% of schools",64,65
2013,00350000,Boston,00350184,"Joseph P Manning",28,"Elementary School","Level 1","Meeting gap narrowing goals",84,79
2013,00350000,Boston,00350190,"Joyce Kilmer",67,"Elementary-Middle School","Level 2","Not meeting gap narrowing goals",64,63
2013,00350000,Boston,00350200,Harvard-Kent,16,"Elementary School","Level 3","Among lowest performing 20% of schools",58,59
2013,00350000,Boston,00350215,"Manassah E Bradley",41,"Elementary School","Level 2","Not meeting gap narrowing goals",61,62
2013,00350000,Boston,00350226,Mattahunt,1,"Elementary School","Level 4","Among lowest achieving and least improving schools",56,57
2013,00350000,Boston,00350227,Mather,9,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",54,59
2013,00350000,Boston,00350229,"Maurice J Tobin",10,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools",72,75
2013,00350000,Boston,00350231,"Michael J Perkins",5,"Elementary School","Level 3","Among lowest performing 20% of schools",54,51
2013,00350000,Boston,00350237,Mozart,10,"Elementary School","Level 3","Among lowest performing 20% of schools",45,48
2013,00350000,Boston,00350240,"Richard J Murphy",58,"Elementary-Middle School","Level 1","Meeting gap narrowing goals",82,85
2013,00350000,Boston,00350243,"Nathan Hale",45,"Elementary School","Level 2","Not meeting gap narrowing goals",76,74
2013,00350000,Boston,00350255,"Oliver Hazard Perry",8,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools and subgroups",60,57
2013,00350000,Boston,00350257,"Orchard Gardens",28,"Elementary-Middle School","Level 1*","Meeting gap narrowing goals",86,88
2013,00350000,Boston,00350258,"William H Ohrenberger",45,"Elementary-Middle School","Level 2","Not meeting gap narrowing goals",61,55
2013,00350000,Boston,00350262,Lyndon,55,"Elementary-Middle School","Level 2","Not meeting gap narrowing goals",58,58
2013,00350000,Boston,00350264,"Patrick J Kennedy",29,"Elementary School","Level 1","Meeting gap narrowing goals",80,89
2013,00350000,Boston,00350266,"Dr. William Henderson",78,"Elementary School","Level 1","Meeting gap narrowing goals",100,97
2013,00350000,Boston,00350268,"Paul A Dever",4,"Elementary School","Level 5","Chronically underperforming school",58,58
2013,00350000,Boston,00350278,"Phineas Bates",27,"Elementary School","Level 2","Not meeting gap narrowing goals",71,69
2013,00350000,Boston,00350286,"Josiah Quincy",58,"Elementary School","Level 1","Meeting gap narrowing goals",75,80
2013,00350000,Boston,00350298,"Roger Clap",23,"Elementary School","Level 1","Meeting gap narrowing goals",88,91
2013,00350000,Boston,00350302,"Samuel Adams",10,"Elementary School","Level 3","Among lowest performing 20% of schools",67,69
2013,00350000,Boston,00350304,"Samuel W Mason",28,"Elementary School","Level 2","Not meeting gap narrowing goals",60,63
2013,00350000,Boston,00350308,"Sarah Greenwood",18,"Elementary-Middle School","Level 3","Among lowest performing 20% of schools",55,57
2013,00350000,Boston,00350326,"Gardner Pilot Academy",5,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",35,32
2013,00350000,Boston,00350328,"Thomas J Kenny",6,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",54,57
2013,00350000,Boston,00350346,Warren-Prescott,66,"Elementary-Middle School","Level 2","Not meeting gap narrowing goals",71,74
2013,00350000,Boston,00350360,"William Ellery Channing",2,"Elementary School","Level 4","Among lowest achieving and least improving schools",47,42
2013,00350000,Boston,00350363,"William McKinley",6,"Middle-High School or K-12","Level 3","Among lowest performing 20% of schools and subgroups",35,39
2013,00350000,Boston,00350366,"William E Russell",19,"Elementary School","Level 3","Among lowest performing 20% of schools",85,83
