FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ESTATUS,MSTATUS,EAAYP,ESAYP,MAAYP,MSAYP,MPRFCPI,EPRFCPI,MIMPCPI,EIMPCPI,CHOICE,SES
2009,06350000,"Central Berkshire",06350005,"Becket Washington School",,,Yes,,Yes,,92.9,95.5,-1.5,3,No,No
2009,06350000,"Central Berkshire",06350010,"Berkshire Trail Elem",,,No,No,No,No,84.1,85.2,-2.6,-2,No,No
2009,06350000,"Central Berkshire",06350025,Craneville,,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,83.7,86.6,1.6,0.9,Yes,No
2009,06350000,"Central Berkshire",06350035,Kittredge,,,Yes,Yes,Yes,Yes,83,85.6,6.1,4.8,No,No
2009,06350000,"Central Berkshire",06350305,"Nessacus Regional Middle School ","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",No,No,Yes,Yes,75.9,89.2,3.1,-1.7,Yes,Yes
2009,06350000,"Central Berkshire",06350505,"Wahconah Regional High",,,Yes,Yes,Yes,No,90.7,96.5,0.9,3.1,No,No
2009,06400000,Concord-Carlisle,06400505,"Concord Carlisle High",,,Yes,No,Yes,No,95.2,98.9,-2.5,-0.2,No,No
2009,06450000,Dennis-Yarmouth,06450005,"Ezra H Baker",,,Yes,Yes,Yes,Yes,83.4,80.8,13.5,4.7,No,No
2009,06450000,Dennis-Yarmouth,06450015,"Marguerite E Small Elem","Improvement Year 1","Improvement Year 2",Yes,Yes,No,No,73.4,79.3,0.6,2.6,Yes,Yes
2009,06450000,Dennis-Yarmouth,06450020,"Laurence C MacArthur Elem",,,Yes,Yes,Yes,Yes,88.4,84.7,6.3,6.4,No,No
2009,06450000,Dennis-Yarmouth,06450025,"Station Avenue Elem","Corrective Action - Subgroups",,No,No,Yes,Yes,81.1,82.3,2.8,-1.1,Yes,Yes
2009,06450000,Dennis-Yarmouth,06450305,"Mattacheese Middle Sch",,"Restructuring Year 2 - Subgroups",Yes,No,No,No,75.8,90.6,-1.3,0.3,Yes,Yes
2009,06450000,Dennis-Yarmouth,06450310,"N H Wixon Middle","Improvement Year 2","Corrective Action - Subgroups",No,No,No,No,67.7,82.3,-3.9,-1.2,Yes,Yes
2009,06450000,Dennis-Yarmouth,06450505,"Dennis-Yarmouth Reg High",,"Improvement Year 1 - Subgroups",Yes,No,Yes,No,91,94,6,2.7,No,No
2009,06500000,Dighton-Rehoboth,06500005,"Dighton Elementary",,,Yes,Yes,Yes,Yes,86.3,88,2.3,5.3,No,No
2009,06500000,Dighton-Rehoboth,06500010,"Palmer River","Corrective Action - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,81.7,85.5,3.7,5,Yes,Yes
2009,06500000,Dighton-Rehoboth,06500305,"Dighton Middle School",,,Yes,Yes,Yes,Yes,81.8,93.1,4.7,2.9,No,No
2009,06500000,Dighton-Rehoboth,06500310,"Dorothy L Beckwith",,"Restructuring Year 1 - Subgroups",Yes,No,Yes,No,80.3,90.2,4.4,-0.2,Yes,Yes
2009,06500000,Dighton-Rehoboth,06500505,"Dighton-Rehoboth Rhs",,,Yes,Yes,Yes,Yes,92,96.3,0.8,2.8,No,No
2009,06550000,Dover-Sherborn,06550405,"Dover-Sherborn Reg MS",,,Yes,Yes,Yes,No,91.8,97.8,0.1,0.6,No,No
2009,06550000,Dover-Sherborn,06550505,"Dover-Sherborn Reg High",,,Yes,Yes,Yes,Yes,99.2,99.6,0,1.2,No,No
2009,06580000,"Dudley-Charlton Reg",06580005,"Dudley Elementary",,,Yes,Yes,Yes,Yes,84.9,86.5,1.2,1.7,No,No
2009,06580000,"Dudley-Charlton Reg",06580010,"Mason Rd School",,,Yes,Yes,Yes,Yes,86.1,88.9,-0.3,0.9,No,No
2009,06580000,"Dudley-Charlton Reg",06580020,"Charlton Elementary",,,Yes,Yes,Yes,Yes,90.7,87,1.4,1.3,No,No
2009,06580000,"Dudley-Charlton Reg",06580030,"Heritage School","Improvement Year 1 - Subgroups",,Yes,No,Yes,No,89.4,86.1,1.3,1,Yes,No
2009,06580000,"Dudley-Charlton Reg",06580305,"Dudley Middle School",,"Improvement Year 2 - Subgroups",Yes,No,No,No,79.4,91.2,0.1,0.4,Yes,Yes
2009,06580000,"Dudley-Charlton Reg",06580310,"Charlton Middle School","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,Yes,No,81.8,92.2,1.6,0.7,No,No
2009,06580000,"Dudley-Charlton Reg",06580505,"Shepherd Hill Reg High",,,Yes,Yes,Yes,Yes,89.6,96.6,0.1,2,No,No
2009,06600000,Nauset,06600305,"Nauset Reg Middle",,"Restructuring Year 1 - Subgroups",Yes,No,Yes,No,85.5,94.6,-4.1,-1.8,Yes,Yes
2009,06600000,Nauset,06600505,"Nauset Regional High",,,No,No,No,No,96.5,99,-1.8,-0.5,No,No
2009,06620000,"Farmington River Reg",06620020,"Farmington River Elem",,,No,No,Yes,Yes,84.7,82,-2.3,-3.5,No,No
2009,06650000,Freetown-Lakeville,06650015,"Freetown-Lakeville Intermediate School","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",No,No,No,No,78.7,86.9,-2.6,-0.8,No,No
2009,06650000,Freetown-Lakeville,06650305,"Freetown-Lakeville Middle School","Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,Yes,Yes,No,81,93.5,2.5,1.2,Yes,Yes
2009,06650000,Freetown-Lakeville,06650505,"Apponequet Regional High",,,Yes,Yes,Yes,Yes,93.7,98,5.2,2.8,No,No
2009,06700000,Frontier,06700505,"Frontier Reg","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,85,93.4,4.4,3.3,Yes,No
2009,06720000,Gateway,06720033,"Blandford Elementary","Improvement Year 2",,Yes,,Yes,,85.9,87,17.9,19,No,No
2009,06720000,Gateway,06720059,"Chester Elementary","Corrective Action",,Yes,,Yes,,92.9,88.1,7.3,15,No,No
2009,06720000,Gateway,06720143,"Littleville Elementary School","Improvement Year 2",,Yes,Yes,Yes,Yes,86,85,1.4,6.4,No,No
2009,06720000,Gateway,06720256,"Russell Elementary","Corrective Action",,No,,Yes,,78.2,71,7.4,0.2,Yes,Yes
2009,06720000,Gateway,06720349,"Russell H Conwell",,,No,,No,,77.4,59.5,,,No,No
2009,06720000,Gateway,06720380,"Gateway Reg Middle","Improvement Year 1 - Subgroups","Corrective Action",Yes,No,No,No,64.5,82,2.1,0.8,No,No
2009,06720000,Gateway,06720505,"Gateway Reg High",,,Yes,Yes,Yes,Yes,93,98,4,3.6,No,No
2009,06730000,Groton-Dunstable,06730001,"Boutwell School",,,,,,,,,,,,
2009,06730000,Groton-Dunstable,06730005,"Swallow/Union School",,,Yes,Yes,Yes,Yes,95.4,92.6,0.9,1.7,No,No
2009,06730000,Groton-Dunstable,06730010,"Florence Roche School",,,Yes,Yes,Yes,Yes,87.7,90.5,3.2,1.9,No,No
2009,06730000,Groton-Dunstable,06730305,"Groton Dunstable Reg Middle",,,Yes,Yes,Yes,No,89.9,95.3,0.5,0.2,No,No
2009,06730000,Groton-Dunstable,06730505,"Groton Dunstable Regional",,,Yes,Yes,Yes,Yes,99.3,99.2,0.7,0.6,No,No
2009,06740000,Gill-Montague,06740005,"Gill Elem","Improvement Year 2",,No,No,Yes,Yes,82,79.9,4.5,-5.9,No,No
2009,06740000,Gill-Montague,06740015,Hillcrest,,,,,,,,,,,No,No
2009,06740000,Gill-Montague,06740050,"Sheffield Elementary","Corrective Action - Subgroups","Corrective Action - Subgroups",Yes,Yes,Yes,Yes,74.8,81,16.6,6.9,Yes,Yes
2009,06740000,Gill-Montague,06740310,"Great Falls Middle","Improvement Year 1","Restructuring Year 2 - Subgroups",No,No,No,No,60,83,-3.6,-1.5,No,No
2009,06740000,Gill-Montague,06740505,"Turners Fall High",,,Yes,Yes,Yes,Yes,91.1,94,5.3,5.8,No,No
2009,06750000,Hamilton-Wenham,06750007,"Bessie Buker Elementary",,,No,No,Yes,Yes,84.2,87.4,2.5,-1.4,No,No
2009,06750000,Hamilton-Wenham,06750010,"Cutler School",,,Yes,Yes,Yes,Yes,89,92.8,2.1,4.1,No,No
2009,06750000,Hamilton-Wenham,06750015,"Winthrop School",,,Yes,Yes,Yes,Yes,92.2,93.4,0.3,-0.4,No,No
2009,06750000,Hamilton-Wenham,06750310,"Miles River Middle",,"Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,86.7,96.5,-1.5,0.4,No,No
2009,06750000,Hamilton-Wenham,06750505,"Hamilton-Wenham Reg High",,,Yes,Yes,Yes,Yes,97.6,98.8,0.3,1.8,No,No
2009,06800000,Hampden-Wilbraham,06800005,"Green Meadows Elem",,,Yes,Yes,Yes,Yes,85.7,86.2,2.4,2.4,No,No
2009,06800000,Hampden-Wilbraham,06800015,"Memorial Elementary",,,Yes,Yes,Yes,No,88.8,94.5,-0.6,1,No,No
2009,06800000,Hampden-Wilbraham,06800025,"Mile Tree Elementary",,,Yes,Yes,Yes,Yes,92,92.6,2.1,2.8,No,No
2009,06800000,Hampden-Wilbraham,06800030,"Soule Road",,,No,No,Yes,No,84.7,89.6,-3.4,-0.5,No,No
2009,06800000,Hampden-Wilbraham,06800050,"Stony Hill School","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,86.9,92.1,0.4,1.5,Yes,No
2009,06800000,Hampden-Wilbraham,06800305,"Thornton Burgess",,"Improvement Year 2 - Subgroups",Yes,No,No,No,80.1,92,0.4,-0.9,Yes,Yes
2009,06800000,Hampden-Wilbraham,06800310,"Wilbraham Middle",,,Yes,Yes,Yes,Yes,87.8,96.6,2.3,0.1,No,No
2009,06800000,Hampden-Wilbraham,06800505,"Minnechaug Reg High",,,Yes,No,Yes,Yes,94.4,96.8,-0.5,-0.6,No,No
2009,06830000,Hampshire,06830505,"Hampshire Reg High",,"Restructuring Year 1 - Subgroups",Yes,No,No,No,80.8,94,-0.1,1.3,Yes,Yes
2009,06850000,Hawlemont,06850005,"Hawlemont Reg","Improvement Year 1",,Yes,Yes,Yes,Yes,79.1,86.9,10.9,7.7,Yes,No
2009,06900000,"King Philip",06900505,"King Philip Reg High",,,Yes,Yes,Yes,Yes,93.2,97.6,0,1.6,No,No
2009,06900000,"King Philip",06900510,"King Philip Middle School","Improvement Year 1 - Subgroups","Corrective Action - Subgroups",Yes,No,No,No,79,93.8,-2,0.6,Yes,Yes
2009,06950000,Lincoln-Sudbury,06950505,"Lincoln-Sudbury Reg High",,,Yes,Yes,Yes,Yes,96.5,97.9,0.7,0.6,No,No
2009,06980000,"Manchester Essex Regional",06980010,"Manchester Memorial Elementary",,,Yes,Yes,Yes,Yes,93.1,95.5,0.4,-0.7,No,No
2009,06980000,"Manchester Essex Regional",06980020,"Essex Elementary",,,Yes,Yes,Yes,Yes,88.2,91.3,-2.6,-0.8,No,No
2009,06980000,"Manchester Essex Regional",06980030,"Manchester Essex Regional Middle School",,,Yes,Yes,Yes,Yes,89,97.2,2.4,1.9,No,No
2009,06980000,"Manchester Essex Regional",06980510,"Manchester Essex Regional High School",,,Yes,Yes,Yes,Yes,99.3,99.3,-0.2,-0.4,No,No
2009,07000000,"Marthas Vineyard",07000505,"Marthas Vineyard Reg High",,,Yes,Yes,Yes,Yes,90.6,94.7,-1.9,4.6,No,No
2009,07050000,Masconomet,07050405,"Masconomet RMS",,,Yes,Yes,Yes,No,90.9,97.1,0.7,0.9,No,No
2009,07050000,Masconomet,07050505,"Masconomet Regional HS",,,Yes,Yes,Yes,Yes,98.3,98.6,1.2,1.2,No,No
2009,07100000,Mendon-Upton,07100001,"Memorial School",,,No,No,Yes,Yes,85.3,87.9,-4.8,-4.9,No,No
2009,07100000,Mendon-Upton,07100015,"Miscoe Hill School",,"Corrective Action - Subgroups",Yes,Yes,Yes,No,82.2,94,2,3.9,Yes,Yes
2009,07100000,Mendon-Upton,07100179,"Henry P Clough",,,Yes,Yes,Yes,Yes,84.9,86.1,-1.2,0,No,No
2009,07100000,Mendon-Upton,07100510,"Nipmuc Regional High",,,Yes,Yes,Yes,Yes,94.8,98.2,6,1.9,No,No
2009,07150000,"Mount Greylock",07150505,"Mt Greylock Reg High",,"Improvement Year 1 - Subgroups",Yes,No,No,No,77.9,94.8,-0.8,2.5,Yes,No
2009,07170000,"Mohawk Trail",07170005,"Buckland-Shelburne Reg","Improvement Year 2",,No,No,No,No,78,79.6,-1.8,0.3,Yes,Yes
2009,07170000,"Mohawk Trail",07170010,"Colrain Central",,,Yes,Yes,Yes,No,82.6,84.1,0.1,0.9,No,No
2009,07170000,"Mohawk Trail",07170015,"Heath Elementary",,,No,,No,,79.5,79.5,-9,-10.9,No,No
2009,07170000,"Mohawk Trail",07170020,"Sanderson Academy",,,Yes,Yes,Yes,Yes,88.5,94.6,-2.4,3.7,No,No
2009,07170000,"Mohawk Trail",07170505,"Mohawk Trail Reg High","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,Yes,No,No,71.5,87.6,0.2,0.6,No,No
2009,07200000,Narragansett,07200003,"Phillipston Memorial","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,81.6,76.5,1.5,2.6,Yes,No
2009,07200000,Narragansett,07200005,"Baldwinville Elementary","Improvement Year 1",,Yes,Yes,Yes,Yes,78.2,78.7,6.8,3.1,Yes,No
2009,07200000,Narragansett,07200010,"East Templeton","Improvement Year 1",,No,No,Yes,Yes,82.8,78.2,0.6,-4.2,Yes,No
2009,07200000,Narragansett,07200020,"Templeton Center",,,No,,Yes,,86.5,80.8,0.8,-1.3,No,No
2009,07200000,Narragansett,07200305,"Narragansett  Middle","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,Yes,No,No,72.6,86.9,-0.3,1.3,No,No
2009,07200000,Narragansett,07200505,"Narragansett Reg High",,,Yes,Yes,Yes,Yes,90.8,96.3,3.5,4.2,No,No
2009,07250000,Nashoba,07250010,"Mary Rowlandson Elementary","Improvement Year 2 - Subgroups",,No,No,No,No,79.9,83.1,-2.5,-1.3,Yes,Yes
2009,07250000,Nashoba,07250015,Pompositticut,,,,,,,93.9,95.1,1.1,0.7,No,No
2009,07250000,Nashoba,07250020,"Center School",,,Yes,Yes,Yes,Yes,88.2,92.3,-0.4,0.8,No,No
2009,07250000,Nashoba,07250025,"Florence Sawyer Sch","Improvement Year 1 - Subgroups",,Yes,No,Yes,No,91.5,95,-0.5,-0.3,No,No
2009,07250000,Nashoba,07250305,"Luther Burbank Middle School",,,Yes,Yes,Yes,Yes,87.7,92.8,-0.5,-0.8,No,No
2009,07250000,Nashoba,07250310,Hale,,,Yes,Yes,Yes,Yes,92,96.6,3.5,0.5,No,No
2009,07250000,Nashoba,07250505,"Nashoba Regional",,,Yes,Yes,Yes,Yes,96,98.2,0,1.4,No,No
2009,07280000,"New Salem-Wendell",07280015,"Swift River",,,Yes,Yes,Yes,Yes,88.2,89.6,8.1,9.8,No,No
2009,07300000,Northboro-Southboro,07300505,"Algonquin Reg High",,,Yes,Yes,Yes,Yes,96.5,97.5,0.4,-0.1,No,No
2009,07350000,"North Middlesex",07350010,"Ashby Elementary",,,Yes,Yes,Yes,Yes,82,86.2,4.8,3.7,No,No
2009,07350000,"North Middlesex",07350015,"Peter Fitzpatrick",,,No,No,Yes,Yes,84.1,84.5,7,-1,No,No
2009,07350000,"North Middlesex",07350020,Squannacook,"Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,No,No,83.2,89.2,-2.7,3.4,No,No
2009,07350000,"North Middlesex",07350030,"Hawthorne Brook","Improvement Year 2 - Subgroups","Corrective Action - Subgroups",Yes,No,No,No,76.2,91.3,0,-0.8,No,No
2009,07350000,"North Middlesex",07350035,"Varnum Brook",,,Yes,Yes,Yes,Yes,81.5,86,6.5,3,No,No
2009,07350000,"North Middlesex",07350310,"Nissitissit Middle School",,"Corrective Action - Subgroups",Yes,No,Yes,No,84.5,92.8,2.6,0,No,No
2009,07350000,"North Middlesex",07350505,"North Middlesex Reg",,,Yes,Yes,Yes,Yes,95.1,97.1,0.6,2.4,No,No
2009,07400000,"Old Rochester",07400405,"Old Rochester Reg Jr High",,,Yes,No,No,No,83,95.1,-0.4,-0.1,No,No
2009,07400000,"Old Rochester",07400505,"Old Rochester Reg High",,,Yes,Yes,Yes,Yes,96.7,97.3,2.6,1.3,No,No
2009,07450000,Pentucket,07450005,"Elmer S Bagnall","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,84.9,89.4,-2.4,0.8,No,No
2009,07450000,Pentucket,07450010,"Helen R Donaghue School",,,Yes,No,Yes,No,85.1,89,-0.2,1.7,No,No
2009,07450000,Pentucket,07450015,"Dr John C Page School",,,Yes,Yes,Yes,Yes,92,96.9,-0.1,2.7,No,No
2009,07450000,Pentucket,07450020,"Dr Frederick N Sweetsir",,,Yes,Yes,Yes,Yes,86.9,90.3,5.5,2.3,No,No
2009,07450000,Pentucket,07450405,"Pentucket Reg Middle",,,Yes,Yes,Yes,Yes,86.6,95.5,3.1,2,No,No
2009,07450000,Pentucket,07450505,"Pentucket Reg Sr High",,,Yes,Yes,Yes,Yes,93.9,98,2.7,1.1,No,No
2009,07500000,"Pioneer Valley",07500006,"Bernardston Elem","Corrective Action",,No,Yes,No,No,74.3,79,-4,-0.4,Yes,Yes
2009,07500000,"Pioneer Valley",07500007,"Pearl E Rhodes Elem","Improvement Year 1",,Yes,,No,,80.8,85.8,-1.8,9.7,No,No
2009,07500000,"Pioneer Valley",07500008,"Northfield Elementary","Improvement Year 1","Corrective Action",No,No,No,No,72.8,79.9,-0.2,-0.4,Yes,Yes
2009,07500000,"Pioneer Valley",07500009,"Warwick Community School",,,Yes,,Yes,,74.3,80.9,0.1,0,No,No
2009,07500000,"Pioneer Valley",07500505,"Pioneer Valley Reg","Improvement Year 1 - Subgroups",,Yes,Yes,No,No,76,90.6,-3.5,2.7,No,No
2009,07530000,Quabbin,07530005,"Hardwick Elem",,,No,No,Yes,Yes,85.3,87.3,-3.2,-3.2,No,No
2009,07530000,Quabbin,07530010,"Hubbardston Center","Improvement Year 2","Improvement Year 1",No,No,No,No,73.8,76.8,-1.5,-1.3,No,No
2009,07530000,Quabbin,07530020,"New Braintree Grade",,,,,,,90.8,90.8,5.2,-0.4,No,No
2009,07530000,Quabbin,07530025,"Oakham Center",,,No,No,Yes,Yes,89.5,88.3,1.4,-2.5,No,No
2009,07530000,Quabbin,07530030,"Ruggles Lane","Improvement Year 2","Improvement Year 1",No,No,No,No,69.3,79.7,2.8,-0.8,Yes,Yes
2009,07530000,Quabbin,07530405,"Quabbin Regional Middle School",,"Corrective Action - Subgroups",Yes,Yes,No,No,74.3,93.1,1.8,3.2,No,No
2009,07530000,Quabbin,07530505,"Quabbin Regional High School",,,Yes,Yes,Yes,Yes,93.1,95.1,1.3,-0.2,No,No
2009,07550000,"Ralph C Mahar",07550505,"Ralph C Mahar Reg","Improvement Year 1 - Subgroups","Corrective Action - Subgroups",Yes,Yes,No,No,69.7,85.5,-0.3,0.9,Yes,Yes
2009,07600000,"Silver Lake",07600405,"Silver Lake Regional Middle School",,,Yes,Yes,Yes,Yes,80.8,93.8,2.1,0.5,No,No
2009,07600000,"Silver Lake",07600505,"Silver Lake Reg High",,,Yes,Yes,Yes,Yes,93.7,96.6,4.2,5.1,No,No
2009,07650000,"Southern Berkshire",07650015,Monterey,,,,,,,,,,,,
2009,07650000,"Southern Berkshire",07650018,"New Marlborough Central","Improvement Year 1",,No,,Yes,,78.9,80.5,3.9,-1.6,No,No
2009,07650000,"Southern Berkshire",07650030,"South Egremont",,,,,,,,,,,No,No
2009,07650000,"Southern Berkshire",07650035,Undermountain,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,Yes,No,No,73,86.9,-3,3.5,Yes,Yes
2009,07650000,"Southern Berkshire",07650505,"Mt Everett Regional",,,Yes,No,Yes,Yes,77.7,93.3,4,-2,No,No
2009,07660000,Southwick-Tolland,07660010,"Woodland Elementary","Improvement Year 2 - Subgroups",,Yes,Yes,Yes,Yes,85.8,87.3,-0.4,4.1,Yes,Yes
2009,07660000,Southwick-Tolland,07660305,"Powder Mill","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,No,No,77.3,92.6,-0.2,0.1,Yes,Yes
2009,07660000,Southwick-Tolland,07660505,"Southwick-Tolland Regional High",,,Yes,Yes,Yes,Yes,93.3,95.5,5.6,1.2,No,No
2009,07670000,"Spencer-E Brookfield",07670005,"Maple Street School",,,,,,,,,,,,
2009,07670000,"Spencer-E Brookfield",07670008,"East Brookfield Elementary",,,Yes,Yes,No,No,80.3,87.2,-4.3,1.9,No,No
2009,07670000,"Spencer-E Brookfield",07670010,"Lake Street",,,Yes,Yes,No,No,82.2,89,-2.6,1.5,No,No
2009,07670000,"Spencer-E Brookfield",07670040,"Wire Village School","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,No,No,70.1,81.1,-2.9,3.2,Yes,Yes
2009,07670000,"Spencer-E Brookfield",07670415,"Knox Trail Junior High",,,Yes,No,No,No,69.1,88.9,-2.5,0,No,No
2009,07670000,"Spencer-E Brookfield",07670505,"David Prouty High",,,Yes,Yes,Yes,Yes,86.4,93.7,-2.4,2.9,No,No
2009,07700000,Tantasqua,07700405,"Tantasqua Reg Jr High",,"Improvement Year 2 - Subgroups",Yes,Yes,No,No,74.5,91.9,-0.1,1.8,Yes,Yes
2009,07700000,Tantasqua,07700505,"Tantasqua Reg Sr High",,,Yes,Yes,Yes,Yes,94.4,93.8,3,0.8,No,No
2009,07700000,Tantasqua,07700605,"Tantasqua Reg Voc",,,No,No,Yes,Yes,88.3,83.9,2.5,-2.1,No,No
2009,07730000,Triton,07730015,"Salisbury Elementary",,,Yes,Yes,Yes,Yes,85.3,85.5,2.8,1.4,No,No
2009,07730000,Triton,07730020,"Newbury Elementary",,,Yes,Yes,Yes,No,91,92,1.4,-0.3,No,No
2009,07730000,Triton,07730025,"Pine Grove",,,Yes,Yes,Yes,Yes,88.7,92.1,3.7,1.7,No,No
2009,07730000,Triton,07730405,"Triton Regional Middle School",,,Yes,No,Yes,No,81.9,94,2.5,-0.4,No,No
2009,07730000,Triton,07730505,"Triton Regional High School",,,Yes,Yes,Yes,Yes,90.5,94,-1.9,0.2,No,No
2009,07740000,"Up-Island Regional",07740010,"Chilmark Elementary",,,No,,Yes,,86.9,83.3,1.9,-2.7,No,No
2009,07740000,"Up-Island Regional",07740020,"West Tisbury Elem",,,Yes,Yes,Yes,Yes,91.7,93.7,1,0.1,No,No
2009,07750000,Wachusett,07750018,"Davis Hill Elementary",,,Yes,Yes,Yes,Yes,91.4,90.8,0.2,0.2,No,No
2009,07750000,Wachusett,07750020,Dawson,,,Yes,Yes,Yes,Yes,91.2,94.1,2.2,1.1,No,No
2009,07750000,Wachusett,07750027,"Houghton Elementary",,,Yes,Yes,Yes,Yes,89.9,92.2,-0.1,2.4,No,No
2009,07750000,Wachusett,07750032,"Leroy E.Mayo",,,Yes,Yes,Yes,Yes,88.3,91.9,1.9,3.6,No,No
2009,07750000,Wachusett,07750035,"Naquag Elementary",,,Yes,Yes,Yes,Yes,86,92,-1.3,2,No,No
2009,07750000,Wachusett,07750040,"Paxton Center",,,Yes,Yes,Yes,Yes,87.7,94,2.4,2,No,No
2009,07750000,Wachusett,07750045,"Thomas Prince",,,Yes,Yes,Yes,No,88.7,94,-0.6,-0.3,No,No
2009,07750000,Wachusett,07750060,"Glenwood Elementary School","Improvement Year 1",,Yes,Yes,Yes,Yes,83.9,87.8,6.5,8.3,Yes,No
2009,07750000,Wachusett,07750305,"Mountview Middle",,,Yes,No,Yes,Yes,85.9,95,1.8,0,No,No
2009,07750000,Wachusett,07750310,"Central Tree Middle",,,Yes,Yes,Yes,Yes,80.4,93.6,2.1,0.7,No,No
2009,07750000,Wachusett,07750315,"Chocksett Middle School","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,86.1,94.9,0.2,1.3,No,No
2009,07750000,Wachusett,07750505,"Wachusett Regional High",,,Yes,Yes,Yes,Yes,96.8,98.7,2.3,1.7,No,No
2009,07780000,"Quaboag Regional",07780005,"Warren Elementary","Corrective Action - Subgroups","Improvement Year 1 - Subgroups",Yes,No,No,No,74.8,82.6,-1.8,1.6,Yes,Yes
2009,07780000,"Quaboag Regional",07780010,"West Brookfield Elem","Improvement Year 1","Improvement Year 1",Yes,Yes,No,No,65.2,79.3,-5.4,1.4,No,No
2009,07780000,"Quaboag Regional",07780505,"Quaboag Regional High",,"Improvement Year 2 - Subgroups",Yes,Yes,Yes,No,74.8,86,4.5,2,No,No
2009,07800000,Whitman-Hanson,07800010,"Louise A Conley","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,No,No,77.4,84.3,-5.2,0.3,Yes,No
2009,07800000,Whitman-Hanson,07800025,"Maquan Elementary",,,No,No,Yes,Yes,87.3,85.9,1.1,-0.3,No,No
2009,07800000,Whitman-Hanson,07800030,"John H Duval","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,81.8,88.9,0.7,4.6,Yes,No
2009,07800000,Whitman-Hanson,07800035,"Indian Head","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups",Yes,Yes,Yes,No,81.7,85.9,0.8,0.3,No,No
2009,07800000,Whitman-Hanson,07800310,"Whitman Middle","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",No,No,No,No,73.7,89.1,-3.1,-1.5,No,No
2009,07800000,Whitman-Hanson,07800315,"Hanson Middle School",,"Corrective Action - Subgroups",Yes,No,Yes,No,83,93.5,1.5,-0.8,No,No
2009,07800000,Whitman-Hanson,07800505,"Whitman Hanson Regional",,,Yes,Yes,Yes,Yes,90.8,94.8,-0.4,1,No,No
2009,08010000,"Assabet Valley Regional Vocational Technical",08010605,"Assabet Valley Voc HS",,,Yes,Yes,Yes,Yes,90.8,91.3,6.6,2.4,No,No
2009,08050000,"Blackstone Valley Regional Vocational Technical",08050605,"Blackstone Valley",,,Yes,Yes,Yes,Yes,93.5,95.4,2.5,2.1,No,No
2009,08060000,"Blue Hills Regional Vocational Technical",08060605,"Blue Hills Reg Voc Tech","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,Yes,Yes,Yes,85.6,90.4,1.1,2.4,Yes,Yes
